Surface,Normalized,Reading,Dictionary,POS1,POS2,POS3,POS4,Conj_Type,Conj,OOV,B_Split,A_Split
お,御,オ,お,接頭辞,*,*,*,*,*,False,*,*
問い合わせ,問い合わせ,トイアワセ,問い合わせ,名詞,普通名詞,サ変可能,*,*,*,False,*,*
島村楽器,島村楽器,シマムラガッキ,島村楽器,名詞,固有名詞,一般,*,*,*,False,島村-楽器,島村-楽器
店舗,店舗,テンポ,店舗,名詞,普通名詞,一般,*,*,*,False,*,*
情報,情報,ジョウホウ,情報,名詞,普通名詞,一般,*,*,*,False,*,*
オンライン,オンライン,オンライン,オンライン,名詞,普通名詞,一般,*,*,*,False,*,*
ストア,ストア,ストア,ストア,名詞,普通名詞,一般,*,*,*,False,*,*
音楽教室,音楽教室,オンガクキョウシツ,音楽教室,名詞,固有名詞,一般,*,*,*,False,音楽-教室,音楽-教室
島村楽器,島村楽器,シマムラガッキ,島村楽器,名詞,固有名詞,一般,*,*,*,False,島村-楽器,島村-楽器
サービス,サービス,サービス,サービス,名詞,普通名詞,サ変可能,*,*,*,False,*,*
イベント,イベント,イベント,イベント,名詞,普通名詞,一般,*,*,*,False,*,*
キャンペーン,キャンペーン,キャンペーン,キャンペーン,名詞,普通名詞,一般,*,*,*,False,*,*
店舗,店舗,テンポ,店舗,名詞,普通名詞,一般,*,*,*,False,*,*
情報,情報,ジョウホウ,情報,名詞,普通名詞,一般,*,*,*,False,*,*
オンライン,オンライン,オンライン,オンライン,名詞,普通名詞,一般,*,*,*,False,*,*
ストア,ストア,ストア,ストア,名詞,普通名詞,一般,*,*,*,False,*,*
音楽教室,音楽教室,オンガクキョウシツ,音楽教室,名詞,固有名詞,一般,*,*,*,False,音楽-教室,音楽-教室
島村楽器,島村楽器,シマムラガッキ,島村楽器,名詞,固有名詞,一般,*,*,*,False,島村-楽器,島村-楽器
サービス,サービス,サービス,サービス,名詞,普通名詞,サ変可能,*,*,*,False,*,*
イベント,イベント,イベント,イベント,名詞,普通名詞,一般,*,*,*,False,*,*
キャンペーン,キャンペーン,キャンペーン,キャンペーン,名詞,普通名詞,一般,*,*,*,False,*,*
店舗,店舗,テンポ,店舗,名詞,普通名詞,一般,*,*,*,False,*,*
情報,情報,ジョウホウ,情報,名詞,普通名詞,一般,*,*,*,False,*,*
オンライン,オンライン,オンライン,オンライン,名詞,普通名詞,一般,*,*,*,False,*,*
ストア,ストア,ストア,ストア,名詞,普通名詞,一般,*,*,*,False,*,*
エレキギター,エレキギター,エレキギター,エレキギター,名詞,普通名詞,一般,*,*,*,False,エレキ-ギター,エレキ-ギター
アコースティックギター,アコースティック・ギター,アコースティックギター,アコースティックギター,名詞,普通名詞,一般,*,*,*,False,アコースティック-ギター,アコースティック-ギター
クラシックギター,クラシックギター,クラシックギター,クラシックギター,名詞,普通名詞,一般,*,*,*,False,クラシック-ギター,クラシック-ギター
ベース,ベース,ベース,ベース,名詞,普通名詞,一般,*,*,*,False,*,*
ウクレレ,ウクレレ,ウクレレ,ウクレレ,名詞,普通名詞,一般,*,*,*,False,*,*
アンプ,アンプ,アンプ,アンプ,名詞,普通名詞,一般,*,*,*,False,*,*
エフェクター,エフェクター,エフェクター,エフェクター,名詞,普通名詞,一般,*,*,*,False,*,*
ドラム,ドラム,ドラム,ドラム,名詞,普通名詞,一般,*,*,*,False,*,*
パーカション,パーカション,パーカション,パーカション,名詞,普通名詞,一般,*,*,*,True,*,*
DJ,DJ,ディージェー,DJ,名詞,普通名詞,一般,*,*,*,False,*,*
映像機器,映像機器,エイゾウキキ,映像機器,名詞,固有名詞,一般,*,*,*,False,映像-機器,映像-機器
シンセサイザー,シンセサイザー,シンセサイザー,シンセサイザー,名詞,普通名詞,一般,*,*,*,False,*,*
電子音楽,電子音楽,デンシオンガク,電子音楽,名詞,普通名詞,一般,*,*,*,False,電子-音楽,電子-音楽
DTM,DTM,ディーティーエム,DTM,名詞,固有名詞,一般,*,*,*,False,*,*
DAW,DAW,ダウ,DAW,名詞,固有名詞,一般,*,*,*,False,*,*
PA,PA,ピーエー,PA,名詞,普通名詞,一般,*,*,*,False,*,*
レコーディング,レコーディング,レコーディング,レコーディング,名詞,普通名詞,サ変可能,*,*,*,False,*,*
機器,機器,キキ,機器,名詞,普通名詞,一般,*,*,*,False,*,*
ヘッドホン,ヘッドホン,ヘッドホン,ヘッドホン,名詞,普通名詞,一般,*,*,*,False,*,*
イヤホン,イヤホン,イヤホン,イヤホン,名詞,普通名詞,一般,*,*,*,False,*,*
ピアノ,ピアノ,ピアノ,ピアノ,名詞,普通名詞,一般,*,*,*,False,*,*
