Surface,Normalized,Reading,Dictionary,POS1,POS2,POS3,POS4,Conj_Type,Conj,OOV,B_Split,A_Split
株式会社,株式会社,カブシキガイシャ,株式会社,名詞,普通名詞,一般,*,*,*,False,株式-会社,株式-会社
フリークアウト・ホールディングス,フリークアウト・ホールディングス,フリークアウト・ホールディングス,フリークアウト・ホールディングス,名詞,固有名詞,一般,*,*,*,False,フリーク-アウト-・-ホールディングス,フリーク-アウト-・-ホールディングス
株式会社,株式会社,カブシキガイシャ,株式会社,名詞,普通名詞,一般,*,*,*,False,株式-会社,株式-会社
フリークアウト・ホールディングス,フリークアウト・ホールディングス,フリークアウト・ホールディングス,フリークアウト・ホールディングス,名詞,固有名詞,一般,*,*,*,False,フリーク-アウト-・-ホールディングス,フリーク-アウト-・-ホールディングス
持株会社,持ち株会社,モチカブガイシャ,持株会社,名詞,普通名詞,一般,*,*,*,False,持株-会社,持株-会社
ある,有る,アル,ある,動詞,非自立可能,*,*,五段-ラ行,連体形-一般,False,*,*
株式会社,株式会社,カブシキガイシャ,株式会社,名詞,普通名詞,一般,*,*,*,False,株式-会社,株式-会社
フリークアウト・ホールディングス,フリークアウト・ホールディングス,フリークアウト・ホールディングス,フリークアウト・ホールディングス,名詞,固有名詞,一般,*,*,*,False,フリーク-アウト-・-ホールディングス,フリーク-アウト-・-ホールディングス
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*
国内,国内,コクナイ,国内,名詞,普通名詞,一般,*,*,*,False,*,*
初,初,ハツ,初,名詞,普通名詞,一般,*,*,*,False,*,*
DSP,DSP,ディーエスピー,DSP,名詞,固有名詞,人名,一般,*,*,False,*,*
ローンチ,ローンチ,ローンチ,ローンチ,名詞,普通名詞,一般,*,*,*,False,*,*
し,為る,シ,する,動詞,非自立可能,*,*,サ行変格,連用形-一般,False,*,*
マーケティングテクノロジー,マーケティングテクノロジー,マーケティングテクノロジー,マーケティングテクノロジー,名詞,固有名詞,一般,*,*,*,False,マーケティング-テクノロジー,マーケティング-テクノロジー
カンパニー,カンパニー,カンパニー,カンパニー,名詞,普通名詞,一般,*,*,*,False,*,*
株式会社,株式会社,カブシキガイシャ,株式会社,名詞,普通名詞,一般,*,*,*,False,株式-会社,株式-会社
フリークアウト,フリークアウト,フリークアウト,フリークアウト,名詞,固有名詞,一般,*,*,*,False,フリーク-アウト,フリーク-アウト
始め,始め,ハジメ,始め,名詞,普通名詞,副詞可能,*,*,*,False,*,*
する,為る,スル,する,動詞,非自立可能,*,*,サ行変格,連体形-一般,False,*,*
子会社,子会社,コガイシャ,子会社,名詞,普通名詞,一般,*,*,*,False,*,子-会社
成る,成る,ナル,成る,動詞,非自立可能,*,*,五段-ラ行,連体形-一般,False,*,*
企業グループ,企業グループ,キギョウグループ,企業グループ,名詞,普通名詞,一般,*,*,*,False,企業-グループ,企業-グループ
。,。,。,。,補助記号,句点,*,*,*,*,False,*,*
テクノロジー,テクノロジー,テクノロジー,テクノロジー,名詞,普通名詞,一般,*,*,*,False,*,*
もっ,持つ,モッ,もつ,動詞,一般,*,*,五段-タ行,連用形-促音便,False,*,*
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*
人,人,ヒト,人,名詞,普通名詞,一般,*,*,*,False,*,*
人,人,ヒト,人,名詞,普通名詞,一般,*,*,*,False,*,*
らしい,らしい,ラシイ,らしい,接尾辞,形容詞的,*,*,形容詞,連体形-一般,False,*,*
仕事,仕事,シゴト,仕事,名詞,普通名詞,サ変可能,*,*,*,False,*,*
提供,提供,テイキョウ,提供,名詞,普通名詞,サ変可能,*,*,*,False,*,*
する,為る,スル,する,動詞,非自立可能,*,*,サ行変格,連体形-一般,False,*,*
ミッション,ミッション,ミッション,ミッション,名詞,普通名詞,一般,*,*,*,False,*,*
し,為る,シ,する,動詞,非自立可能,*,*,サ行変格,連用形-一般,False,*,*
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*
グローバル,グローバル,グローバル,グローバル,形状詞,一般,*,*,*,*,False,*,*
事業,事業,ジギョウ,事業,名詞,普通名詞,一般,*,*,*,False,*,*
展開,展開,テンカイ,展開,名詞,普通名詞,サ変可能,*,*,*,False,*,*
し,為る,シ,する,動詞,非自立可能,*,*,サ行変格,連用形-一般,False,*,*
い,居る,イ,いる,動詞,非自立可能,*,*,上一段-ア行,連用形-一般,False,*,*
