Surface,Normalized,Reading,Dictionary,POS1,POS2,POS3,POS4,Conj_Type,Conj,OOV,B_Split,A_Split
スカイプ,スカイプ,スカイプ,スカイプ,名詞,固有名詞,一般,*,*,*,False,*,*
ちゃんねる,チャンネル,チャンネル,ちゃんねる,名詞,普通名詞,一般,*,*,*,False,*,*
利用規約,利用規約,リヨウキヤク,利用規約,名詞,普通名詞,一般,*,*,*,False,利用-規約,利用-規約
-,-,-,-,補助記号,一般,*,*,*,*,False,*,*
スカイプ,スカイプ,スカイプ,スカイプ,名詞,固有名詞,一般,*,*,*,False,*,*
ちゃんねる,チャンネル,チャンネル,ちゃんねる,名詞,普通名詞,一般,*,*,*,False,*,*
ｗ,W,ワット,W,名詞,普通名詞,助数詞可能,*,*,*,False,*,*
スカイプ,スカイプ,スカイプ,スカイプ,名詞,固有名詞,一般,*,*,*,False,*,*
ちゃんねる,チャンネル,チャンネル,ちゃんねる,名詞,普通名詞,一般,*,*,*,False,*,*
ｗ,W,ワット,W,名詞,普通名詞,助数詞可能,*,*,*,False,*,*
スカイプ,スカイプ,スカイプ,スカイプ,名詞,固有名詞,一般,*,*,*,False,*,*
掲示板,掲示板,ケイジバン,掲示板,名詞,普通名詞,一般,*,*,*,False,*,掲示-板
募集,募集,ボシュウ,募集,名詞,普通名詞,サ変可能,*,*,*,False,*,*
する,為る,スル,する,動詞,非自立可能,*,*,サ行変格,終止形-一般,False,*,*
スカイプ,スカイプ,スカイプ,スカイプ,名詞,固有名詞,一般,*,*,*,False,*,*
ちゃんねる,チャンネル,チャンネル,ちゃんねる,名詞,普通名詞,一般,*,*,*,False,*,*
内,内,ナイ,内,接尾辞,名詞的,一般,*,*,*,False,*,*
検索,検索,ケンサク,検索,名詞,普通名詞,サ変可能,*,*,*,False,*,*
する,為る,スル,する,動詞,非自立可能,*,*,サ行変格,終止形-一般,False,*,*
現在,現在,ゲンザイ,現在,名詞,普通名詞,副詞可能,*,*,*,False,*,*
-,-,-,-,補助記号,一般,*,*,*,*,False,*,*
人,人,ヒト,人,名詞,普通名詞,一般,*,*,*,False,*,*
スカイプ,スカイプ,スカイプ,スカイプ,名詞,固有名詞,一般,*,*,*,False,*,*
ちゃんねる,チャンネル,チャンネル,ちゃんねる,名詞,普通名詞,一般,*,*,*,False,*,*
掲示板,掲示板,ケイジバン,掲示板,名詞,普通名詞,一般,*,*,*,False,*,掲示-板
閲覧,閲覧,エツラン,閲覧,名詞,普通名詞,サ変可能,*,*,*,False,*,*
中,中,チュウ,中,接尾辞,名詞的,副詞可能,*,*,*,False,*,*
。,。,。,。,補助記号,句点,*,*,*,*,False,*,*
Tweet,ツイート,ツイート,tweet,名詞,普通名詞,サ変可能,*,*,*,False,*,*
スカイプ,スカイプ,スカイプ,スカイプ,名詞,固有名詞,一般,*,*,*,False,*,*
ちゃんねる,チャンネル,チャンネル,ちゃんねる,名詞,普通名詞,一般,*,*,*,False,*,*
ｗ,W,ワット,W,名詞,普通名詞,助数詞可能,*,*,*,False,*,*
ようこそ,ようこそ,ヨウコソ,ようこそ,感動詞,一般,*,*,*,*,False,*,*
！,!,!,!,補助記号,句点,*,*,*,*,False,*,*
ここ,此処,ココ,ここ,代名詞,*,*,*,*,*,False,*,*
スカイプ,スカイプ,スカイプ,スカイプ,名詞,固有名詞,一般,*,*,*,False,*,*
友だち,友達,トモダチ,友だち,名詞,普通名詞,一般,*,*,*,False,*,*
見つかる,見付かる,ミツカル,見つかる,動詞,一般,*,*,五段-ラ行,連体形-一般,False,*,*
国内,国内,コクナイ,国内,名詞,普通名詞,一般,*,*,*,False,*,*
最大級,最大級,サイダイキュウ,最大級,名詞,普通名詞,一般,*,*,*,False,*,最大-級
掲示板,掲示板,ケイジバン,掲示板,名詞,普通名詞,一般,*,*,*,False,*,掲示-板
。,。,。,。,補助記号,句点,*,*,*,*,False,*,*
サイト,サイト,サイト,サイト,名詞,普通名詞,一般,*,*,*,False,*,*
関する,関する,カンスル,関する,動詞,一般,*,*,サ行変格,連体形-一般,False,*,*
ご,御,ゴ,ご,接頭辞,*,*,*,*,*,False,*,*
意見,意見,イケン,意見,名詞,普通名詞,サ変可能,*,*,*,False,*,*
ご,御,ゴ,ご,接頭辞,*,*,*,*,*,False,*,*
提案,提案,テイアン,提案,名詞,普通名詞,サ変可能,*,*,*,False,*,*
Skype,スカイプ,スカイプ,Skype,名詞,固有名詞,一般,*,*,*,False,*,*
ID,ID,アイディー,ID,名詞,普通名詞,一般,*,*,*,False,*,*
:,:,キゴウ,:,補助記号,一般,*,*,*,*,False,*,*
skypechdotcom,skypechdotcom,skypechdotcom,skypechdotcom,名詞,普通名詞,一般,*,*,*,True,*,*
どうぞ,どうぞ,ドウゾ,どうぞ,副詞,*,*,*,*,*,False,*,*
😈,にやり(笑),ニヤリ,😈,補助記号,一般,*,*,*,*,False,*,*
スカイプ,スカイプ,スカイプ,スカイプ,名詞,固有名詞,一般,*,*,*,False,*,*
ちゃんねる,チャンネル,チャンネル,ちゃんねる,名詞,普通名詞,一般,*,*,*,False,*,*
利用規約,利用規約,リヨウキヤク,利用規約,名詞,普通名詞,一般,*,*,*,False,利用-規約,利用-規約
スカイプ,スカイプ,スカイプ,スカイプ,名詞,固有名詞,一般,*,*,*,False,*,*
ちゃんねる,チャンネル,チャンネル,ちゃんねる,名詞,普通名詞,一般,*,*,*,False,*,*
ｗ,W,ワット,W,名詞,普通名詞,助数詞可能,*,*,*,False,*,*
（,(,キゴウ,(,補助記号,括弧開,*,*,*,*,False,*,*
以下,以下,イカ,以下,名詞,普通名詞,一般,*,*,*,False,*,*
当,当たり,アタリ,当,接尾辞,名詞的,副詞可能,*,*,*,False,*,*
サイト,サイト,サイト,サイト,名詞,普通名詞,一般,*,*,*,False,*,*
）,),キゴウ,),補助記号,括弧閉,*,*,*,*,False,*,*
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*
スカイプ,スカイプ,スカイプ,スカイプ,名詞,固有名詞,一般,*,*,*,False,*,*
利用,利用,リヨウ,利用,名詞,普通名詞,サ変可能,*,*,*,False,*,*
し,為る,シ,する,動詞,非自立可能,*,*,サ行変格,連用形-一般,False,*,*
いる,居る,イル,いる,動詞,非自立可能,*,*,上一段-ア行,連体形-一般,False,*,*
友人,友人,ユウジン,友人,名詞,普通名詞,一般,*,*,*,False,*,*
探す,探す,サガス,探す,動詞,一般,*,*,五段-サ行,連体形-一般,False,*,*
サポート,サポート,サポート,サポート,名詞,普通名詞,サ変可能,*,*,*,False,*,*
目的,目的,モクテキ,目的,名詞,普通名詞,一般,*,*,*,False,*,*
し,為る,シ,する,動詞,非自立可能,*,*,サ行変格,連用形-一般,False,*,*
サイト,サイト,サイト,サイト,名詞,普通名詞,一般,*,*,*,False,*,*
。,。,。,。,補助記号,句点,*,*,*,*,False,*,*
当,当,トウ,当,接頭辞,*,*,*,*,*,False,*,*
サイト,サイト,サイト,サイト,名詞,普通名詞,一般,*,*,*,False,*,*
利用,利用,リヨウ,利用,名詞,普通名詞,サ変可能,*,*,*,False,*,*
する,為る,スル,する,動詞,非自立可能,*,*,サ行変格,連体形-一般,False,*,*
上,上,ウエ,上,名詞,普通名詞,副詞可能,*,*,*,False,*,*
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*
本,本,ホン,本,接頭辞,*,*,*,*,*,False,*,*
利用規約,利用規約,リヨウキヤク,利用規約,名詞,普通名詞,一般,*,*,*,False,利用-規約,利用-規約
同意,同意,ドウイ,同意,名詞,普通名詞,サ変可能,*,*,*,False,*,*
し,為る,シ,する,動詞,非自立可能,*,*,サ行変格,連用形-一般,False,*,*
もの,物,モノ,もの,名詞,普通名詞,サ変可能,*,*,*,False,*,*
みなし,見なす,ミナシ,みなす,動詞,一般,*,*,五段-サ行,連用形-一般,False,*,*
。,。,。,。,補助記号,句点,*,*,*,*,False,*,*
