Surface,Normalized,Reading,Dictionary,POS1,POS2,POS3,POS4,Conj_Type,Conj,OOV,B_Split,A_Split
利用規約,利用規約,リヨウキヤク,利用規約,名詞,普通名詞,一般,*,*,*,False,利用-規約,利用-規約
スポーツ,スポーツ,スポーツ,スポーツ,名詞,普通名詞,サ変可能,*,*,*,False,*,*
ライフスタイル,ライフスタイル,ライフスタイル,ライフスタイル,名詞,普通名詞,一般,*,*,*,False,*,*
WEB,ウェブ,ウェブ,web,名詞,普通名詞,一般,*,*,*,False,*,*
マガジン,マガジン,マガジン,マガジン,名詞,普通名詞,一般,*,*,*,False,*,*
MELOS,メロス,メロス,melos,名詞,普通名詞,一般,*,*,*,False,*,*
MENU,メニュー,メニュー,menu,名詞,普通名詞,一般,*,*,*,False,*,*
Category,カテゴリー,カテゴリー,Category,名詞,普通名詞,一般,*,*,*,False,*,*
Fitness,fitness,fitness,fitness,名詞,普通名詞,一般,*,*,*,False,*,*
フィットネス,フィットネス,フィットネス,フィットネス,名詞,普通名詞,一般,*,*,*,False,*,*
Interview,インタビュー,インタビュー,INTERVIEW,名詞,普通名詞,サ変可能,*,*,*,False,*,*
インタビュー,インタビュー,インタビュー,インタビュー,名詞,普通名詞,サ変可能,*,*,*,False,*,*
Health,ヘルス,ヘルス,Health,名詞,普通名詞,一般,*,*,*,False,*,*
Mental,メンタル,メンタル,mental,形状詞,一般,*,*,*,*,False,*,*
ヘルス,ヘルス,ヘルス,ヘルス,名詞,普通名詞,一般,*,*,*,False,*,*
メンタル,メンタル,メンタル,メンタル,形状詞,一般,*,*,*,*,False,*,*
Wellness,ウェルネス,ウェルネス,wellness,名詞,普通名詞,一般,*,*,*,False,*,*
food,Food,フード,Food,名詞,普通名詞,一般,*,*,*,False,*,*
ウェルネス,ウェルネス,ウェルネス,ウェルネス,名詞,普通名詞,一般,*,*,*,False,*,*
フード,フード,フード,フード,名詞,普通名詞,一般,*,*,*,False,*,*
Lifestyle,ライフスタイル,ライフスタイル,lifestyle,名詞,普通名詞,一般,*,*,*,False,*,*
