Surface,Normalized,Reading,Dictionary,POS1,POS2,POS3,POS4,Conj_Type,Conj,OOV,B_Split,A_Split
ご,御,ゴ,ご,接頭辞,*,*,*,*,*,False,*,*
利用規約,利用規約,リヨウキヤク,利用規約,名詞,普通名詞,一般,*,*,*,False,利用-規約,利用-規約
/,/,キゴウ,/,補助記号,一般,*,*,*,*,False,*,*
工具,工具,コウグ,工具,名詞,普通名詞,一般,*,*,*,False,*,*
・,・,・,・,補助記号,一般,*,*,*,*,False,*,*
DIY,DIY,ディーアイワイ,DIY,名詞,普通名詞,一般,*,*,*,False,*,*
用品,用品,ヨウヒン,用品,名詞,普通名詞,一般,*,*,*,False,*,*
通販,通販,ツウハン,通販,名詞,普通名詞,一般,*,*,*,False,*,*
アストロ,アストロ,アストロ,アストロ,名詞,普通名詞,一般,*,*,*,False,*,*
プロダクツ,プロダクツ,プロダクツ,プロダクツ,名詞,普通名詞,一般,*,*,*,False,*,*
工具,工具,コウグ,工具,名詞,普通名詞,一般,*,*,*,False,*,*
・,・,・,・,補助記号,一般,*,*,*,*,False,*,*
DIY,DIY,ディーアイワイ,DIY,名詞,普通名詞,一般,*,*,*,False,*,*
・,・,・,・,補助記号,一般,*,*,*,*,False,*,*
整備,整備,セイビ,整備,名詞,普通名詞,サ変可能,*,*,*,False,*,*
用品,用品,ヨウヒン,用品,名詞,普通名詞,一般,*,*,*,False,*,*
専門,専門,センモン,専門,名詞,普通名詞,一般,*,*,*,False,*,*
通販,通販,ツウハン,通販,名詞,普通名詞,一般,*,*,*,False,*,*
アストロ,アストロ,アストロ,アストロ,名詞,普通名詞,一般,*,*,*,False,*,*
プロダクツ,プロダクツ,プロダクツ,プロダクツ,名詞,普通名詞,一般,*,*,*,False,*,*
注文,注文,チュウモン,注文,名詞,普通名詞,サ変可能,*,*,*,False,*,*
関する,関する,カンスル,関する,動詞,一般,*,*,サ行変格,連体形-一般,False,*,*
お,御,オ,お,接頭辞,*,*,*,*,*,False,*,*
問い合わせ,問い合わせ,トイアワセ,問い合わせ,名詞,普通名詞,サ変可能,*,*,*,False,*,*
048,048,レイヨンハチ,048,名詞,数詞,*,*,*,*,True,*,*
-,-,-,-,補助記号,一般,*,*,*,*,False,*,*
501,501,ゴレイイチ,501,名詞,数詞,*,*,*,*,True,*,*
-,-,-,-,補助記号,一般,*,*,*,*,False,*,*
7704,7704,ナナナナレイヨン,7704,名詞,数詞,*,*,*,*,True,*,*
9,9,キュウ,9,名詞,数詞,*,*,*,*,False,*,*
