Surface,Normalized,Reading,Dictionary,POS1,POS2,POS3,POS4,Conj_Type,Conj,OOV,B_Split,A_Split
Nihon,nihon,nihon,nihon,名詞,普通名詞,一般,*,*,*,True,*,*
University,ユニバーシティー,ユニバーシティー,University,名詞,普通名詞,一般,*,*,*,False,*,*
s,s,s,s,名詞,普通名詞,一般,*,*,*,True,*,*
Basic,Basic,ベーシック,Basic,形状詞,一般,*,*,*,*,False,*,*
Policy,ポリシー,ポリシー,Policy,名詞,普通名詞,一般,*,*,*,False,*,*
on,on,オン,on,名詞,普通名詞,サ変可能,*,*,*,False,*,*
Support,サポート,サポート,Support,名詞,普通名詞,サ変可能,*,*,*,False,*,*
for,フォー,フォー,for,名詞,普通名詞,一般,*,*,*,False,*,*
Students,students,students,students,名詞,普通名詞,一般,*,*,*,True,*,*
with,ウィズ,ウィズ,with,名詞,普通名詞,一般,*,*,*,False,*,*
Disabilities,disabilities,disabilities,disabilities,名詞,普通名詞,一般,*,*,*,True,*,*
交通アクセス,交通アクセス,コウツウアクセス,交通アクセス,名詞,普通名詞,一般,*,*,*,False,交通-アクセス,交通-アクセス
お,御,オ,お,接頭辞,*,*,*,*,*,False,*,*
問い合わせ,問い合わせ,トイアワセ,問い合わせ,名詞,普通名詞,サ変可能,*,*,*,False,*,*
資料,資料,シリョウ,資料,名詞,普通名詞,一般,*,*,*,False,*,*
請求,請求,セイキュウ,請求,名詞,普通名詞,サ変可能,*,*,*,False,*,*
サイトマップ,サイトマップ,サイトマップ,サイトマップ,名詞,固有名詞,一般,*,*,*,False,サイト-マップ,サイト-マップ
Language,ランゲージ,ランゲージ,Language,名詞,固有名詞,人名,一般,*,*,False,*,*
Japanese,ジャパニーズ,ジャパニーズ,Japanese,名詞,普通名詞,一般,*,*,*,False,*,*
English,イングリッシュ,イングリッシュ,English,名詞,普通名詞,一般,*,*,*,False,*,*
Simplified,simplified,simplified,simplified,名詞,普通名詞,一般,*,*,*,True,*,*
Chinese,チャイニーズ,チャイニーズ,Chinese,名詞,普通名詞,一般,*,*,*,False,*,*
Traditional,トラディショナル,トラディショナル,traditional,名詞,普通名詞,一般,*,*,*,False,*,*
Chinese,チャイニーズ,チャイニーズ,Chinese,名詞,普通名詞,一般,*,*,*,False,*,*
Korean,korean,コリアン,korean,名詞,固有名詞,一般,*,*,*,False,*,*
文字,文字,モジ,文字,名詞,普通名詞,一般,*,*,*,False,*,*
サイズ,サイズ,サイズ,サイズ,名詞,普通名詞,一般,*,*,*,False,*,*
標準,標準,ヒョウジュン,標準,名詞,普通名詞,一般,*,*,*,False,*,*
大,大,ダイ,大,名詞,普通名詞,形状詞可能,*,*,*,False,*,*
大学,大学,ダイガク,大学,名詞,普通名詞,一般,*,*,*,False,*,*
概要,概要,ガイヨウ,概要,名詞,普通名詞,一般,*,*,*,False,*,*
教育,教育,キョウイク,教育,名詞,普通名詞,サ変可能,*,*,*,False,*,*
特色,特色,トクショク,特色,名詞,普通名詞,一般,*,*,*,False,*,*
学部,学部,ガクブ,学部,名詞,普通名詞,一般,*,*,*,False,*,*
大学院,大学院,ダイガクイン,大学院,名詞,普通名詞,一般,*,*,*,False,*,大学-院
留学,留学,リュウガク,留学,名詞,普通名詞,サ変可能,*,*,*,False,*,*
国際交流,国際交流,コクサイコウリュウ,国際交流,名詞,固有名詞,一般,*,*,*,False,国際-交流,国際-交流
研究,研究,ケンキュウ,研究,名詞,普通名詞,サ変可能,*,*,*,False,*,*
社会,社会,シャカイ,社会,名詞,普通名詞,一般,*,*,*,False,*,*
連携,連携,レンケイ,連携,名詞,普通名詞,サ変可能,*,*,*,False,*,*
学生,学生,ガクセイ,学生,名詞,普通名詞,一般,*,*,*,False,*,*
生活,生活,セイカツ,生活,名詞,普通名詞,サ変可能,*,*,*,False,*,*
就職,就職,シュウショク,就職,名詞,普通名詞,サ変可能,*,*,*,False,*,*
キャリア,キャリア,キャリア,キャリア,名詞,普通名詞,一般,*,*,*,False,*,*
入試,入試,ニュウシ,入試,名詞,普通名詞,一般,*,*,*,False,*,*
情報,情報,ジョウホウ,情報,名詞,普通名詞,一般,*,*,*,False,*,*
スポーツ,スポーツ,スポーツ,スポーツ,名詞,普通名詞,サ変可能,*,*,*,False,*,*
交通アクセス,交通アクセス,コウツウアクセス,交通アクセス,名詞,普通名詞,一般,*,*,*,False,交通-アクセス,交通-アクセス
お,御,オ,お,接頭辞,*,*,*,*,*,False,*,*
問い合わせ,問い合わせ,トイアワセ,問い合わせ,名詞,普通名詞,サ変可能,*,*,*,False,*,*
情報公開,情報公開,ジョウホウコウカイ,情報公開,名詞,固有名詞,一般,*,*,*,False,情報-公開,情報-公開
施設,施設,シセツ,施設,名詞,普通名詞,サ変可能,*,*,*,False,*,*
紹介,紹介,ショウカイ,紹介,名詞,普通名詞,サ変可能,*,*,*,False,*,*
付属,付属,フゾク,付属,名詞,普通名詞,サ変可能,*,*,*,False,*,*
校,校,コウ,校,接尾辞,名詞的,一般,*,*,*,False,*,*
一覧,一覧,イチラン,一覧,名詞,普通名詞,サ変可能,*,*,*,False,*,*
大学,大学,ダイガク,大学,名詞,普通名詞,一般,*,*,*,False,*,*
広報,広報,コウホウ,広報,名詞,普通名詞,一般,*,*,*,False,*,*
紙,紙,シ,紙,接尾辞,名詞的,一般,*,*,*,False,*,*
校友会,校友会,コウユウカイ,校友会,名詞,固有名詞,一般,*,*,*,False,*,校友-会
関連,関連,カンレン,関連,名詞,普通名詞,サ変可能,*,*,*,False,*,*
組織,組織,ソシキ,組織,名詞,普通名詞,サ変可能,*,*,*,False,*,*
NU,ν,ニュー,nu,記号,文字,*,*,*,*,False,*,*
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*
CHANNEL,チャンネル,チャンネル,channel,名詞,普通名詞,一般,*,*,*,False,*,*
サイトマップ,サイトマップ,サイトマップ,サイトマップ,名詞,固有名詞,一般,*,*,*,False,サイト-マップ,サイト-マップ
大学,大学,ダイガク,大学,名詞,普通名詞,一般,*,*,*,False,*,*
概要,概要,ガイヨウ,概要,名詞,普通名詞,一般,*,*,*,False,*,*
INDEX,インデックス,インデックス,INDEX,名詞,普通名詞,一般,*,*,*,False,*,*
理念,理念,リネン,理念,名詞,普通名詞,一般,*,*,*,False,*,*
メッセージ,メッセージ,メッセージ,メッセージ,名詞,普通名詞,一般,*,*,*,False,*,*
理事長,理事長,リジチョウ,理事長,名詞,普通名詞,一般,*,*,*,False,*,理事-長
メッセージ,メッセージ,メッセージ,メッセージ,名詞,普通名詞,一般,*,*,*,False,*,*
学長,学長,ガクチョウ,学長,名詞,普通名詞,一般,*,*,*,False,*,*
メッセージ,メッセージ,メッセージ,メッセージ,名詞,普通名詞,一般,*,*,*,False,*,*
理念,理念,リネン,理念,名詞,普通名詞,一般,*,*,*,False,*,*
