surface,normalized,dictionary,POS
企,企,企,ng
顺宝,顺宝,顺宝,nrt
网络服务,网络服务,网络服务,n
条款,条款,条款,n
 , , ,x
服务,服务,服务,vn
条款,条款,条款,n
安徽,安徽,安徽,ns
欧,欧,欧,ns
乐美,乐美,乐美,a
科技,科技,科技,n
有限公司,有限公司,有限公司,n
(,(,(,x
简称,简称,简称,v
企,企,企,ng
顺宝,顺宝,顺宝,nrt
),),),x
企,企,企,ng
顺宝,顺宝,顺宝,nrt
抖,抖,抖,v
音,音,音,n
团购,团购,团购,v
运营,运营,运营,vn
服务,服务,服务,vn
合同,合同,合同,a
相关,相关,相关,v
事项,事项,事项,n
订立,订立,订立,v
合约,合约,合约,n
盖章,盖章,盖章,nr
线,线,线,n
上,上,上,f
勾选,勾选,勾选,v
签订,签订,签订,v
企,企,企,ng
顺宝,顺宝,顺宝,nrt
服务,服务,服务,vn
合同,合同,合同,a
确认,确认,确认,v
接受,接受,接受,v
服务,服务,服务,vn
条款,条款,条款,n
企,企,企,ng
顺宝,顺宝,顺宝,nrt
已,已,已,d
达成协议,达成协议,达成协议,nz
同意,同意,同意,d
接受,接受,接受,v
服务,服务,服务,vn
条款,条款,条款,n
约定,约定,约定,v
内容,内容,内容,n
盖章,盖章,盖章,nr
文本,文本,文本,n
与以,与以,与以,c
方式,方式,方式,n
选择,选择,选择,v
接受,接受,接受,v
服务,服务,服务,vn
条款,条款,条款,n
文本,文本,文本,n
存有,存有,存有,v
不,不,不,d
处以,处以,处以,v
盖章,盖章,盖章,nr
文本,文本,文本,n
为准,为准,为准,v
 , , ,x
企,企,企,ng
顺宝,顺宝,顺宝,nrt
提供,提供,提供,v
各项,各项,各项,r
服务,服务,服务,vn
请,请,请,v
仔细阅读,仔细阅读,仔细阅读,n
服务,服务,服务,vn
条款,条款,条款,n
全部内容,全部内容,全部内容,n
服务,服务,服务,vn
条款,条款,条款,n
疑问,疑问,疑问,v
企,企,企,ng
顺宝,顺宝,顺宝,nrt
客服,客服,客服,n
电话,电话,电话,n
400,400,400,m
-,-,-,x
6225,6225,6225,m
-,-,-,x
520,520,520,m
咨询,咨询,咨询,vn
企,企,企,ng
顺宝,顺宝,顺宝,nrt
解释,解释,解释,v
条款,条款,条款,n
内容,内容,内容,n
不,不,不,d
同意,同意,同意,d
服务,服务,服务,vn
条款,条款,条款,n
任意,任意,任意,v
内容,内容,内容,n
准确,准确,准确,a
理解,理解,理解,v
企,企,企,ng
顺宝,顺宝,顺宝,nrt
条款,条款,条款,n
解释,解释,解释,v
请,请,请,v
后续,后续,后续,v
操作,操作,操作,v
 , , ,x
保密,保密,保密,n
条款,条款,条款,n
免责,免责,免责,v
声明,声明,声明,n
 , , ,x
1,1,1,x
甲乙双方,甲乙双方,甲乙双方,nz
履行,履行,履行,v
本合同,本合同,本合同,n
过程,过程,过程,n
中,中,中,f
知悉,知悉,知悉,v
协议,协议,协议,n
对方,对方,对方,n
业务,业务,业务,n
信息技术,信息技术,信息技术,n
资料,资料,资料,n
非,非,非,h
公开,公开,公开,ad
信息,信息,信息,n
仅,仅,仅,d
用于,用于,用于,v
本合同,本合同,本合同,n
项,项,项,n
下,下,下,f
相关,相关,相关,v
服务,服务,服务,vn
保密,保密,保密,n
对方,对方,对方,n
书面,书面,书面,n
许可,许可,许可,nr
任何一方,任何一方,任何一方,i
信息,信息,信息,n
第三方,第三方,第三方,m
泄露,泄露,泄露,v
用于,用于,用于,v
本合同,本合同,本合同,n
服务,服务,服务,vn
内容,内容,内容,n
事项,事项,事项,n
 , , ,x
2,2,2,x
甲方,甲方,甲方,n
承诺,承诺,承诺,v
乙方,乙方,乙方,n
提供,提供,提供,v
信息,信息,信息,n
资料,资料,资料,n
(,(,(,x
包括,包括,包括,v
文字,文字,文字,n
图片,图片,图片,n
),),),x
均,均,均,d
符合,符合,符合,v
法律,法律,法律,n
不,不,不,d
侵犯,侵犯,侵犯,v
第三方,第三方,第三方,m
权益,权益,权益,n
乙方,乙方,乙方,n
对此,对此,对此,d
涉及,涉及,涉及,v
包括,包括,包括,v
知识产权,知识产权,知识产权,n
在内,在内,在内,u
法律,法律,法律,n
不,不,不,d
承担,承担,承担,v
法律责任,法律责任,法律责任,n
 , , ,x
3,3,3,x
乙方,乙方,乙方,n
有权,有权,有权,n
甲方,甲方,甲方,n
成功,成功,成功,a
案例,案例,案例,n
重点,重点,重点,n
宣传,宣传,宣传,vn
对象,对象,对象,n
宣传,宣传,宣传,vn
过程,过程,过程,n
中,中,中,f
涉及,涉及,涉及,v
敏感,敏感,敏感,a
机密,机密,机密,n
数据,数据,数据,n
(,(,(,x
赢利,赢利,赢利,n
营销,营销,营销,vn
方式,方式,方式,n
),),),x
需经,需经,需经,n
甲方,甲方,甲方,n
同意,同意,同意,d
后,后,后,f
乙方,乙方,乙方,n
才,才,才,d
媒体,媒体,媒体,n
公布,公布,公布,v
 , , ,x
4.,4.,4.,m
 , , ,x
本合同,本合同,本合同,n
变更,变更,变更,v
解除,解除,解除,v
终止,终止,终止,v
条款,条款,条款,n
下,下,下,f
保密,保密,保密,n
义务,义务,义务,n
甲乙双方,甲乙双方,甲乙双方,nz
均,均,均,d
持续,持续,持续,vd
 , , ,x
5,5,5,x
甲乙双方,甲乙双方,甲乙双方,nz
