surface,normalized,dictionary,pos
노컷뉴스,노컷뉴스,노컷뉴스,Noun
CBS,CBS,CBS,Alpha
전국,전국,전국,Noun
네트워크,네트워크,네트워크,Noun
강원,강원,강원,Noun
경남,경남,경남,Noun
광주,광주,광주,Noun
대구,대구,대구,Noun
대전,대전,대전,Noun
부산,부산,부산,Noun
영동,영동,영동,Noun
울산,울산,울산,Noun
전남,전남,전남,Noun
전북,전북,전북,Noun
제주,제주,제주,Noun
청주,청주,청주,Noun
포항,포항,포항,Noun
닫기,닫기,닫다,Verb
크리스천,크리스천,크리스천,Noun
뉴스,뉴스,뉴스,Noun
노컷,노컷,노컷,Noun
비즈,비즈,비즈,Noun
노컷,노컷,노컷,Noun
TV,TV,TV,Alpha
노컷뉴스,노컷뉴스,노컷뉴스,Noun
약관,약관,약관,Noun
정책,정책,정책,Noun
최신,최신,최신,Noun
정치,정치,정치,Noun
사회,사회,사회,Noun
전국,전국,전국,Noun
경제,경제,경제,Noun
산업,산업,산업,Noun
국제,국제,국제,Noun
문화,문화,문화,Noun
연예,연예,연예,Noun
스포츠,스포츠,스포츠,Noun
피니언,피니언,피니언,Noun
포토,포토,포토,Noun
그래픽,그래픽,그래픽,Noun
노컷,노컷,노컷,Noun
브이,브이,브이,Noun
핫이슈,핫이슈,핫이슈,Noun
스페셜,스페셜,스페셜,Noun
기획,기획,기획,Noun
제보,제보,제보,Noun
네이버,네이버,네이버,Noun
구독,구독,구독,Noun
구독,구독,구독,Noun
카카오,카카오,카카오,Noun
구독,구독,구독,Noun
삭제,삭제,삭제,Noun
검색,검색,검색,Noun
자동,자동,자동,Noun
완성,완성,완성,Noun
끄기,끄기,끄다,Verb
뉴스,뉴스,뉴스,Noun
정치,정치,정치,Noun
사회,사회,사회,Noun
전국,전국,전국,Noun
경제,경제,경제,Noun
산업,산업,산업,Noun
국제,국제,국제,Noun
문화,문화,문화,Noun
연예,연예,연예,Noun
스포츠,스포츠,스포츠,Noun
지역,지역,지역,Noun
서울,서울,서울,Noun
경인,경인,경인,Noun
강원,강원,강원,Noun
경남,경남,경남,Noun
광주,광주,광주,Noun
대구,대구,대구,Noun
대전,대전,대전,Noun
부산,부산,부산,Noun
