surface,normalized,dictionary,pos
리드,리드,리드,Noun
앤톡,앤톡,앤톡,Noun
영어,영어,영어,Noun
도서관,도서관,도서관,Noun
소개,소개,소개,Noun
교육철학,교육철학,교육철학,Noun
리드,리드,리드,Noun
앤톡,앤톡,앤톡,Noun
안내,안내,안내,Noun
영어,영어,영어,Noun
도서관,도서관,도서관,Noun
학습,학습,학습,Noun
법,법,법,Noun
브로,브로,브로,Noun
셔,셔,셔,Noun
다운로드,다운로드,다운로드,Noun
특징,특징,특징,Noun
영어,영어,영어,Noun
도서관,도서관,도서관,Noun
EFL,EFL,EFL,Alpha
환경,환경,환경,Noun
최적화,최적화,최적화,Noun
종합,종합,종합,Noun
적,적,적,Suffix
인,인,인,Josa
학습,학습,학습,Noun
프로그램,프로그램,프로그램,Noun
특목고,특목고,특목고,Noun
",",",",",",Punctuation
학생,학생,학생,Noun
부,부,부,Noun
종합,종합,종합,Noun
전형,전형,전형,Noun
대비,대비,대비,Noun
온라인,온라인,온라인,Noun
프로그램,프로그램,프로그램,Noun
리드,리드,리드,Noun
앤톡,앤톡,앤톡,Noun
차별성,차별성,차별성,Noun
커리큘럼,커리큘럼,커리큘럼,Noun
정독,정독,정독,Noun
프로그램,프로그램,프로그램,Noun
다독,다독,다독,Noun
프로그램,프로그램,프로그램,Noun
스토리텔링,스토리텔링,스토리텔링,Noun
특목고,특목고,특목고,Noun
학생,학생,학생,Noun
부,부,부,Noun
종합,종합,종합,Noun
전형,전형,전형,Noun
수능,수능,수능,Noun
모의고사,모의고사,모의고사,Noun
단어,단어,단어,Noun
파닉스,파닉스,파닉스,Noun
커리큘럼,커리큘럼,커리큘럼,Noun
소개,소개,소개,Noun
가맹,가맹,가맹,Noun
안내,안내,안내,Noun
가맹,가맹,가맹,Noun
안내,안내,안내,Noun
Q,Q,Q,Alpha
A,A,A,Alpha
가맹,가맹,가맹,Noun
문의,문의,문의,Noun
가맹,가맹,가맹,Noun
상담,상담,상담,Noun
1,1,1,Number
대,대,대다,Verb
1,1,1,Number
채팅,채팅,채팅,Noun
전국,전국,전국,Noun
가맹,가맹,가맹,Noun
센터,센터,센터,Noun
가맹,가맹,가맹,Noun
센터,센터,센터,Noun
뉴스,뉴스,뉴스,Noun
화상,화상,화상,Noun
영어,영어,영어,Noun
화상,화상,화상,Noun
영어,영어,영어,Noun
원어민,원어민,원어민,Noun
캠프,캠프,캠프,Noun
화상,화상,화상,Noun
영어,영어,영어,Noun
강의실,강의실,강의실,Noun
공지,공지,공지,Noun
자료,자료,자료,Noun
실,실,실,Noun
교육,교육,교육,Noun
뉴스,뉴스,뉴스,Noun
교육,교육,교육,Noun
리드,리드,리드,Noun
앤톡,앤톡,앤톡,Noun
뉴스,뉴스,뉴스,Noun
e,e,e,Alpha
book,book,book,Alpha
안내,안내,안내,Noun
커뮤니티,커뮤니티,커뮤니티,Noun
인북스,인북스,인북스,Noun
테스트,테스트,테스트,Noun
네이버,네이버,네이버,Noun
카페,카페,카페,Noun
본사,본사,본사,Noun
블로그,블로그,블로그,Noun
직영,직영,직영,Noun
센터,센터,센터,Noun
블로그,블로그,블로그,Noun
자유게시판,자유게시판,자유게시판,Noun
일대일,일대일,일대일,Noun
문의,문의,문의,Noun
학습,학습,학습,Noun
랭킹,랭킹,랭킹,Noun
화상,화상,화상,Noun
영어,영어,영어,Noun
로그인,로그인,로그인,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
비밀번호,비밀번호,비밀번호,Noun
찾기,찾기,찾기,Noun
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
방침,방침,방침,Noun
리드,리드,리드,Noun
앤톡,앤톡,앤톡,Noun
은,은,은,Josa
이하,이하,이하,Noun
회사,회사,회사,Noun
는,는,늘다,Verb
고객,고객,고객,Noun
님,님,님,Suffix
개인정보,개인정보,개인정보,Noun
중요시,중요시,중요시,Noun
하며,하며,하다,Verb
",",",",",",Punctuation
정보통신망,정보통신망,정보통신망,Noun
이용,이용,이용,Noun
촉진,촉진,촉진,Noun
정보보호,정보보호,정보보호,Noun
관,관,관,Noun
한,한,한,Josa
법률,법률,법률,Noun
준수,준수,준수,Noun
하고,하고,하고,Josa
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
회사,회사,회사,Noun
는,는,는,Josa
개인정보,개인정보,개인정보,Noun
취급,취급,취급,Noun
방침,방침,방침,Noun
통,통,통,Noun
하여,하여,하다,Verb
고객,고객,고객,Noun
님,님,님,Suffix
께서,께서,께서,Josa
제공,제공,제공,Noun
하시는,하시는,하다,Verb
개인정보,개인정보,개인정보,Noun
용도,용도,용도,Noun
방식,방식,방식,Noun
이용,이용,이용,Noun
되고,되고,되다,Verb
있으며,있으며,있다,Adjective
",",",",",",Punctuation
개인,개인,개인,Noun
정보보호,정보보호,정보보호,Noun
위해,위해,위해,Noun
조치,조치,조치,Noun
취,취,취,Noun
해지고,해지고,하다,Verb
있는지,있는지,있다,Adjective
알려,알려,알다,Verb
드립니다,드립니다,드리다,Verb
.,.,.,Punctuation
회사,회사,회사,Noun
는,는,는,Josa
개인정보,개인정보,개인정보,Noun
취급,취급,취급,Noun
방침,방침,방침,Noun
개정,개정,개정,Noun
하는,하는,하다,Verb
경우,경우,경우,Noun
웹사이트,웹사이트,웹사이트,Noun
공지,공지,공지,Noun
사항,사항,사항,Noun
또는,또는,또는,Adverb
개별,개별,개별,Noun
공지,공지,공지,Noun
통,통,통,Noun
하여,하여,하다,Verb
공지,공지,공지,Noun
할,할,하다,Verb
입니다,입니다,이다,Adjective
□,□,□,Foreign
수집,수집,수집,Noun
하는,하는,하다,Verb
개인정보,개인정보,개인정보,Noun
항목,항목,항목,Noun
회사,회사,회사,Noun
는,는,는,Josa
회원,회원,회원,Noun
가입,가입,가입,Noun
",",",",",",Punctuation
상담,상담,상담,Noun
",",",",",",Punctuation
서비스,서비스,서비스,Noun
신청,신청,신청,Noun
위해,위해,위해,Noun
아래,아래,아래,Noun
같은,같은,같다,Adjective
개인정보,개인정보,개인정보,Noun
수집,수집,수집,Noun
하고,하고,하고,Josa
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
ο,ο,ο,Foreign
수집,수집,수집,Noun
항목,항목,항목,Noun
이름,이름,이름,Noun
",",",",",",Punctuation
아이디,아이디,아이디,Noun
",",",",",",Punctuation
비밀번호,비밀번호,비밀번호,Noun
",",",",",",Punctuation
성별,성별,성별,Noun
