surface,normalized,dictionary,pos
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
블록,블록,블록,Noun
미디어,미디어,미디어,Noun
닫기,닫기,닫다,Verb
Close,Close,Close,Alpha
Menu,Menu,Menu,Alpha
YouTube,YouTube,YouTube,Alpha
Telegram,Telegram,Telegram,Alpha
Facebook,Facebook,Facebook,Alpha
X,X,X,Alpha
Twitter,Twitter,Twitter,Alpha
RSS,RSS,RSS,Alpha
Market,Market,Market,Alpha
Digital,Digital,Digital,Alpha
Asset,Asset,Asset,Alpha
Finance,Finance,Finance,Alpha
Coinness,Coinness,Coinness,Alpha
속보,속보,속보,Noun
Policy,Policy,Policy,Alpha
Chain,Chain,Chain,Alpha
Coin,Coin,Coin,Alpha
비즈니스,비즈니스,비즈니스,Noun
테크,테크,테크,Noun
Press,Press,Press,Alpha
Stories,Stories,Stories,Alpha
For,For,For,Alpha
U,U,U,Alpha
이슈,이슈,이슈,Noun
피플,피플,피플,Noun
인터뷰,인터뷰,인터뷰,Noun
Block,Block,Block,Alpha
TV,TV,TV,Alpha
Research,Research,Research,Alpha
English,English,English,Alpha
news,news,news,Alpha
회원,회원,회원,Noun
로그인,로그인,로그인,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
Home,Home,Home,Alpha
»,»,»,Foreign
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
목차,목차,목차,Noun
유해정,유해정,유해정,Noun
보로,보로,보로,Noun
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
계획,계획,계획,Noun
수립,수립,수립,Noun
업무,업무,업무,Noun
담당자,담당자,담당자,Noun
교육,교육,교육,Noun
시행,시행,시행,Noun
유해,유해,유해,Noun
정보,정보,정보,Noun
대한,대한,대한,Noun
청소년,청소년,청소년,Noun
접근,접근,접근,Noun
제한,제한,제한,Noun
관리,관리,관리,Noun
조치,조치,조치,Noun
유해정,유해정,유해정,Noun
보로,보로,보로,Noun
인한,인한,인하다,Adjective
피해,피해,피해,Noun
상담,상담,상담,Noun
고충,고충,고충,Noun
처리,처리,처리,Noun
청소년,청소년,청소년,Noun
보호책임,보호책임,보호책임,Noun
담당자,담당자,담당자,Noun
연락,연락,연락,Noun
법,법,법,Noun
부칙,부칙,부칙,Noun
1,1,1,Number
장,장,장,Noun
.,.,.,Punctuation
유해정,유해정,유해정,Noun
보로,보로,보로,Noun
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
계획,계획,계획,Noun
수립,수립,수립,Noun
업무,업무,업무,Noun
담당자,담당자,담당자,Noun
교육,교육,교육,Noun
시행,시행,시행,Noun
회사,회사,회사,Noun
는,는,는,Josa
청소년,청소년,청소년,Noun
아무런,아무런,아무렇다,Adjective
제한,제한,제한,Noun
장치,장치,장치,Noun
없이,없이,없이,Adverb
청소년,청소년,청소년,Noun
유해,유해,유해,Noun
정보,정보,정보,Noun
노출,노출,노출,Noun
되지,되지,되다,Verb
않도록,않도록,않다,Verb
청소년,청소년,청소년,Noun
유해,유해,유해,Noun
매체,매체,매체,Noun
물,물,물,Noun
대해,대해,대해,Noun
서는,서는,서다,Verb
별도,별도,별도,Noun
인증,인증,인증,Noun
장치,장치,장치,Noun
마련,마련,마련,Noun
",",",",",",Punctuation
적용,적용,적용,Noun
하며,하며,하다,Verb
청소년,청소년,청소년,Noun
유해정,유해정,유해정,Noun
보가,보가,보가,Noun
노출,노출,노출,Noun
되지,되지,되다,Verb
않기,않기,않다,Verb
위,위,위,Noun
한,한,한,Josa
예방,예방,예방,Noun
차원,차원,차원,Noun
조치,조치,조치,Noun
강구,강구,강구,Noun
하고,하고,하고,Josa
있으며,있으며,있다,Adjective
해당,해당,해당,Noun
담당자,담당자,담당자,Noun
대한,대한,대한,Noun
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
교육,교육,교육,Noun
실시,실시,실시,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
2,2,2,Number
장,장,장,Noun
.,.,.,Punctuation
유해,유해,유해,Noun
정보,정보,정보,Noun
대한,대한,대한,Noun
청소년,청소년,청소년,Noun
접근,접근,접근,Noun
제한,제한,제한,Noun
관리,관리,관리,Noun
조치,조치,조치,Noun
