surface,normalized,dictionary,pos
콘텐츠,콘텐츠,콘텐츠,Noun
자문,자문,자문,Noun
위원회,위원회,위원회,Noun
연합뉴스,연합뉴스,연합뉴스,Noun
본문,본문,본문,Noun
바로가기,바로가기,바로가기,Noun
검색,검색,검색,Noun
바로가기,바로가기,바로가기,Noun
메뉴,메뉴,메뉴,Noun
바로가기,바로가기,바로가기,Noun
국가,국가,국가,Noun
기간,기간,기간,Noun
뉴스통신사,뉴스통신사,뉴스통신사,Noun
연합뉴스,연합뉴스,연합뉴스,Noun
연합뉴스,연합뉴스,연합뉴스,Noun
자회사,자회사,자회사,Noun
서비스,서비스,서비스,Noun
바로가기,바로가기,바로가기,Noun
연합,연합,연합,Noun
이매진,이매진,이매진,Noun
MIDAS,MIDAS,MIDAS,Alpha
연합뉴스,연합뉴스,연합뉴스,Noun
TV,TV,TV,Alpha
인포,인포,인포,Noun
맥스,맥스,맥스,Noun
로그인,로그인,로그인,Noun
로그아웃,로그아웃,로그아웃,Noun
정보,정보,정보,Noun
수정,수정,수정,Noun
연합뉴스,연합뉴스,연합뉴스,Noun
SNS,SNS,SNS,Alpha
계정,계정,계정,Noun
바로가기,바로가기,바로가기,Noun
페이스북,페이스북,페이스북,Noun
트위터,트위터,트위터,Noun
인스타그램,인스타그램,인스타그램,Noun
메뉴,메뉴,메뉴,Noun
기사,기사,기사,Noun
제보,제보,제보,Noun
저작권,저작권,저작권,Noun
규약,규약,규약,Noun
수용,수용,수용,Noun
권익위,권익위,권익위,Noun
원,원,원,Suffix
회,회,회,Noun
콘텐츠,콘텐츠,콘텐츠,Noun
자문,자문,자문,Noun
위원회,위원회,위원회,Noun
고충,고충,고충,Noun
처리,처리,처리,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
윤리,윤리,윤리,Noun
헌장,헌장,헌장,Noun
독자,독자,독자,Noun
게시판,게시판,게시판,Noun
연합뉴스,연합뉴스,연합뉴스,Noun
취재,취재,취재,Noun
본부,본부,본부,Noun
콘텐츠,콘텐츠,콘텐츠,Noun
자문,자문,자문,Noun
위원회,위원회,위원회,Noun
국가,국가,국가,Noun
기간,기간,기간,Noun
뉴스통신사,뉴스통신사,뉴스통신사,Noun
인,인,인,Josa
연합뉴스,연합뉴스,연합뉴스,Noun
는,는,는,Josa
12,12,12,Number
개,개,개,Noun
취재,취재,취재,Noun
본,본,본,Modifier
부별,부별,부별,Noun
경기,경기,경기,Noun
경,경,경,Modifier
기,기,기,Modifier
북부,북부,북부,Noun
취재,취재,취재,Noun
본부,본부,본부,Noun
는,는,는,Josa
통합,통합,통합,Noun
운영,운영,운영,Noun
5,5,5,Number
명,명,명,Noun
씩,씩,씩,Suffix
총,총,총,Noun
60,60,60,Number
명,명,명,Noun
콘텐츠,콘텐츠,콘텐츠,Noun
문,문,문,Modifier
위원회,위원회,위원회,Noun
구성,구성,구성,Noun
",",",",",",Punctuation
운영,운영,운영,Noun
하고,하고,하고,Josa
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
연합뉴스,연합뉴스,연합뉴스,Noun
는,는,는,Josa
콘텐츠,콘텐츠,콘텐츠,Noun
문,문,문,Modifier
위원,위원,위원,Noun
의견,의견,의견,Noun
지역별,지역별,지역별,Noun
뉴스,뉴스,뉴스,Noun
콘텐츠,콘텐츠,콘텐츠,Noun
제작,제작,제작,Noun
반영,반영,반영,Noun
하도록,하도록,하다,Verb
노력,노력,노력,Noun
하고,하고,하고,Josa
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
콘텐츠,콘텐츠,콘텐츠,Noun
자문,자문,자문,Noun
위원,위원,위원,Noun
소개,소개,소개,Noun
회,회,회,Noun
차별,차별,차별,Noun
회의,회의,회의,Noun
내용,내용,내용,Noun
경기,경기,경기,Noun
경기,경기,경기,Noun
북부,북부,북부,Noun
박흥석,박흥석,박흥석,Noun
위원장,위원장,위원장,Noun
전,전,전,Noun
경기,경기,경기,Noun
일보,일보,일보,Noun
편집,편집,편집,Noun
이사,이사,이사,Noun
소성규,소성규,소성규,Noun
대진대,대진대,대진대,Noun
공공,공공,공공,Modifier
인재,인재,인재,Noun
법학과,법학과,법학과,Noun
교수,교수,교수,Noun
윤,윤,윤,Noun
여찬,여찬,여찬,Noun
경기도,경기도,경기도,Noun
중소기업,중소기업,중소기업,Noun
CEO,CEO,CEO,Alpha
연합,연합,연합,Noun
회,회,회,Noun
고문,고문,고문,Noun
이정아,이정아,이정아,Noun
경기,경기,경기,Noun
여성,여성,여성,Noun
단체,단체,단체,Noun
연합,연합,연합,Noun
상임,상임,상임,Noun
대표,대표,대표,Noun
장성근,장성근,장성근,Noun
변호사,변호사,변호사,Noun
인천,인천,인천,Noun
등원,등원,등원,Noun
위원장,위원장,위원장,Noun
법무,법무,법무,Noun
법인,법인,법인,Noun
명문,명문,명문,Noun
고문,고문,고문,Noun
변호사,변호사,변호사,Noun
김송,김송,김송,Noun
원,원,원,Suffix
인천,인천,인천,Noun
경제,경제,경제,Noun
정의,정의,정의,Noun
실천,실천,실천,Noun
시민,시민,시민,Noun
연합,연합,연합,Noun
사무,사무,사무,Noun
처,처,처,Noun
장,장,장,Suffix
박정,박정,박정,Noun
인하대,인하대,인하대,Noun
언론정보학,언론정보학,언론정보학,Noun
교수,교수,교수,Noun
이창훈,이창훈,이창훈,Noun
인천,인천,인천,Noun
상공회의소,상공회의소,상공회의소,Noun
지역,지역,지역,Noun
경,경,경,Modifier
제실,제실,제실,Noun
부장,부장,부장,Noun
김성미,김성미,김성미,Noun
경,경,경,Noun
인천,인천,인천,Noun
여성연대,여성연대,여성연대,Noun
회장,회장,회장,Noun
부산,부산,부산,Noun
이상기,이상기,이상기,Noun
위원장,위원장,위원장,Noun
부경대,부경대,부경대,Noun
신문방송학,신문방송학,신문방송학,Noun
교수,교수,교수,Noun
박정희,박정희,박정희,Noun
부산,부산,부산,Noun
민주,민주,민주,Noun
언론,언론,언론,Noun
시민,시민,시민,Noun
연합,연합,연합,Noun
사무국,사무국,사무국,Noun
장,장,장,Suffix
김한근,김한근,김한근,Noun
부경,부경,부경,Noun
근대,근대,근대,Noun
사료,사료,사료,Noun
연구소장,연구소장,연구소장,Noun
손혁,손혁,손혁,Noun
준,준,준,Noun
손혁,손혁,손혁,Noun
준,준,준,Noun
법률,법률,법률,Noun
사무소,사무소,사무소,Noun
변호사,변호사,변호사,Noun
이효민,이효민,이효민,Noun
영산대,영산대,영산대,Noun
경찰,경찰,경찰,Noun
행정학,행정학,행정학,Noun
교수,교수,교수,Noun
울산,울산,울산,Noun
차,차,차,Noun
환,환,환,Noun
