surface,normalized,dictionary,pos
Main,Main,Main,Alpha
menu,menu,menu,Alpha
Contents,Contents,Contents,Alpha
CUCKOO,CUCKOO,CUCKOO,Alpha
직,직,직,Noun
수의,수의,수의,Noun
마스터피스,마스터피스,마스터피스,Noun
인스,인스,인스,Noun
퓨어,퓨어,퓨어,Noun
직,직,직,Noun
수,수,수,Modifier
정수기,정수기,정수기,Noun
TV,TV,TV,Alpha
광고,광고,광고,Noun
런칭,런칭,런칭,Noun
1,1,1,Number
로그인,로그인,로그인,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
고객,고객,고객,Noun
센터,센터,센터,Noun
B,B,B,Alpha
2,2,2,Number
B,B,B,Alpha
문의,문의,문의,Noun
열린,열린,열리다,Verb
구매,구매,구매,Noun
제품,제품,제품,Noun
대,대,대,Modifier
메뉴,메뉴,메뉴,Noun
기획전,기획전,기획전,Noun
정기,정기,정기,Noun
구독,구독,구독,Noun
쿠쿠,쿠쿠,쿠쿠,Noun
티비,티비,티비,Noun
쿠쿠,쿠쿠,쿠쿠,Noun
플러스,플러스,플러스,Noun
마이,마이,마이,Noun
쿠쿠,쿠쿠,쿠쿠,Noun
렌탈,렌탈,렌탈,Noun
상담,상담,상담,Noun
고객,고객,고객,Noun
센터,센터,센터,Noun
이벤트,이벤트,이벤트,Noun
스토리,스토리,스토리,Noun
장바구니,장바구니,장바구니,Noun
버튼,버튼,버튼,Noun
0,0,0,Number
장바구니,장바구니,장바구니,Noun
몰,몰,몰다,Verb
상품,상품,상품,Noun
렌탈,렌탈,렌탈,Noun
상품,상품,상품,Noun
은,은,은,Josa
동시,동시,동시,Noun
결제,결제,결제,Noun
할,할,하다,Verb
수,수,수,Noun
없습니다,없습니다,없다,Adjective
.,.,.,Punctuation
장바구니,장바구니,장바구니,Noun
확인,확인,확인,Noun
해주세요,해주세요,해주다,Verb
.,.,.,Punctuation
쿠쿠,쿠쿠,쿠쿠,Noun
몰,몰,몰다,Verb
0,0,0,Number
장바구니,장바구니,장바구니,Noun
상품,상품,상품,Noun
담아주세요,담아주세요,담다,Verb
.,.,.,Punctuation
상품,상품,상품,Noun
보러,보러,보다,Verb
가기,가기,가기,Noun
쿠쿠,쿠쿠,쿠쿠,Noun
렌탈,렌탈,렌탈,Noun
0,0,0,Number
장바구니,장바구니,장바구니,Noun
상품,상품,상품,Noun
담아주세요,담아주세요,담다,Verb
.,.,.,Punctuation
상품,상품,상품,Noun
보러,보러,보다,Verb
가기,가기,가기,Noun
정기,정기,정기,Noun
구독,구독,구독,Noun
관,관,관,Noun
0,0,0,Number
장바구니,장바구니,장바구니,Noun
상품,상품,상품,Noun
담아주세요,담아주세요,담다,Verb
.,.,.,Punctuation
상품,상품,상품,Noun
보러,보러,보다,Verb
가기,가기,가기,Noun
장바구니,장바구니,장바구니,Noun
팝업,팝업,팝업,Noun
닫기,닫기,닫다,Verb
검색,검색,검색,Noun
버튼,버튼,버튼,Noun
삭제,삭제,삭제,Noun
검색,검색,검색,Noun
최근,최근,최근,Noun
검색어,검색어,검색어,Noun
최근,최근,최근,Noun
검색어,검색어,검색어,Noun
없습니다,없습니다,없다,Adjective
.,.,.,Punctuation
인기,인기,인기,Noun
검색어,검색어,검색어,Noun
인기,인기,인기,Noun
검색어,검색어,검색어,Noun
없습니다,없습니다,없다,Adjective
.,.,.,Punctuation
검색,검색,검색,Noun
팝업,팝업,팝업,Noun
닫기,닫기,닫다,Verb
카테고리,카테고리,카테고리,Noun
홈,홈,홈,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
1,1,1,Number
장,장,장,Noun
총칙,총칙,총칙,Noun
1조,1조,1조,Number
목적,목적,목적,Noun
약관,약관,약관,Noun
은,은,은,Josa
쿠쿠,쿠쿠,쿠쿠,Noun
홀딩스,홀딩스,홀딩스,Noun
㈜,㈜,㈜,Foreign
",",",",",",Punctuation
쿠쿠,쿠쿠,쿠쿠,Noun
㈜,㈜,㈜,Foreign
",",",",",",Punctuation
쿠쿠,쿠쿠,쿠쿠,Noun
홈,홈,홈,Noun
시스,시스,시스,Noun
㈜,㈜,㈜,Foreign
운영,운영,운영,Noun
하는,하는,하다,Verb
인터넷,인터넷,인터넷,Noun
관련,관련,관련,Noun
서비스,서비스,서비스,Noun
이하,이하,이하,Noun
＇,＇,＇,Foreign
서비스,서비스,서비스,Noun
＇,＇,＇,Foreign
라,라,라,Josa
한다,한다,하다,Verb
이용,이용,이용,Noun
함,함,함,Noun
있어,있어,있다,Adjective
회사,회사,회사,Noun
운영,운영,운영,Noun
하는,하는,하다,Verb
사이트,사이트,사이트,Noun
이하,이하,이하,Noun
쿠쿠,쿠쿠,쿠쿠,Noun
사이트,사이트,사이트,Noun
ID,ID,ID,Alpha
비밀번호,비밀번호,비밀번호,Noun
동시,동시,동시,Noun
가입,가입,가입,Noun
하여,하여,하다,Verb
이용,이용,이용,Noun
함,함,함,Noun
있어,있어,있다,Adjective
이용자,이용자,이용자,Noun
권리,권리,권리,Noun
.,.,.,Punctuation
의무,의무,의무,Noun
책임,책임,책임,Noun
사항,사항,사항,Noun
규정,규정,규정,Noun
함,함,함,Noun
목적,목적,목적,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
2조,2조,2조,Number
정의,정의,정의,Noun
쿠쿠,쿠쿠,쿠쿠,Noun
사이트,사이트,사이트,Noun
란,란,란,Noun
쿠쿠,쿠쿠,쿠쿠,Noun
홀딩스,홀딩스,홀딩스,Noun
",",",",",",Punctuation
쿠쿠,쿠쿠,쿠쿠,Noun
",",",",",",Punctuation
쿠쿠,쿠쿠,쿠쿠,Noun
홈,홈,홈,Noun
시스,시스,시스,Noun
운영,운영,운영,Noun
하는,하는,하다,Verb
쿠쿠브랜드사이,쿠쿠브랜드사이,쿠쿠브랜드사이,Foreign
트http://www.cuckoo.co.kr,트http://www.cuckoo.co.kr,트http://www.cuckoo.co.kr,URL
쿠쿠,쿠쿠,쿠쿠,Noun
운영,운영,운영,Noun
하는,하는,하다,Verb
쿠쿠,쿠쿠,쿠쿠,Foreign
몰http://www.cuckoomall.com,몰http://www.cuckoomall.com,몰http://www.cuckoomall.com,URL
",",",",",",Punctuation
쿠쿠,쿠쿠,쿠쿠,Noun
홈,홈,홈,Noun
시스,시스,시스,Noun
운영,운영,운영,Noun
하는,하는,하다,Verb
쿠쿠렌탈사이,쿠쿠렌탈사이,쿠쿠렌탈사이,Foreign
트http://www.cuckoorental.co.kr,트http://www.cuckoorental.co.kr,트http://www.cuckoorental.co.kr,URL
말,말,말,Noun
하며,하며,하다,Verb
쿠쿠,쿠쿠,쿠쿠,Noun
사이트,사이트,사이트,Noun
는,는,는,Josa
URL,URL,URL,Alpha
만,만,만,Noun
다를,다를,다르다,Adjective
뿐,뿐,뿐,Noun
",",",",",",Punctuation
단일,단일,단일,Noun
형태,형태,형태,Noun
사이트,사이트,사이트,Noun
인,인,인,Josa
통합,통합,통합,Noun
사이트,사이트,사이트,Noun
구성,구성,구성,Noun
되어,되어,되어다,Verb
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
개별,개별,개별,Noun
도메인,도메인,도메인,Noun
입력,입력,입력,Noun
시,시,시,Noun
동일한,동일한,동일하다,Adjective
통합,통합,통합,Noun
사이트,사이트,사이트,Noun
접속,접속,접속,Noun
되게,되게,되게,Adverb
됩니다,됩니다,되다,Verb
.,.,.,Punctuation
쿠쿠,쿠쿠,쿠쿠,Noun
사이트,사이트,사이트,Noun
사이트,사이트,사이트,Noun
쿠쿠,쿠쿠,쿠쿠,Noun
몰은,몰은,몰다,Verb
쿠쿠,쿠쿠,쿠쿠,Noun
",",",",",",Punctuation
쿠쿠,쿠쿠,쿠쿠,Noun
렌탈,렌탈,렌탈,Noun
사이트,사이트,사이트,Noun
는,는,는,Josa
쿠쿠,쿠쿠,쿠쿠,Noun
홈,홈,홈,Noun
시스,시스,시스,Noun
운영,운영,운영,Noun
주체,주체,주체,Noun
됩니다,됩니다,되다,Verb
.,.,.,Punctuation
쿠쿠,쿠쿠,쿠쿠,Noun
사이트,사이트,사이트,Noun
는,는,는,Josa
재화,재화,재화,Noun
또는,또는,또는,Adverb
용역,용역,용역,Noun
이용자,이용자,이용자,Noun
제공,제공,제공,Noun
하기,하기,하다,Verb
위,위,위,Noun
하여,하여,하다,Verb
컴퓨터,컴퓨터,컴퓨터,Noun
정보통,정보통,정보통,Noun
신,신,신,Modifier
설비,설비,설비,Noun
이용,이용,이용,Noun
하여,하여,하다,Verb
재화,재화,재화,Noun
또는,또는,또는,Adverb
용역,용역,용역,Noun
거래,거래,거래,Noun
할,할,하다,Verb
수,수,수,Noun
있도록,있도록,있다,Adjective
설정,설정,설정,Noun
한,한,한,Josa
가상,가상,가상,Noun
영업,영업,영업,Noun
장,장,장,Suffix
말,말,말,Noun
하며,하며,하다,Verb
",",",",",",Punctuation
사이버,사이버,사이버,Noun
몰을,몰을,몰다,Verb
운영,운영,운영,Noun
하는,하는,하다,Verb
사업자,사업자,사업자,Noun
의미,의미,의미,Noun
도,도,도,Noun
사용,사용,사용,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
이용자,이용자,이용자,Noun
란,란,란,Noun
쿠쿠,쿠쿠,쿠쿠,Noun
사이트,사이트,사이트,Noun
접속,접속,접속,Noun
하여,하여,하다,Verb
약관,약관,약관,Noun
쿠쿠,쿠쿠,쿠쿠,Noun
사이트,사이트,사이트,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
서비스,서비스,서비스,Noun
받는,받는,받다,Verb
회원,회원,회원,Noun
비회,비회,비회,Noun
원,원,원,Suffix
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
회원,회원,회원,Noun
