surface,normalized,dictionary,pos
개인정보,개인정보,개인정보,Noun
취급,취급,취급,Noun
방침,방침,방침,Noun
비드,비드,비드,Noun
바이,바이,바이,Noun
코리아,코리아,코리아,Noun
해외,해외,해외,Noun
전문,전문,전문,Noun
경매,경매,경매,Noun
대행,대행,대행,Noun
선두,선두,선두,Noun
주자,주자,주자,Noun
BIDBUY,BIDBUY,BIDBUY,Alpha
본문,본문,본문,Noun
바로가기,바로가기,바로가기,Noun
로그인,로그인,로그인,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
"5,000","5,000","5,000",Number
원,원,원,Noun
할인,할인,할인,Noun
쿠폰,쿠폰,쿠폰,Noun
지급,지급,지급,Noun
마이,마이,마이,Noun
페이지,페이지,페이지,Noun
고객,고객,고객,Noun
센터,센터,센터,Noun
커뮤니티,커뮤니티,커뮤니티,Noun
장바구니,장바구니,장바구니,Noun
통합,통합,통합,Noun
검색,검색,검색,Noun
https://www.bidbuy.co.kr/company/privacy,https://www.bidbuy.co.kr/company/privacy,https://www.bidbuy.co.kr/company/privacy,URL
통합,통합,통합,Noun
검색,검색,검색,Noun
일본,일본,일본,Noun
야후,야후,야후,Noun
일본,일본,일본,Noun
메루,메루,메루,Noun
카리,카리,카리,Noun
일본,일본,일본,Noun
라쿠텐,라쿠텐,라쿠텐,Noun
일본,일본,일본,Noun
야후,야후,야후,Noun
쇼핑,쇼핑,쇼핑,Noun
일본,일본,일본,Noun
라,라,라,Josa
쿠마,쿠마,쿠마,Noun
미국,미국,미국,Noun
이베이,이베이,이베이,Noun
영국,영국,영국,Noun
이베이,이베이,이베이,Noun
상품,상품,상품,Noun
명,명,명,Suffix
일본,일본,일본,Noun
야후,야후,야후,Noun
경매,경매,경매,Noun
미국,미국,미국,Noun
이베이,이베이,이베이,Noun
경매,경매,경매,Noun
영국,영국,영국,Noun
이베이,이베이,이베이,Noun
경매,경매,경매,Noun
일본,일본,일본,Noun
메루,메루,메루,Noun
카리,카리,카리,Noun
본,본,본,Modifier
대행,대행,대행,Noun
미국,미국,미국,Noun
구매,구매,구매,Noun
대행,대행,대행,Noun
회사,회사,회사,Noun
소개,소개,소개,Noun
COMPANY,COMPANY,COMPANY,Alpha
INTRODUCTION,INTRODUCTION,INTRODUCTION,Alpha
비드,비드,비드,Noun
바이,바이,바이,Noun
소개,소개,소개,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
개인정보,개인정보,개인정보,Noun
취급,취급,취급,Noun
방침,방침,방침,Noun
국제,국제,국제,Noun
전자상거래,전자상거래,전자상거래,Noun
피해,피해,피해,Noun
상담,상담,상담,Noun
이메일,이메일,이메일,Noun
무단,무단,무단,Noun
수집,수집,수집,Noun
거부,거부,거부,Noun
개인정보,개인정보,개인정보,Noun
취급,취급,취급,Noun
방침,방침,방침,Noun
개인정보,개인정보,개인정보,Noun
라,라,라,Josa
함,함,함,Noun
은,은,은,Josa
생존,생존,생존,Noun
하는,하는,하다,Verb
개인,개인,개인,Noun
관,관,관,Noun
한,한,한,Josa
정보,정보,정보,Noun
로서,로서,로서,Noun
당해,당해,당하다,Adjective
정보,정보,정보,Noun
포함,포함,포함,Noun
되어,되어,되어다,Verb
있는,있는,있다,Adjective
성명,성명,성명,Noun
",",",",",",Punctuation
주민등록,주민등록,주민등록,Noun
번호,번호,번호,Noun
사항,사항,사항,Noun
의하여,의하여,의하다,Adjective
당해,당해,당하다,Adjective
개인,개인,개인,Noun
식별,식별,식별,Noun
할,할,하다,Verb
수,수,수,Noun
있는,있는,있다,Adjective
정보,정보,정보,Noun
당해,당해,당하다,Adjective
정보,정보,정보,Noun
만,만,만,Josa
으로는,으로는,으로는,Josa
특정,특정,특정,Noun
개인,개인,개인,Noun
식별,식별,식별,Noun
할,할,하다,Verb
수,수,수,Noun
없더라도,없더라도,없다,Adjective
정보,정보,정보,Noun
용이하게,용이하게,용이하다,Adjective
결,결,결,Noun
합하여,합하여,하다,Verb
식별,식별,식별,Noun
할,할,하다,Verb
수,수,수,Noun
있는,있는,있다,Adjective
포함,포함,포함,Noun
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
비드,비드,비드,Noun
바이,바이,바이,Noun
코리아,코리아,코리아,Noun
이하,이하,이하,Noun
비드,비드,비드,Noun
바이,바이,바이,Noun
”,”,”,Foreign
회사,회사,회사,Noun
라,라,라,Josa
함,함,함,Noun
는,는,늘다,Verb
이용자,이용자,이용자,Noun
개인,개인,개인,Noun
정보보호,정보보호,정보보호,Noun
매우,매우,매우,Noun
중요시,중요시,중요시,Noun
하며,하며,하다,Verb
",",",",",",Punctuation
이용자,이용자,이용자,Noun
회사,회사,회사,Noun
서비스,서비스,서비스,Noun
이하,이하,이하,Noun
서비스,서비스,서비스,Noun
또는,또는,또는,Adverb
비드,비드,비드,Noun
바이,바이,바이,Noun
서비스,서비스,서비스,Noun
라,라,라,Josa
함,함,함,Noun
이용,이용,이용,Noun
함,함,함,Noun
동시,동시,동시,Noun
온라인,온라인,온라인,Noun
상,상,상,Noun
회사,회사,회사,Noun
제공,제공,제공,Noun
한,한,한,Josa
개인정보,개인정보,개인정보,Noun
보호,보호,보호,Noun
받을,받을,받다,Verb
수,수,수,Noun
있도록,있도록,있다,Adjective
최선,최선,최선,Noun
다,다,다,Noun
하고,하고,하고,Josa
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
회사,회사,회사,Noun
는,는,는,Josa
개인정보,개인정보,개인정보,Noun
취급,취급,취급,Noun
방침,방침,방침,Noun
홈페이지,홈페이지,홈페이지,Noun
첫,첫,첫,Noun
화면,화면,화면,Noun
공개,공개,공개,Noun
함,함,함,Noun
이용자,이용자,이용자,Noun
언제나,언제나,언제나,Adverb
용이하게,용이하게,용이하다,Adjective
보실,보실,보다,Verb
수,수,수,Noun
있도록,있도록,있다,Adjective
조치,조치,조치,Noun
하고,하고,하고,Josa
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
회사,회사,회사,Noun
는,는,는,Josa
개인정보,개인정보,개인정보,Noun
취급,취급,취급,Noun
방침,방침,방침,Noun
통,통,통,Noun
하여,하여,하다,Verb
이용자,이용자,이용자,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
개인정보,개인정보,개인정보,Noun
용도,용도,용도,Noun
방식,방식,방식,Noun
이용,이용,이용,Noun
되고,되고,되다,Verb
있으며,있으며,있다,Adjective
개인,개인,개인,Noun
정보보호,정보보호,정보보호,Noun
위해,위해,위해,Noun
조치,조치,조치,Noun
취,취,취,Noun
해지고,해지고,하다,Verb
있는지,있는지,있다,Adjective
알려,알려,알다,Verb
드립니다,드립니다,드리다,Verb
.,.,.,Punctuation
회사,회사,회사,Noun
개인정보,개인정보,개인정보,Noun
취급,취급,취급,Noun
방침,방침,방침,Noun
은,은,은,Josa
개인,개인,개인,Noun
정보보호,정보보호,정보보호,Noun
관련,관련,관련,Noun
한,한,한,Josa
법령,법령,법령,Noun
또는,또는,또는,Adverb
지침,지침,지침,Noun
변경,변경,변경,Noun
있는,있는,있다,Adjective
경우,경우,경우,Noun
갱신,갱신,갱신,Noun
되며,되며,되다,Verb
",",",",",",Punctuation
회사,회사,회사,Noun
정책,정책,정책,Noun
변화,변화,변화,Noun
달라,달라,달라,Noun
질,질,질,Noun
수,수,수,Noun
있으니,있으니,있다,Adjective
이용자,이용자,이용자,Noun
께서는,께서는,께서는,Josa
사이트,사이트,사이트,Noun
방문,방문,방문,Noun
시,시,시,Noun
수시로,수시로,수시로,Adverb
확인,확인,확인,Noun
하시기,하시기,하다,Verb
바랍니다,바랍니다,바라다,Verb
.,.,.,Punctuation
비드,비드,비드,Noun
바이,바이,바이,Noun
개인정보,개인정보,개인정보,Noun
취급,취급,취급,Noun
방침,방침,방침,Noun
은,은,은,Josa
같은,같은,같다,Adjective
내용,내용,내용,Noun
담고,담고,담다,Verb
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
1,1,1,Number
.,.,.,Punctuation
개인정보,개인정보,개인정보,Noun
수집,수집,수집,Noun
대한,대한,대한,Noun
동의,동의,동의,Noun
7,7,7,Number
.,.,.,Punctuation
쿠키,쿠키,쿠키,Noun
cookie,cookie,cookie,Alpha
운영,운영,운영,Noun
관,관,관,Noun
한,한,한,Josa
사항,사항,사항,Noun
2,2,2,Number
.,.,.,Punctuation
개인정보,개인정보,개인정보,Noun
수집,수집,수집,Noun
