surface,normalized,dictionary,pos
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
딜,딜,딜,Noun
사이트,사이트,사이트,Noun
확인,확인,확인,Noun
속보,속보,속보,Noun
창,창,창,Noun
랭킹,랭킹,랭킹,Noun
뉴스,뉴스,뉴스,Noun
기사,기사,기사,Noun
제보,제보,제보,Noun
딜,딜,딜,Noun
사이트,사이트,사이트,Noun
플러스,플러스,플러스,Noun
딜,딜,딜,Noun
사이트,사이트,사이트,Noun
S,S,S,Alpha
딜,딜,딜,Noun
사이트,사이트,사이트,Noun
경제,경제,경제,Noun
TV,TV,TV,Alpha
2024년,2024년,2024년,Number
07월,07월,07월,Number
04일,04일,04일,Number
목,목,목,Noun
페이스북,페이스북,페이스북,Noun
트위터,트위터,트위터,Noun
카카오,카카오,카카오,Noun
톡,톡,톡,Noun
URL,URL,URL,Alpha
복사,복사,복사,Noun
DealSite,DealSite,DealSite,Alpha
산업,산업,산업,Noun
대체,대체,대체,Noun
투자,투자,투자,Noun
인수합병,인수합병,인수합병,Noun
금융,금융,금융,Noun
증권,증권,증권,Noun
블록,블록,블록,Noun
체인,체인,체인,Noun
피니언,피니언,피니언,Noun
포럼,포럼,포럼,Noun
영상,영상,영상,Noun
머니,머니,멀다,Adjective
버,버,버,Noun
슬립,슬립,슬립,Noun
딜,딜,딜,Noun
사이트,사이트,사이트,Noun
경제,경제,경제,Noun
TV,TV,TV,Alpha
뉴스,뉴스,뉴스,Noun
랭킹,랭킹,랭킹,Noun
이슈,이슈,이슈,Noun
피니언,피니언,피니언,Noun
포럼,포럼,포럼,Noun
Site,Site,Site,Alpha
Map,Map,Map,Alpha
로그인,로그인,로그인,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
회원,회원,회원,Noun
전용,전용,전용,Noun
섹션,섹션,섹션,Noun
My,My,My,Alpha
Page,Page,Page,Alpha
스크랩,스크랩,스크랩,Noun
키,키,키,Noun
워드,워드,워드,Noun
알림,알림,알림,Noun
구독,구독,구독,Noun
한,한,한,Josa
이슈,이슈,이슈,Noun
개인정보,개인정보,개인정보,Noun
관리,관리,관리,Noun
산업,산업,산업,Noun
전기,전기,전기,Noun
유통,유통,유통,Noun
중공업,중공업,중공업,Noun
화학,화학,화학,Noun
자동차,자동차,자동차,Noun
항공,항공,항공,Noun
제약,제약,제약,Noun
바이오,바이오,바이오,Noun
건설,건설,건설,Noun
부동산,부동산,부동산,Noun
대체,대체,대체,Noun
투자,투자,투자,Noun
벤처캐피탈,벤처캐피탈,벤처캐피탈,Noun
PEF,PEF,PEF,Alpha
인프라,인프라,인프라,Noun
연기금,연기금,연기금,Noun
인수합병,인수합병,인수합병,Noun
대기업,대기업,대기업,Noun
중소,중소,중소,Noun
중견,중견,중견,Noun
금융,금융,금융,Noun
정책,정책,정책,Noun
은행,은행,은행,Noun
보험,보험,보험,Noun
카드,카드,카드,Noun
캐피탈,캐피탈,캐피탈,Noun
핀,핀,핀,Noun
테크,테크,테크,Noun
증권,증권,증권,Noun
기업,기업,기업,Noun
금융,금융,금융,Noun
코스닥,코스닥,코스닥,Noun
코스피,코스피,코스피,Noun
상품,상품,상품,Noun
블록,블록,블록,Noun
체인,체인,체인,Noun
마켓,마켓,마켓,Noun
테크,테크,테크,Noun
코인,코인,코인,Noun
피니언,피니언,피니언,Noun
인터뷰,인터뷰,인터뷰,Noun
칼럼,칼럼,칼럼,Noun
기자,기자,기자,Noun
수첩,수첩,수첩,Noun
인사,인사,인사,Noun
부고,부고,부고,Noun
Home,Home,Home,Alpha
속보,속보,속보,Noun
창,창,창,Noun
속보,속보,속보,Noun
창,창,창,Noun
이슈,이슈,이슈,Noun
투데이,투데이,투데이,Noun
랭킹,랭킹,랭킹,Noun
뉴스,뉴스,뉴스,Noun
회원,회원,회원,Noun
전용,전용,전용,Noun
섹션,섹션,섹션,Noun
딜,딜,딜,Noun
사이트,사이트,사이트,Noun
경제,경제,경제,Noun
TV,TV,TV,Alpha
딜,딜,딜,Noun
사이트,사이트,사이트,Noun
플러스,플러스,플러스,Noun
딜,딜,딜,Noun
사이트,사이트,사이트,Noun
S,S,S,Alpha
머니,머니,멀다,Adjective
버,버,버,Noun
슬립,슬립,슬립,Noun
기사,기사,기사,Noun
제보,제보,제보,Noun
#현대자동차,#현대자동차,#현대자동차,Hashtag
#기아,#기아,#기아,Hashtag
#삼성전자,#삼성전자,#삼성전자,Hashtag
#SK텔레콤,#SK텔레콤,#SK텔레콤,Hashtag
#SK이노베이션,#SK이노베이션,#SK이노베이션,Hashtag
#LG에너지솔루션,#LG에너지솔루션,#LG에너지솔루션,Hashtag
#우리금융지주,#우리금융지주,#우리금융지주,Hashtag
#현대글로비스,#현대글로비스,#현대글로비스,Hashtag
#케이티,#케이티,#케이티,Hashtag
#SK하이닉스,#SK하이닉스,#SK하이닉스,Hashtag
상세,상세,상세,Noun
검색,검색,검색,Noun
검색,검색,검색,Noun
대상,대상,대상,Noun
제목,제목,제목,Noun
내용,내용,내용,Noun
제목,제목,제목,Noun
내용,내용,내용,Noun
키,키,키,Noun
워드,워드,워드,Noun
작성자,작성자,작성자,Noun
단어,단어,단어,Noun
도,도,도,Josa
포함,포함,포함,Noun
단어,단어,단어,Noun
는,는,는,Josa
제외,제외,제외,Noun
기간,기간,기간,Noun
설정,설정,설정,Noun
검색,검색,검색,Noun
닫기,닫기,닫다,Verb
초기,초기,초기,Noun
화,화,화,Suffix
기자,기자,기자,Noun
윤리,윤리,윤리,Noun
강령,강령,강령,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
법적,법적,법적,Noun
고지,고지,고지,Noun
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
주,주,주,Noun
딜,딜,딜,Noun
사이트,사이트,사이트,Noun
회사,회사,회사,Noun
또는,또는,또는,Adverb
딜,딜,딜,Noun
사이트,사이트,사이트,Noun
”,”,”,Foreign
은,은,은,Noun
정보통신망,정보통신망,정보통신망,Noun
이용,이용,이용,Noun
촉진,촉진,촉진,Noun
정보보호,정보보호,정보보호,Noun
관,관,관,Noun
한,한,한,Josa
법률,법률,법률,Noun
이하,이하,이하,Noun
정보통신망법,정보통신망법,정보통신망법,Noun
개인정보보호법,개인정보보호법,개인정보보호법,Noun
국내,국내,국내,Noun
개인정보,개인정보,개인정보,Noun
보호,보호,보호,Noun
법령,법령,법령,Noun
철저히,철저히,철저하다,Adjective
준수,준수,준수,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
통,통,통,Noun
하여,하여,하다,Verb
고객,고객,고객,Noun
님,님,님,Suffix
께서,께서,께서,Josa
제공,제공,제공,Noun
하시는,하시는,하다,Verb
개인정보,개인정보,개인정보,Noun
용도,용도,용도,Noun
방식,방식,방식,Noun
이용,이용,이용,Noun
되고,되고,되다,Verb
있으며,있으며,있다,Adjective
",",",",",",Punctuation
개인,개인,개인,Noun
정보보호,정보보호,정보보호,Noun
위해,위해,위해,Noun
조치,조치,조치,Noun
취,취,취,Noun
해지고,해지고,하다,Verb
있는지,있는지,있다,Adjective
알려,알려,알다,Verb
드립니다,드립니다,드리다,Verb
.,.,.,Punctuation
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
목차,목차,목차,Noun
는,는,는,Josa
아래,아래,아래,Noun
같습니다,같습니다,같다,Adjective
.,.,.,Punctuation
1,1,1,Number
.,.,.,Punctuation
수집,수집,수집,Noun
하는,하는,하다,Verb
개인정보,개인정보,개인정보,Noun
수집,수집,수집,Noun
방법,방법,방법,Noun
1,1,1,Number
수집,수집,수집,Noun
하는,하는,하다,Verb
개인정보,개인정보,개인정보,Noun
항목,항목,항목,Noun
회사,회사,회사,Noun
는,는,는,Josa
회원,회원,회원,Noun
가입,가입,가입,Noun
",",",",",",Punctuation
회원,회원,회원,Noun
식별,식별,식별,Noun
최적,최적,최적,Noun
서비스,서비스,서비스,Noun
제공,제공,제공,Noun
위,위,위,Noun
하여,하여,하다,Verb
아래,아래,아래,Noun
같은,같은,같다,Adjective
최소한,최소한,최소한,Noun
정보,정보,정보,Noun
수집,수집,수집,Noun
합니다,합니다,하다,Verb
개인,개인,개인,Noun
회원,회원,회원,Noun
",",",",",",Punctuation
해외,해외,해외,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
시,시,시,Noun
필수,필수,필수,Noun
아이디,아이디,아이디,Noun
",",",",",",Punctuation
비밀번호,비밀번호,비밀번호,Noun
",",",",",",Punctuation
이름,이름,이름,Noun
",",",",",",Punctuation
생년,생년,생년,Noun
월일,월일,월일,Noun
",",",",",",Punctuation
성별,성별,성별,Noun
",",",",",",Punctuation
가입,가입,가입,Noun
인증,인증,인증,Noun
휴대폰번호,휴대폰번호,휴대폰번호,Noun
",",",",",",Punctuation
이메일,이메일,이메일,Noun
주소,주소,주소,Noun
",",",",",",Punctuation
필명,필명,필명,Noun
법인,법인,법인,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
시,시,시,Noun
필수,필수,필수,Noun
아이디,아이디,아이디,Noun
",",",",",",Punctuation
