surface,normalized,dictionary,pos
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
디스패치,디스패치,디스패치,Noun
뉴스,뉴스,뉴스,Noun
는,는,는,Josa
팩트,팩트,팩트,Noun
다,다,다,Josa
facebook,facebook,facebook,Alpha
Pixed,Pixed,Pixed,Alpha
code,code,code,Alpha
facebook,facebook,facebook,Alpha
Pixed,Pixed,Pixed,Alpha
code,code,code,Alpha
EXCLUSIVE,EXCLUSIVE,EXCLUSIVE,Alpha
FEATURE,FEATURE,FEATURE,Alpha
NEWS,NEWS,NEWS,Alpha
PHOTOS,PHOTOS,PHOTOS,Alpha
VIDEOS,VIDEOS,VIDEOS,Alpha
FASHION,FASHION,FASHION,Alpha
ARTIST,ARTIST,ARTIST,Alpha
EXCLUSIVE,EXCLUSIVE,EXCLUSIVE,Alpha
FEATURE,FEATURE,FEATURE,Alpha
NEWS,NEWS,NEWS,Alpha
PHOTOS,PHOTOS,PHOTOS,Alpha
VIDEOS,VIDEOS,VIDEOS,Alpha
FASHION,FASHION,FASHION,Alpha
ARTIST,ARTIST,ARTIST,Alpha
EXCLUSIVE,EXCLUSIVE,EXCLUSIVE,Alpha
FEATURE,FEATURE,FEATURE,Alpha
NEWS,NEWS,NEWS,Alpha
PHOTOS,PHOTOS,PHOTOS,Alpha
VIDEOS,VIDEOS,VIDEOS,Alpha
FASHION,FASHION,FASHION,Alpha
ARTIST,ARTIST,ARTIST,Alpha
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
디스패치,디스패치,디스패치,Noun
뉴스,뉴스,뉴스,Noun
그룹,그룹,그룹,Noun
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
디스패치,디스패치,디스패치,Noun
뉴스,뉴스,뉴스,Noun
그룹,그룹,그룹,Noun
주식회사,주식회사,주식회사,Noun
회사,회사,회사,Noun
또는,또는,또는,Adverb
디스패치,디스패치,디스패치,Noun
뉴스,뉴스,뉴스,Noun
그룹,그룹,그룹,Noun
라,라,라,Josa
함,함,함,Noun
는,는,늘다,Verb
청소년,청소년,청소년,Noun
건전한,건전한,건전하다,Adjective
인격,인격,인격,Noun
체,체,체,Noun
성장할,성장할,성장하다,Adjective
수,수,수,Noun
있도록,있도록,있다,Adjective
하기,하기,하다,Verb
위,위,위,Noun
하여,하여,하다,Verb
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
수립,수립,수립,Noun
",",",",",",Punctuation
시행,시행,시행,Noun
하고,하고,하고,Josa
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
회사,회사,회사,Noun
는,는,는,Josa
청소년,청소년,청소년,Noun
유해,유해,유해,Noun
정보,정보,정보,Noun
접근,접근,접근,Noun
할,할,하다,Verb
수,수,수,Noun
없도록,없도록,없다,Adjective
방지,방지,방지,Noun
하고,하고,하고,Josa
있는,있는,있다,Adjective
바,바,바,Noun
",",",",",",Punctuation
본,본,보다,Verb
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
통,통,통,Noun
하여,하여,하다,Verb
회사,회사,회사,Noun
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
위해,위해,위해,Noun
조치,조치,조치,Noun
취하,취하,취하,Noun
고,고,고,Josa
있는지,있는지,있다,Adjective
알려,알려,알다,Verb
드립니다,드립니다,드리다,Verb
.,.,.,Punctuation
1,1,1,Number
.,.,.,Punctuation
유해,유해,유해,Noun
정보,정보,정보,Noun
대한,대한,대한,Noun
청소년,청소년,청소년,Noun
접근,접근,접근,Noun
제한,제한,제한,Noun
관리,관리,관리,Noun
조치,조치,조치,Noun
회사,회사,회사,Noun
는,는,는,Josa
청소년,청소년,청소년,Noun
아무런,아무런,아무렇다,Adjective
제한,제한,제한,Noun
장치,장치,장치,Noun
없이,없이,없이,Adverb
청소년,청소년,청소년,Noun
유해,유해,유해,Noun
정보,정보,정보,Noun
노출,노출,노출,Noun
되지,되지,되다,Verb
않도록,않도록,않다,Verb
별도,별도,별도,Noun
인증,인증,인증,Noun
장치,장치,장치,Noun
마련,마련,마련,Noun
",",",",",",Punctuation
적용,적용,적용,Noun
하며,하며,하다,Verb
청소년,청소년,청소년,Noun
유해정,유해정,유해정,Noun
보가,보가,보가,Noun
