surface,normalized,dictionary,pos
OCO,OCO,OCO,Alpha
",",",",",",Punctuation
브랜드,브랜드,브랜드,Noun
편집,편집,편집,Noun
샵,샵,샵,Suffix
오씨,오씨,오씨,Noun
검색,검색,검색,Noun
추천,추천,추천,Noun
브랜드,브랜드,브랜드,Noun
추천,추천,추천,Noun
카테고리,카테고리,카테고리,Noun
추천,추천,추천,Noun
상품,상품,상품,Noun
최근,최근,최근,Noun
검색어,검색어,검색어,Noun
최근,최근,최근,Noun
검색어,검색어,검색어,Noun
없습니다,없습니다,없다,Adjective
.,.,.,Punctuation
급상승,급상승,급상승,Noun
검색어,검색어,검색어,Noun
2024-06,2024-06,2024-06,Number
27,27,27,Number
18:00,18:00,18:00,Number
기준,기준,기준,Noun
1,1,1,Number
암,암,암,Modifier
피스,피스,피스,Noun
트,트,트,Noun
2,2,2,Number
노운,노운,놓다,Verb
3,3,3,Number
스퀘어,스퀘어,스퀘어,Noun
라인,라인,라인,Noun
클,클,크다,Verb
램,램,램,Noun
4,4,4,Number
카,카,카,Noun
고,고,고,Josa
팬츠,팬츠,팬츠,Noun
5,5,5,Number
스,스,스,Noun
투시,투시,투시,Noun
6,6,6,Number
디,디,디,Noun
키즈,키즈,키즈,Noun
7,7,7,Number
제로,제로,제로,Noun
8,8,8,Number
스퀘어,스퀘어,스퀘어,Noun
라인,라인,라인,Noun
리바이,리바이,리바이,Noun
9,9,9,Number
스퀘어,스퀘어,스퀘어,Noun
라인,라인,라인,Noun
슨,슨,슨,Noun
10,10,10,Number
아디다스,아디다스,아디다스,Noun
인기,인기,인기,Noun
검색어,검색어,검색어,Noun
1,1,1,Number
라우,라우,라우,Noun
디,디,디,Noun
2,2,2,Number
암,암,암,Modifier
피스,피스,피스,Noun
트,트,트,Noun
3,3,3,Number
듀테,듀테,듀테,Noun
4,4,4,Number
킨치,킨치,킨치,Noun
5,5,5,Number
우영미,우영미,우영미,Noun
6,6,6,Number
스위브,스위브,스위브,Noun
7,7,7,Number
스,스,스,Noun
투시,투시,투시,Noun
8,8,8,Number
노운,노운,놓다,Verb
9,9,9,Number
퍼스트,퍼스트,퍼스트,Noun
플로,플로,플로,Noun
10,10,10,Number
이외,이외,이외,Noun
11,11,11,Number
아르,아르,아르,Noun
반,반,반,Noun
12,12,12,Number
나이키,나이키,나이키,Noun
13,13,13,Number
베,베,베,Noun
르노,르노,르노,Noun
14,14,14,Number
슈프림,슈프림,슈프림,Noun
15,15,15,Number
바,바,바,Noun
토즈,토즈,토즈,Noun
16,16,16,Number
델,델,델,Noun
디오,디오,디오,Noun
17,17,17,Number
