surface,normalized,dictionary,pos
이용,이용,이용,Noun
약관,약관,약관,Noun
블록,블록,블록,Noun
미디어,미디어,미디어,Noun
닫기,닫기,닫다,Verb
Close,Close,Close,Alpha
Menu,Menu,Menu,Alpha
YouTube,YouTube,YouTube,Alpha
Telegram,Telegram,Telegram,Alpha
Facebook,Facebook,Facebook,Alpha
X,X,X,Alpha
Twitter,Twitter,Twitter,Alpha
RSS,RSS,RSS,Alpha
Market,Market,Market,Alpha
Digital,Digital,Digital,Alpha
Asset,Asset,Asset,Alpha
Finance,Finance,Finance,Alpha
Coinness,Coinness,Coinness,Alpha
속보,속보,속보,Noun
Policy,Policy,Policy,Alpha
Chain,Chain,Chain,Alpha
Coin,Coin,Coin,Alpha
비즈니스,비즈니스,비즈니스,Noun
테크,테크,테크,Noun
Press,Press,Press,Alpha
Stories,Stories,Stories,Alpha
For,For,For,Alpha
U,U,U,Alpha
이슈,이슈,이슈,Noun
피플,피플,피플,Noun
인터뷰,인터뷰,인터뷰,Noun
Block,Block,Block,Alpha
TV,TV,TV,Alpha
Research,Research,Research,Alpha
English,English,English,Alpha
news,news,news,Alpha
회원,회원,회원,Noun
로그인,로그인,로그인,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
Home,Home,Home,Alpha
»,»,»,Foreign
이용,이용,이용,Noun
약관,약관,약관,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
1조,1조,1조,Number
목적,목적,목적,Noun
1,1,1,Number
㈜,㈜,㈜,Foreign
블록,블록,블록,Noun
미디어,미디어,미디어,Noun
이하,이하,이하,Noun
당사,당사,당사,Noun
”,”,”,Foreign
운영,운영,운영,Noun
하는,하는,하다,Verb
유료,유료,유료,Noun
서비스,서비스,서비스,Noun
인,인,인,Josa
㈜,㈜,㈜,Foreign
블록,블록,블록,Noun
미디어,미디어,미디어,Noun
이하,이하,이하,Noun
서비스,서비스,서비스,Noun
”,”,”,Foreign
는,는,늘다,Verb
본,본,보다,Verb
서비스,서비스,서비스,Noun
”,”,”,Foreign
이용,이용,이용,Noun
약관,약관,약관,Noun
이하,이하,이하,Noun
약관,약관,약관,Noun
”,”,”,Foreign
동의,동의,동의,Noun
하여,하여,하다,Verb
당사,당사,당사,Noun
”,”,”,Foreign
웹사이트,웹사이트,웹사이트,Noun
www.blockmedia.co.kr,www.blockmedia.co.kr,www.blockmedia.co.kr,URL
이하,이하,이하,Noun
웹사이트,웹사이트,웹사이트,Noun
”,”,”,Foreign
회원,회원,회원,Noun
등록,등록,등록,Noun
된,된,되다,Verb
가입자,가입자,가입자,Noun
이하,이하,이하,Noun
회원,회원,회원,Noun
”,”,”,Foreign
한하여,한하여,하다,Verb
이용,이용,이용,Noun
할,할,하다,Verb
수,수,수,Noun
있는,있는,있다,Adjective
서비스,서비스,서비스,Noun
입니다,입니다,이다,Adjective
.,.,.,Punctuation
2,2,2,Number
”,”,”,Foreign
약관,약관,약관,Noun
”,”,”,Foreign
은,은,은,Noun
서비스,서비스,서비스,Noun
”,”,”,Foreign
이용,이용,이용,Noun
하는,하는,하다,Verb
모든,모든,모든,Noun
회원,회원,회원,Noun
”,”,”,Foreign
서비스,서비스,서비스,Noun
”,”,”,Foreign
사용,사용,사용,Noun
전반,전반,전반,Noun
관,관,관,Noun
하여,하여,하다,Verb
필요한,필요한,필요하다,Adjective
내용,내용,내용,Noun
규정,규정,규정,Noun
하는,하는,하다,Verb
목적,목적,목적,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
2조,2조,2조,Number
약관,약관,약관,Noun
효력,효력,효력,Noun
변경,변경,변경,Noun
1,1,1,Number
본,본,보다,Verb
약관,약관,약관,Noun
”,”,”,Foreign
은,은,은,Noun
내용,내용,내용,Noun
당사,당사,당사,Noun
”,”,”,Foreign
서비스,서비스,서비스,Noun
”,”,”,Foreign
화면,화면,화면,Noun
게시,게시,게시,Noun
하는,하는,하다,Verb
방법,방법,방법,Noun
회원,회원,회원,Noun
”,”,”,Foreign
공시,공시,공시,Noun
거나,거나,거나,Noun
통보,통보,통보,Noun
함,함,함,Noun
효력,효력,효력,Noun
발생,발생,발생,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
2,2,2,Number
”,”,”,Foreign
당사,당사,당사,Noun
”,”,”,Foreign
는,는,늘다,Verb
합리,합리,합리,Noun
적,적,적,Suffix
인,인,인,Josa
사유,사유,사유,Noun
발생,발생,발생,Noun
되는,되는,되다,Verb
경우,경우,경우,Noun
약관,약관,약관,Noun
”,”,”,Foreign
변경,변경,변경,Noun
할,할,하다,Verb
수,수,수,Noun
있으며,있으며,있다,Adjective
",",",",",",Punctuation
약관,약관,약관,Noun
”,”,”,Foreign
변경,변경,변경,Noun
된,된,되다,Verb
경우,경우,경우,Noun
에는,에는,에는,Josa
전,전,전,Noun
1,1,1,Number
항,항,항,Noun
같은,같은,같다,Adjective
방법,방법,방법,Noun
효력,효력,효력,Noun
발생,발생,발생,Noun
시킵니다,시킵니다,시키다,Verb
.,.,.,Punctuation
3,3,3,Number
”,”,”,Foreign
회원,회원,회원,Noun
”,”,”,Foreign
변경,변경,변경,Noun
된,된,되다,Verb
약관,약관,약관,Noun
”,”,”,Foreign
동의,동의,동의,Noun
하지,하지,하다,Verb
아니하는,아니하는,아니다,Adjective
경우,경우,경우,Noun
회원,회원,회원,Noun
”,”,”,Foreign
은,은,은,Noun
본인,본인,본인,Noun
회원,회원,회원,Noun
등록,등록,등록,Noun
취소,취소,취소,Noun
할,할,하다,Verb
수,수,수,Noun
있으며,있으며,있다,Adjective
",",",",",",Punctuation
계속,계속,계속,Noun
사용,사용,사용,Noun
하는,하는,하다,Verb
경우,경우,경우,Noun
는,는,는,Josa
약관,약관,약관,Noun
”,”,”,Foreign
변경,변경,변경,Noun
대한,대한,대한,Noun
동의,동의,동의,Noun
간주,간주,간주,Noun
됩니다,됩니다,되다,Verb
.,.,.,Punctuation
3조,3조,3조,Number
이용,이용,이용,Noun
계약,계약,계약,Noun
성립,성립,성립,Noun
1,1,1,Number
”,”,”,Foreign
회원,회원,회원,Noun
”,”,”,Foreign
당사,당사,당사,Noun
약관,약관,약관,Noun
”,”,”,Foreign
동의,동의,동의,Noun
한,한,한,Determiner
후,후,후,Noun
가입,가입,가입,Noun
신청,신청,신청,Noun
하고,하고,하다,Verb
절차,절차,절차,Noun
구독료,구독료,구독료,Noun
결제,결제,결제,Noun
함,함,함,Noun
계약,계약,계약,Noun
은,은,은,Josa
성립,성립,성립,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
2,2,2,Number
가입,가입,가입,Noun
신청,신청,신청,Noun
양식,양식,양식,Noun
기재,기재,기재,Noun
하는,하는,하다,Verb
모든,모든,모든,Noun
회원,회원,회원,Noun
”,”,”,Foreign
정보,정보,정보,Noun
는,는,는,Josa
실제,실제,실제,Noun
데이터,데이터,데이터,Noun
인,인,인,Josa
간주,간주,간주,Noun
됩니다,됩니다,되다,Verb
.,.,.,Punctuation
실명,실명,실명,Noun
이나,이나,이나,Josa
실제,실제,실제,Noun
정보,정보,정보,Noun
입력,입력,입력,Noun
하지,하지,하다,Verb
않은,않은,않다,Verb
회원,회원,회원,Noun
”,”,”,Foreign
은,은,은,Noun
법적,법적,법적,Noun
인,인,인,Josa
보호,보호,보호,Noun
받을,받을,받다,Verb
수,수,수,Noun
없으며,없으며,없다,Adjective
",",",",",",Punctuation
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
제한,제한,제한,Noun
받을,받을,받다,Verb
수,수,수,Noun
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
3,3,3,Number
”,”,”,Foreign
회원,회원,회원,Noun
”,”,”,Foreign
은,은,은,Noun
아이디,아이디,아이디,Noun
ID,ID,ID,Alpha
비밀번호,비밀번호,비밀번호,Noun
관리,관리,관리,Noun
할,할,하다,Verb
의무,의무,의무,Noun
가지,가지,가지,Noun
며,며,며,Josa
",",",",",",Punctuation
회원,회원,회원,Noun
”,”,”,Foreign
아이디,아이디,아이디,Noun
비밀번호,비밀번호,비밀번호,Noun
사용,사용,사용,Noun
하여,하여,하다,Verb
발생,발생,발생,Noun
하는,하는,하다,Verb
모든,모든,모든,Noun
결과,결과,결과,Noun
대한,대한,대한,Noun
책임,책임,책임,Noun
은,은,은,Josa
전적,전적,전적,Noun
회원,회원,회원,Noun
”,”,”,Foreign
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
4조,4조,4조,Number
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
료,료,료,Noun
결제,결제,결제,Noun
방식,방식,방식,Noun
1,1,1,Number
”,”,”,Foreign
당사,당사,당사,Noun
”,”,”,Foreign
서비스,서비스,서비스,Noun
”,”,”,Foreign
는,는,늘다,Verb
일정,일정,일정,Noun
금액,금액,금액,Noun
당사,당사,당사,Noun
”,”,”,Foreign
제공,제공,제공,Noun
하는,하는,하다,Verb
결제,결제,결제,Noun
수단,수단,수단,Noun
통해,통해,통해,Noun
회원,회원,회원,Noun
”,”,”,Foreign
선,선,선,Noun
입금,입금,입금,Noun
한,한,한,Josa
후,후,후,Noun
이용,이용,이용,Noun
할,할,하다,Verb
수,수,수,Noun
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
2,2,2,Number
”,”,”,Foreign
당사,당사,당사,Noun
”,”,”,Foreign
서비스,서비스,서비스,Noun
”,”,”,Foreign
이용,이용,이용,Noun
료,료,료,Noun
결제,결제,결제,Noun
는,는,는,Josa
1,1,1,Number
개월,개월,개월,Noun
",",",",",",Punctuation
3,3,3,Number
개월,개월,개월,Noun
",",",",",",Punctuation
6,6,6,Number
개월,개월,개월,Noun
",",",",",",Punctuation
12,12,12,Number
개월,개월,개월,Noun
단위,단위,단위,Noun
이루어지며,이루어지며,이루어지다,Verb
",",",",",",Punctuation
단위,단위,단위,Noun
서비스,서비스,서비스,Noun
”,”,”,Foreign
결제,결제,결제,Noun
는,는,는,Josa
지원,지원,지원,Noun
하지,하지,하다,Verb
않습니다,않습니다,않다,Verb
.,.,.,Punctuation
5조,5조,5조,Number
계약,계약,계약,Noun
기간,기간,기간,Noun
연장,연장,연장,Noun
1,1,1,Number
”,”,”,Foreign
당사,당사,당사,Noun
”,”,”,Foreign
소정,소정,소정,Noun
이용,이용,이용,Noun
신청서,신청서,신청서,Noun
작성,작성,작성,Noun
통해,통해,통해,Noun
가입,가입,가입,Noun
한,한,한,Josa
회원,회원,회원,Noun
”,”,”,Foreign
당사,당사,당사,Noun
”,”,”,Foreign
간의,간의,간의,Noun
계약,계약,계약,Noun
은,은,은,Josa
계약,계약,계약,Noun
기간,기간,기간,Noun
종료,종료,종료,Noun
전,전,전,Noun
별도,별도,별도,Noun
해지,해지,해지,Noun
통보,통보,통보,Noun
없으면,없으면,없다,Adjective
동일,동일,동일,Noun
기간,기간,기간,Noun
동,동,동,Modifier
조건,조건,조건,Noun
자동,자동,자동,Noun
연장,연장,연장,Noun
됩니다,됩니다,되다,Verb
.,.,.,Punctuation
6조,6조,6조,Number
서비스,서비스,서비스,Noun
중도,중도,중도,Noun
해지,해지,해지,Noun
환불,환불,환불,Noun
1,1,1,Number
”,”,”,Foreign
회원,회원,회원,Noun
”,”,”,Foreign
계약,계약,계약,Noun
기간,기간,기간,Noun
종료,종료,종료,Noun
이전,이전,이전,Noun
계약,계약,계약,Noun
중도,중도,중도,Noun
해지,해지,해지,Noun
하고자,하고자,하다,Verb
하는,하는,하다,Verb
경우,경우,경우,Noun
에는,에는,에는,Josa
회원,회원,회원,Noun
”,”,”,Foreign
본인,본인,본인,Noun
서면,서면,서면,Noun
유선,유선,유선,Noun
통해,통해,통해,Noun
중도,중도,중도,Noun
해지를,해지를,하다,Verb
신청,신청,신청,Noun
해야,해야,하다,Verb
합니다,합니다,하다,Verb
.,.,.,Punctuation
2,2,2,Number
계약,계약,계약,Noun
중도,중도,중도,Noun
해지,해지,해지,Noun
통한,통한,통한,Noun
결제,결제,결제,Noun
금액,금액,금액,Noun
환불,환불,환불,Noun
은,은,은,Josa
할,할,하다,Verb
계산,계산,계산,Noun
하여,하여,하다,Verb
잔,잔,잔,Noun
일수,일수,일수,Noun
상당하는,상당하는,상당하다,Adjective
금액,금액,금액,Noun
취급,취급,취급,Noun
수수료,수수료,수수료,Noun
공제,공제,공제,Noun
한,한,한,Josa
잔액,잔액,잔액,Noun
환불,환불,환불,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
단,단,단,Noun
",",",",",",Punctuation
카드,카드,카드,Noun
가맹,가맹,가맹,Noun
수수료,수수료,수수료,Noun
송금,송금,송금,Noun
수수료,수수료,수수료,Noun
취급,취급,취급,Noun
수수료,수수료,수수료,Noun
는,는,는,Josa
발생,발생,발생,Noun
시,시,시,Noun
한해,한해,한해,Noun
공제,공제,공제,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
7조,7조,7조,Number
양도,양도,양도,Noun
금지,금지,금지,Noun
회원,회원,회원,Noun
”,”,”,Foreign
약관,약관,약관,Noun
”,”,”,Foreign
상의,상의,상의,Noun
권리,권리,권리,Noun
는,는,는,Josa
이를,이를,이르다,Verb
양도,양도,양도,Noun
거나,거나,거나,Noun
증여,증여,증여,Noun
할,할,하다,Verb
수,수,수,Noun
없으며,없으며,없다,Adjective
",",",",",",Punctuation
