surface,normalized,dictionary,pos
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
방침,방침,방침,Noun
곰랩,곰랩,곰랩,Noun
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
방침,방침,방침,Noun
ㅣ,ㅣ,ㅣ,KoreanParticle
곰랩,곰랩,곰랩,Noun
AI,AI,AI,Alpha
업,업,업,Noun
스케일링,스케일링,스케일링,Noun
흐릿,흐릿,흐릿,Noun
한,한,한,Josa
사진,사진,사진,Noun
선명하게,선명하게,선명하다,Adjective
복원,복원,복원,Noun
해,해,하다,Verb
보세요,보세요,보다,Verb
.,.,.,Punctuation
시작,시작,시작,Noun
하기,하기,하다,Verb
Close,Close,Close,Alpha
AI,AI,AI,Alpha
업,업,업,Noun
스케일링,스케일링,스케일링,Noun
흐릿,흐릿,흐릿,Noun
한,한,한,Josa
사진,사진,사진,Noun
선명하게,선명하게,선명하다,Adjective
복원,복원,복원,Noun
해,해,하다,Verb
보세요,보세요,보다,Verb
.,.,.,Punctuation
Close,Close,Close,Alpha
GOM,GOM,GOM,Alpha
Lab,Lab,Lab,Alpha
GNB,GNB,GNB,Alpha
Open,Open,Open,Alpha
곰,곰,곰,Noun
이지,이지,이지,Josa
패스,패스,패스,Noun
에디터,에디터,에디터,Noun
N,N,N,Alpha
NEW,NEW,NEW,Alpha
곰,곰,곰,Noun
믹스,믹스,믹스,Noun
2024,2024,2024,Number
크리에이터,크리에이터,크리에이터,Noun
위,위,위,Noun
한,한,한,Josa
영상편집,영상편집,영상편집,Noun
곰캠,곰캠,곰캠,Noun
2024,2024,2024,Number
강의,강의,강의,Noun
",",",",",",Punctuation
녹화,녹화,녹화,Noun
",",",",",",Punctuation
편집,편집,편집,Noun
한번,한번,한번,Noun
곰픽,곰픽,곰픽,Noun
2024,2024,2024,Number
7일,7일,7일,Number
무료,무료,무료,Noun
체험,체험,체험,Noun
이미지,이미지,이미지,Noun
편집,편집,편집,Noun
섬네일,섬네일,섬네일,Noun
제작,제작,제작,Noun
곰,곰,곰,Noun
믹스,믹스,믹스,Noun
M,M,M,Alpha
가볍고,가볍고,가볍다,Adjective
빠른,빠른,빠르다,Adjective
무료,무료,무료,Noun
편집,편집,편집,Noun
어플,어플,어플,Noun
곰,곰,곰,Noun
믹스,믹스,믹스,Noun
맥스,맥스,맥스,Noun
프로,프로,프로,Noun
다운로드,다운로드,다운로드,Noun
플레이어,플레이어,플레이어,Noun
곰플레이어,곰플레이어,곰플레이어,Noun
2024,2024,2024,Number
4,4,4,Number
K,K,K,Alpha
UHD,UHD,UHD,Alpha
고화질,고화질,고화질,Noun
영상,영상,영상,Noun
재생,재생,재생,Noun
곰플레이어,곰플레이어,곰플레이어,Noun
No,No,No,Alpha
.,.,.,Punctuation
1,1,1,Number
동영상,동영상,동영상,Noun
플레이어,플레이어,플레이어,Noun
곰오디오,곰오디오,곰오디오,Noun
고,고,고,Modifier
음질,음질,음질,Noun
뮤직,뮤직,뮤직,Noun
플레이어,플레이어,플레이어,Noun
기업,기업,기업,Noun
교육,교육,교육,Noun
공공,공공,공공,Noun
블로그,블로그,블로그,Noun
고객,고객,고객,Noun
지원,지원,지원,Noun
자주,자주,자주,Noun
하는,하는,하다,Verb
질문,질문,질문,Noun
사용,사용,사용,Noun
가이드,가이드,가이드,Noun
자료,자료,자료,Noun
실,실,실,Noun
비회,비회,비회,Noun
원,원,원,Suffix
전용,전용,전용,Noun
메뉴,메뉴,메뉴,Noun
1:1,1:1,1:1,Number
문의,문의,문의,Noun
다운로드,다운로드,다운로드,Noun
제품,제품,제품,Noun
리뷰,리뷰,리뷰,Noun
로그인,로그인,로그인,Noun
곰랩,곰랩,곰랩,Noun
주요,주요,주요,Noun
정책,정책,정책,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
유료,유료,유료,Noun
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
전체,전체,전체,Noun
2024,2024,2024,Number
.,.,.,Punctuation
05,05,05,Number
.,.,.,Punctuation
08,08,08,Number
2024,2024,2024,Number
.,.,.,Punctuation
03,03,03,Number
