surface,normalized,dictionary,pos
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
방침,방침,방침,Noun
교민,교민,교민,Noun
하는,하는,하다,Verb
신문,신문,신문,Noun
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
방침,방침,방침,Noun
본문,본문,본문,Noun
바로가기,바로가기,바로가기,Noun
팝업,팝업,팝업,Noun
레이어,레이어,레이어,Noun
알림,알림,알림,Noun
팝업,팝업,팝업,Noun
레이어,레이어,레이어,Noun
알림,알림,알림,Noun
없습니다,없습니다,없다,Adjective
.,.,.,Punctuation
자카르타,자카르타,자카르타,Noun
경제,경제,경제,Noun
신문,신문,신문,Noun
2024월,2024월,2024월,Number
06월,06월,06월,Number
28일,28일,28일,Number
회원,회원,회원,Noun
가입,가입,가입,Noun
로그인,로그인,로그인,Noun
사이트,사이트,사이트,Noun
내,내,내,Noun
전체,전체,전체,Noun
검색,검색,검색,Noun
검색어,검색어,검색어,Noun
필수,필수,필수,Noun
검색,검색,검색,Noun
메인,메인,메인,Noun
메뉴,메뉴,메뉴,Noun
전체,전체,전체,Noun
메뉴,메뉴,메뉴,Noun
열기,열기,열기,Noun
경제,경제,경제,Noun
∙,∙,∙,Foreign
비즈니스,비즈니스,비즈니스,Noun
정치,정치,정치,Noun
∙,∙,∙,Foreign
사회,사회,사회,Noun
한인,한인,한인,Noun
소식,소식,소식,Noun
피니언,피니언,피니언,Noun
단체,단체,단체,Noun
∙,∙,∙,Foreign
동호회,동호회,동호회,Noun
인니,인니,인니,Noun
정보,정보,정보,Noun
커뮤니티,커뮤니티,커뮤니티,Noun
전체,전체,전체,Noun
메뉴,메뉴,메뉴,Noun
경제,경제,경제,Noun
∙,∙,∙,Foreign
비즈니스,비즈니스,비즈니스,Noun
정치,정치,정치,Noun
∙,∙,∙,Foreign
사회,사회,사회,Noun
한인,한인,한인,Noun
소식,소식,소식,Noun
피니언,피니언,피니언,Noun
단체,단체,단체,Noun
∙,∙,∙,Foreign
동호회,동호회,동호회,Noun
인니,인니,인니,Noun
정보,정보,정보,Noun
커뮤니티,커뮤니티,커뮤니티,Noun
공지,공지,공지,Noun
사항,사항,사항,Noun
대사관,대사관,대사관,Noun
자카르타,자카르타,자카르타,Noun
대,대,대,Modifier
기질,기질,기질,Noun
지수,지수,지수,Noun
AQI,AQI,AQI,Alpha
악화,악화,악화,Noun
따른,따른,따르다,Verb
주의,주의,주의,Noun
안내,안내,안내,Noun
6.19,6.19,6.19,Number
대사관,대사관,대사관,Noun
이슬람,이슬람,이슬람,Noun
희생,희생,희생,Noun
기간,기간,기간,Noun
탄저병,탄저병,탄저병,Noun
감염,감염,감염,Noun
주의,주의,주의,Noun
6.14,6.14,6.14,Number
재외동포,재외동포,재외동포,Noun
청,청,청,Noun
2024년,2024년,2024년,Number
26회,26회,26회,Number
재외동포,재외동포,재외동포,Noun
문학상,문학상,문학상,Noun
공모,공모,공모,Noun
제출,제출,제출,Noun
기한,기한,기한,Noun
6.30,6.30,6.30,Number
대사관,대사관,대사관,Noun
자카르타,자카르타,자카르타,Noun
대,대,대,Modifier
기질,기질,기질,Noun
지수,지수,지수,Noun
AQI,AQI,AQI,Alpha
악화,악화,악화,Noun
따른,따른,따르다,Verb
주의,주의,주의,Noun
안내,안내,안내,Noun
5.21,5.21,5.21,Number
코트라,코트라,코트라,Noun
K,K,K,Alpha
MOVE,MOVE,MOVE,Alpha
센터,센터,센터,Noun
구인,구인,구인,Noun
KCC,KCC,KCC,Alpha
GLASS,GLASS,GLASS,Alpha
INDONESIA,INDONESIA,INDONESIA,Alpha
구인,구인,구인,Noun
다,다,다,Adverb
위,위,위,Noun
구매,구매,구매,Noun
총무,총무,총무,Noun
한국인,한국인,한국인,Noun
구인,구인,구인,Noun
한국,한국,한국,Noun
투자,투자,투자,Noun
증권,증권,증권,Noun
인도네시아,인도네시아,인도네시아,Noun
법인,법인,법인,Noun
KISI,KISI,KISI,Alpha
구인,구인,구인,Noun
한국,한국,한국,Noun
해외,해외,해외,Noun
인프라,인프라,인프라,Noun
도시,도시,도시,Noun
개발,개발,개발,Noun
지원,지원,지원,Noun
공사,공사,공사,Noun
KIND,KIND,KIND,Alpha
수정,수정,수정,Noun
첨부파일,첨부파일,첨부파일,Noun
추가,추가,추가,Noun
유용한,유용한,유용하다,Adjective
정보,정보,정보,Noun
재,재,재,Noun
