surface,normalized,dictionary,pos
privacy,privacy,privacy,Alpha
top,top,top,Alpha
of,of,of,Alpha
page,page,page,Alpha
HOME,HOME,HOME,Alpha
GAMES,GAMES,GAMES,Alpha
CONTACT,CONTACT,CONTACT,Alpha
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
방침,방침,방침,Noun
다야,다야,다야,Noun
몬즈,몬즈,몬즈,Noun
주,주,주,Noun
이하,이하,이하,Noun
회사,회사,회사,Noun
라,라,라,Josa
함,함,함,Noun
는,는,늘다,Verb
이용자,이용자,이용자,Noun
개인정보,개인정보,개인정보,Noun
적극,적극,적극,Noun
적,적,적,Suffix
보호,보호,보호,Noun
하며,하며,하다,Verb
",",",",",",Punctuation
정보통신망,정보통신망,정보통신망,Noun
이용,이용,이용,Noun
촉진,촉진,촉진,Noun
정보보호,정보보호,정보보호,Noun
관,관,관,Noun
한,한,한,Josa
법률,법률,법률,Noun
”,”,”,Foreign
",",",",",",Punctuation
개인정보보호법,개인정보보호법,개인정보보호법,Noun
”,”,”,Foreign
유관,유관,유관,Noun
기관,기관,기관,Noun
제정,제정,제정,Noun
한,한,한,Josa
지침,지침,지침,Noun
준수,준수,준수,Noun
함,함,함,Noun
이용자,이용자,이용자,Noun
권익,권익,권익,Noun
보호,보호,보호,Noun
최선,최선,최선,Noun
다,다,다,Noun
하고,하고,하고,Josa
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
1조,1조,1조,Number
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
목적,목적,목적,Noun
회사,회사,회사,Noun
는,는,는,Josa
목적,목적,목적,Noun
위,위,위,Noun
하여,하여,하다,Verb
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
하고,하고,하고,Josa
있으며,있으며,있다,Adjective
",",",",",",Punctuation
목적,목적,목적,Noun
이외,이외,이외,Noun
용도,용도,용도,Noun
로는,로는,로는,Josa
이용,이용,이용,Noun
하지,하지,하다,Verb
않습니다,않습니다,않다,Verb
.,.,.,Punctuation
1,1,1,Number
.,.,.,Punctuation
회원,회원,회원,Noun
가입,가입,가입,Noun
다야,다야,다야,Noun
몬즈,몬즈,몬즈,Noun
