surface,normalized,dictionary,pos
보드,보드,보드,Noun
라이프,라이프,라이프,Noun
정책,정책,정책,Noun
센터,센터,센터,Noun
저장,저장,저장,Noun
완료,완료,완료,Noun
되었습니다,되었습니다,되어다,Verb
.,.,.,Punctuation
현재,현재,현재,Noun
페이지,페이지,페이지,Noun
퀵메뉴,퀵메뉴,퀵메뉴,Noun
추가,추가,추가,Noun
주요,주요,주요,Noun
서비스,서비스,서비스,Noun
퀵,퀵,퀵,Noun
메뉴,메뉴,메뉴,Noun
전체,전체,전체,Noun
서비스,서비스,서비스,Noun
랭킹,랭킹,랭킹,Noun
글쓰기,글쓰기,글쓰기,Noun
광고,광고,광고,Noun
센터,센터,센터,Noun
상세,상세,상세,Noun
검색,검색,검색,Noun
결제,결제,결제,Noun
테스트,테스트,테스트,Noun
비디오,비디오,비디오,Noun
카페,카페,카페,Noun
정책,정책,정책,Noun
센터,센터,센터,Noun
최근,최근,최근,Noun
본,본,보다,Verb
게임,게임,게임,Noun
게임,게임,게임,Noun
등록,등록,등록,Noun
신청,신청,신청,Noun
보드게임,보드게임,보드게임,Noun
순위,순위,순위,Noun
종합,종합,종합,Noun
순위,순위,순위,Noun
실시간,실시간,실시간,Noun
BEST,BEST,BEST,Alpha
어워즈,어워즈,어워즈,Noun
AWARDS,AWARDS,AWARDS,Alpha
후기,후기,후기,Noun
게임,게임,게임,Noun
후기,후기,후기,Noun
게임,게임,게임,Noun
평,평,평,Noun
한,한,한,Determiner
줄평,줄평,줄평,Noun
PLAY,PLAY,PLAY,Alpha
분류,분류,분류,Noun
카테고리,카테고리,카테고리,Noun
테마,테마,테마,Noun
진행,진행,진행,Noun
방식,방식,방식,Noun
디자이너,디자이너,디자이너,Noun
아트웍,아트웍,아트웍,Noun
작가,작가,작가,Noun
출판사,출판사,출판사,Noun
그룹,그룹,그룹,Noun
커뮤니티,커뮤니티,커뮤니티,Noun
최신,최신,최신,Noun
최근,최근,최근,Noun
게시,게시,게시,Noun
글,글,글,Noun
정보,정보,정보,Noun
게임,게임,게임,Noun
후기,후기,후기,Noun
동영상,동영상,동영상,Noun
BTV,BTV,BTV,Alpha
자료,자료,자료,Noun
실,실,실,Noun
구성,구성,구성,Noun
정보,정보,정보,Noun
오프모임,오프모임,오프모임,Noun
모임,모임,모임,Noun
정기,정기,정기,Noun
모임,모임,모임,Noun
행사,행사,행사,Noun
구인,구인,구인,Noun
해외,해외,해외,Noun
모임,모임,모임,Noun
보드,보드,보드,Noun
카페,카페,카페,Noun
일반,일반,일반,Noun
유저,유저,유저,Noun
소식,소식,소식,Noun
공,공,공,Modifier
방,방,방,Noun
게시,게시,게시,Noun
글,글,글,Noun
문의,문의,문의,Noun
자유,자유,자유,Noun
노하우,노하우,노하우,Noun
창작,창작,창작,Noun
구매,구매,구매,Noun
정보,정보,정보,Noun
APP,APP,APP,Alpha
PC,PC,PC,Alpha
설문,설문,설문,Noun
관련,관련,관련,Noun
정보,정보,정보,Noun
팟캐스트,팟캐스트,팟캐스트,Noun
마켓,마켓,마켓,Noun
마켓,마켓,마켓,Noun
