surface,normalized,dictionary,pos
그립,그립,그리다,Verb
서비스,서비스,서비스,Noun
운영,운영,운영,Noun
정책,정책,정책,Noun
1,1,1,Number
.,.,.,Punctuation
개요,개요,개요,Noun
본,본,보다,Verb
운영,운영,운영,Noun
정책,정책,정책,Noun
은,은,은,Josa
그립,그립,그리다,Verb
컴퍼니,컴퍼니,컴퍼니,Noun
이하,이하,이하,Noun
회사,회사,회사,Noun
그립,그립,그리다,Verb
서비스,서비스,서비스,Noun
운영,운영,운영,Noun
발생,발생,발생,Noun
할,할,하다,Verb
수,수,수,Noun
있는,있는,있다,Adjective
문제,문제,문제,Noun
상황,상황,상황,Noun
대해,대해,대해,Noun
관성,관성,관성,Noun
있게,있게,있다,Adjective
대처,대처,대처,Noun
하기,하기,하다,Verb
위,위,위,Noun
한,한,한,Josa
운영,운영,운영,Noun
기준,기준,기준,Noun
이용자,이용자,이용자,Noun
지켜야,지켜야,지키다,Verb
할,할,하다,Verb
세부,세부,세부,Noun
적,적,적,Suffix
인,인,인,Josa
사항,사항,사항,Noun
규정,규정,규정,Noun
하고,하고,하고,Josa
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
2,2,2,Number
.,.,.,Punctuation
적용,적용,적용,Noun
범위,범위,범위,Noun
원칙,원칙,원칙,Noun
회사,회사,회사,Noun
는,는,는,Josa
이용자,이용자,이용자,Noun
쾌적한,쾌적한,쾌적하다,Adjective
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
위해,위해,위해,Noun
운영,운영,운영,Noun
정책,정책,정책,Noun
근거,근거,근거,Noun
해,해,하다,Verb
서비스,서비스,서비스,Noun
운영,운영,운영,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
본,본,보다,Verb
정책,정책,정책,Noun
은,은,은,Josa
회사,회사,회사,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
모든,모든,모든,Noun
서비스,서비스,서비스,Noun
영역,영역,영역,Noun
적용,적용,적용,Noun
되며,되며,되다,Verb
",",",",",",Punctuation
별도,별도,별도,Noun
언급,언급,언급,Noun
없는,없는,없다,Adjective
사항,사항,사항,Noun
은,은,은,Josa
이용,이용,이용,Noun
약관,약관,약관,Noun
관련,관련,관련,Noun
법규,법규,법규,Noun
따릅니다,따릅니다,따르다,Verb
.,.,.,Punctuation
회사,회사,회사,Noun
는,는,는,Josa
다양한,다양한,다양하다,Adjective
의견,의견,의견,Noun
수렴,수렴,수렴,Noun
해,해,하다,Verb
합리,합리,합리,Noun
적,적,적,Suffix
인,인,인,Josa
운영,운영,운영,Noun
정책,정책,정책,Noun
세울,세울,세우다,Verb
수,수,수,Noun
있도록,있도록,있다,Adjective
노력,노력,노력,Noun
하고,하고,하고,Josa
있으며,있으며,있다,Adjective
운영,운영,운영,Noun
정책,정책,정책,Noun
변경,변경,변경,Noun
되는,되는,되다,Verb
경우,경우,경우,Noun
최소,최소,최소,Noun
7일,7일,7일,Number
전,전,전,Noun
알리도록,알리도록,알리다,Verb
하겠습니다,하겠습니다,하다,Verb
.,.,.,Punctuation
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
중,중,중,Noun
이용자,이용자,이용자,Noun
운영,운영,운영,Noun
정책,정책,정책,Noun
위반,위반,위반,Noun
피해,피해,피해,Noun
입은,입은,입다,Verb
경우,경우,경우,Noun
회사,회사,회사,Noun
연락,연락,연락,Noun
해,해,하다,Verb
조치,조치,조치,Noun
요청,요청,요청,Noun
할,할,하다,Verb
수,수,수,Noun
있으며,있으며,있다,Adjective
",",",",",",Punctuation
회사,회사,회사,Noun
는,는,는,Josa
신고,신고,신고,Noun
내용,내용,내용,Noun
확인,확인,확인,Noun
하고,하고,하고,Josa
운영,운영,운영,Noun
정책,정책,정책,Noun
제재,제재,제재,Noun
할,할,하다,Verb
수,수,수,Noun
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
신고,신고,신고,Noun
없는,없는,없다,Adjective
경우,경우,경우,Noun
에도,에도,에도,Josa
회사,회사,회사,Noun
는,는,는,Josa
관련,관련,관련,Noun
법령,법령,법령,Noun
