surface,normalized,dictionary,pos
회원,회원,회원,Noun
가입,가입,가입,Noun
약관,약관,약관,Noun
OHLI,OHLI,OHLI,Alpha
24,24,24,Number
회원,회원,회원,Noun
가입,가입,가입,Noun
약관,약관,약관,Noun
OHLI,OHLI,OHLI,Alpha
24,24,24,Number
즐겨찾기,즐겨찾기,즐겨찾기,Noun
06월,06월,06월,Number
27일,27일,27일,Number
목,목,목,Noun
로그인,로그인,로그인,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
정보,정보,정보,Noun
찾기,찾기,찾기,Noun
접속,접속,접속,Noun
39,39,39,Number
Home,Home,Home,Alpha
애니,애니,애니,Noun
TV,TV,TV,Alpha
웹툰,웹툰,웹툰,Noun
공지,공지,공지,Noun
애니,애니,애니,Noun
TV,TV,TV,Alpha
웹툰,웹툰,웹툰,Noun
공지,공지,공지,Noun
Home,Home,Home,Alpha
애니,애니,애니,Noun
TV,TV,TV,Alpha
웹툰,웹툰,웹툰,Noun
공지,공지,공지,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
약관,약관,약관,Noun
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
안내,안내,안내,Noun
내용,내용,내용,Noun
동의,동의,동의,Noun
하셔야,하셔야,하다,Verb
회원,회원,회원,Noun
가입,가입,가입,Noun
하실,하실,하다,Verb
수,수,수,Noun
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
회원,회원,회원,Noun
가입,가입,가입,Noun
약관,약관,약관,Noun
1조,1조,1조,Number
목적,목적,목적,Noun
약관,약관,약관,Noun
은,은,은,Josa
OHLI24.live,OHLI24.live,OHLI24.live,URL
전자상거래,전자상거래,전자상거래,Noun
사업자,사업자,사업자,Noun
이하,이하,이하,Noun
회사,회사,회사,Noun
라,라,라,Josa
한다,한다,하다,Verb
운영,운영,운영,Noun
하는,하는,하다,Verb
OHLI24.live,OHLI24.live,OHLI24.live,URL
이하,이하,이하,Noun
몰,몰,몰다,Verb
이라,이라,이르다,Verb
한다,한다,하다,Verb
제공,제공,제공,Noun
하는,하는,하다,Verb
인터넷,인터넷,인터넷,Noun
관련,관련,관련,Noun
서비스,서비스,서비스,Noun
이하,이하,이하,Noun
서비스,서비스,서비스,Noun
라,라,라,Josa
한다,한다,하다,Verb
이용,이용,이용,Noun
함,함,함,Noun
있어,있어,있다,Adjective
사이버,사이버,사이버,Noun
몰과,몰과,몰다,Verb
이용자,이용자,이용자,Noun
권리,권리,권리,Noun
의무,의무,의무,Noun
책임,책임,책임,Noun
사항,사항,사항,Noun
규정,규정,규정,Noun
함,함,함,Noun
목적,목적,목적,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
※「,※「,※「,Foreign
PC,PC,PC,Alpha
통신,통신,통신,Noun
",",",",",",Punctuation
무선,무선,무선,Noun
이용,이용,이용,Noun
하는,하는,하다,Verb
전자상거래,전자상거래,전자상거래,Noun
대해,대해,대해,Noun
서도,서도,서도,Noun
성질,성질,성질,Noun
반하지,반하지,반하다,Adjective
않는,않는,않다,Verb
한,한,하다,Verb
약관,약관,약관,Noun
준용,준용,준용,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
」,」,」,Foreign
2조,2조,2조,Number
정의,정의,정의,Noun
몰,몰,몰다,Verb
이란,이란,이란,Noun
회사,회사,회사,Noun
재화,재화,재화,Noun
또는,또는,또는,Adverb
용역,용역,용역,Noun
이하,이하,이하,Noun
재화,재화,재화,Noun
이라,이라,이르다,Verb
함,함,함,Noun
이용자,이용자,이용자,Noun
제공,제공,제공,Noun
하기,하기,하다,Verb
위,위,위,Noun
하여,하여,하다,Verb
컴퓨터,컴퓨터,컴퓨터,Noun
정보통,정보통,정보통,Noun
신,신,신,Modifier
설비,설비,설비,Noun
이용,이용,이용,Noun
하여,하여,하다,Verb
재화,재화,재화,Noun
거래,거래,거래,Noun
할,할,하다,Verb
수,수,수,Noun
있도록,있도록,있다,Adjective
설정,설정,설정,Noun
한,한,한,Josa
가상,가상,가상,Noun
영업,영업,영업,Noun
장,장,장,Suffix
말,말,말,Noun
하며,하며,하다,Verb
",",",",",",Punctuation
사이버,사이버,사이버,Noun
몰을,몰을,몰다,Verb
