surface,normalized,dictionary,pos
MIB,MIB,MIB,Alpha
MIB,MIB,MIB,Alpha
성인,성인,성인,Noun
인증,인증,인증,Noun
19,19,19,Number
본,본,보다,Verb
정보,정보,정보,Noun
내용,내용,내용,Noun
은,은,은,Josa
청소년,청소년,청소년,Noun
유해,유해,유해,Noun
정보,정보,정보,Noun
포함,포함,포함,Noun
하고,하고,하고,Josa
있어,있어,있다,Adjective
성인,성인,성인,Noun
인증,인증,인증,Noun
절차,절차,절차,Noun
거쳐야,거쳐야,거치다,Verb
합니다,합니다,하다,Verb
.,.,.,Punctuation
정보,정보,정보,Noun
내용,내용,내용,Noun
은,은,은,Josa
청소년,청소년,청소년,Noun
유해,유해,유해,Noun
매체,매체,매체,Noun
물,물,물,Noun
로서,로서,로서,Noun
정보통신망,정보통신망,정보통신망,Noun
이용,이용,이용,Noun
촉진,촉진,촉진,Noun
정보보호,정보보호,정보보호,Noun
관,관,관,Noun
한,한,한,Josa
법률,법률,법률,Noun
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
법,법,법,Noun
규정,규정,규정,Noun
의하여,의하여,의하다,Adjective
19,19,19,Number
세,세,세,Noun
미만,미만,미만,Noun
청소년,청소년,청소년,Noun
이용,이용,이용,Noun
할,할,하다,Verb
수,수,수,Noun
없습니다,없습니다,없다,Adjective
.,.,.,Punctuation
19,19,19,Number
세,세,세,Noun
미만,미만,미만,Noun
거나,거나,거나,Noun
성인,성인,성인,Noun
인증,인증,인증,Noun
원하지,원하지,원하다,Adjective
않으실,않으실,않다,Verb
경우,경우,경우,Noun
19,19,19,Number
세미,세미,세미,Noun
만,만,만,Josa
나가기,나가기,나가다,Verb
MIB,MIB,MIB,Alpha
는,는,늘다,Verb
모든,모든,모든,Noun
심의,심의,심의,Noun
통과,통과,통과,Noun
한,한,한,Josa
합법,합법,합법,Noun
적,적,적,Suffix
인,인,인,Josa
사이,사이,사이,Noun
트입니다,트입니다,트이다,Verb
.,.,.,Punctuation
특화된,특화된,특화된,Noun
방화벽,방화벽,방화벽,Noun
개인정보,개인정보,개인정보,Noun
안전하게,안전하게,안전하다,Adjective
보호,보호,보호,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
최대,최대,최대,Noun
회원,회원,회원,Noun
",",",",",",Punctuation
최,최,최,Noun
다,다,다,Josa
작품,작품,작품,Noun
",",",",",",Punctuation
100%,100%,100%,Number
자체,자체,자체,Noun
제작,제작,제작,Noun
성인,성인,성인,Noun
인증,인증,인증,Noun
휴대폰,휴대폰,휴대폰,Noun
인증,인증,인증,Noun
I,I,I,Alpha
PIN,PIN,PIN,Alpha
인증,인증,인증,Noun
인증,인증,인증,Noun
회원,회원,회원,Noun
로그인,로그인,로그인,Noun
인증,인증,인증,Noun
회원,회원,회원,Noun
로그인,로그인,로그인,Noun
아이디,아이디,아이디,Noun
비밀번호,비밀번호,비밀번호,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
정보,정보,정보,Noun
찾기,찾기,찾기,Noun
SNS,SNS,SNS,Alpha
로그인,로그인,로그인,Noun
카카오,카카오,카카오,Noun
계정,계정,계정,Noun
로그인,로그인,로그인,Noun
구글,구글,구글,Noun
계정,계정,계정,Noun
로그인,로그인,로그인,Noun
