surface,normalized,dictionary,pos
아이티,아이티,아이티,Noun
렛츠고,렛츠고,렛츠고,Noun
메뉴,메뉴,메뉴,Noun
파워,파워,파워,Noun
이벤트,이벤트,이벤트,Noun
수강,수강,수강,Noun
후기,후기,후기,Noun
신규,신규,신규,Noun
강의,강의,강의,Noun
로그인,로그인,로그인,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
로그인,로그인,로그인,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
카테고리,카테고리,카테고리,Noun
역대,역대,역대,Noun
급,급,급,Suffix
혜택,혜택,혜택,Noun
전강,전강,전강,Noun
프리,프리,프리,Noun
패스,패스,패스,Noun
프로그래밍,프로그래밍,프로그래밍,Noun
데이터,데이터,데이터,Noun
사이언스,사이언스,사이언스,Noun
AI,AI,AI,Alpha
인공,인공,인공,Noun
지능,지능,지능,Noun
자격증,자격증,자격증,Noun
국제,국제,국제,Noun
",",",",",",Punctuation
국가,국가,국가,Noun
공인,공인,공인,Noun
영상,영상,영상,Noun
그래픽,그래픽,그래픽,Noun
디자인,디자인,디자인,Noun
컴퓨터,컴퓨터,컴퓨터,Noun
일반,일반,일반,Noun
과정,과정,과정,Noun
Mac,Mac,Mac,Alpha
스페셜,스페셜,스페셜,Noun
프리젠테이션,프리젠테이션,프리젠테이션,Noun
파워,파워,파워,Noun
이벤트,이벤트,이벤트,Noun
수강,수강,수강,Noun
후기,후기,후기,Noun
신규,신규,신규,Noun
강의,강의,강의,Noun
내,내,내,Determiner
강의실,강의실,강의실,Noun
현재,현재,현재,Noun
수강,수강,수강,Noun
강좌,강좌,강좌,Noun
즐겨,즐겨,즐기다,Verb
찾는,찾는,찾다,Verb
강좌,강좌,강좌,Noun
수강,수강,수강,Noun
종료,종료,종료,Noun
강좌,강좌,강좌,Noun
휴학,휴학,휴학,Noun
복학,복학,복학,Noun
출석,출석,출석,Noun
현황,현황,현황,Noun
학습,학습,학습,Noun
지원,지원,지원,Noun
실,실,실,Noun
공지,공지,공지,Noun
사항,사항,사항,Noun
1:1,1:1,1:1,Number
문의,문의,문의,Noun
멤버,멤버,멤버,Noun
쉽,쉽,쉬다,Verb
카드,카드,카드,Noun
등록,등록,등록,Noun
로그인,로그인,로그인,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
개인정보,개인정보,개인정보,Noun
취급,취급,취급,Noun
방침,방침,방침,Noun
Home,Home,Home,Alpha
개인정보,개인정보,개인정보,Noun
취급,취급,취급,Noun
방침,방침,방침,Noun
1,1,1,Number
.,.,.,Punctuation
개인정보,개인정보,개인정보,Noun
수집,수집,수집,Noun
목적,목적,목적,Noun
이용,이용,이용,Noun
하이퍼,하이퍼,하이퍼,Noun
융,융,융,Noun
인,인,인,Suffix
인,인,인,Josa
재교육,재교육,재교육,Noun
원,원,원,Suffix
은,은,은,Noun
은,은,은,Noun
