surface,normalized,dictionary,pos
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
방침,방침,방침,Noun
코믹월드,코믹월드,코믹월드,Noun
English,English,English,Alpha
Espa,Espa,Espa,Alpha
ñ,ñ,ñ,Foreign
ol,ol,ol,Alpha
日本語,日本語,日本語,Foreign
한국어,한국어,한국어,Noun
본문,본문,본문,Noun
바로가기,바로가기,바로가기,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
로그인,로그인,로그인,Noun
마이,마이,마이,Noun
페이지,페이지,페이지,Noun
메인,메인,메인,Noun
메뉴,메뉴,메뉴,Noun
공지,공지,공지,Noun
사항,사항,사항,Noun
공지,공지,공지,Noun
사항,사항,사항,Noun
코믹월드,코믹월드,코믹월드,Noun
기록관,기록관,기록관,Noun
동아리,동아리,동아리,Noun
안내,안내,안내,Noun
동아리,동아리,동아리,Noun
신청,신청,신청,Noun
동아리,동아리,동아리,Noun
홍보,홍보,홍보,Noun
서코,서코,서코,Noun
봉,봉,봉,Noun
부코,부코,부코,Noun
봉,봉,봉,Noun
행사,행사,행사,Noun
규정,규정,규정,Noun
우수,우수,우수,Noun
회지,회지,회지,Noun
명예,명예,명예,Noun
전당,전당,전당,Noun
협력,협력,협력,Noun
업체,업체,업체,Noun
안내,안내,안내,Noun
참관,참관,참관,Noun
객,객,객,Noun
안내,안내,안내,Noun
티켓,티켓,티켓,Noun
사전,사전,사전,Noun
예매,예매,예매,Noun
참가,참가,참가,Noun
동아리,동아리,동아리,Noun
갤러리,갤러리,갤러리,Noun
코스,코스,코스,Noun
입장권,입장권,입장권,Noun
안내,안내,안내,Noun
코믹,코믹,코믹,Noun
초이스,초이스,초이스,Noun
커뮤니티,커뮤니티,커뮤니티,Noun
자유게시판,자유게시판,자유게시판,Noun
코스,코스,코스,Noun
사진사,사진사,사진사,Noun
커미션,커미션,커미션,Noun
이타샤,이타샤,이타샤,Noun
일러스트,일러스트,일러스트,Noun
나눔,나눔,나눔,Noun
게시판,게시판,게시판,Noun
1:1,1:1,1:1,Number
문의,문의,문의,Noun
자주,자주,자주,Noun
하는,하는,하다,Verb
질문,질문,질문,Noun
1:1,1:1,1:1,Number
문의,문의,문의,Noun
메뉴,메뉴,메뉴,Noun
닫기,닫기,닫다,Verb
회원,회원,회원,Noun
가입,가입,가입,Noun
로그인,로그인,로그인,Noun
마이,마이,마이,Noun
페이지,페이지,페이지,Noun
공지,공지,공지,Noun
사항,사항,사항,Noun
하위,하위,하위,Noun
분류,분류,분류,Noun
공지,공지,공지,Noun
사항,사항,사항,Noun
코믹월드,코믹월드,코믹월드,Noun
기록관,기록관,기록관,Noun
동아리,동아리,동아리,Noun
안내,안내,안내,Noun
하위,하위,하위,Noun
분류,분류,분류,Noun
동아리,동아리,동아리,Noun
신청,신청,신청,Noun
동아리,동아리,동아리,Noun
홍보,홍보,홍보,Noun
서코,서코,서코,Noun
봉,봉,봉,Noun
부코,부코,부코,Noun
봉,봉,봉,Noun
행사,행사,행사,Noun
규정,규정,규정,Noun
우수,우수,우수,Noun
회지,회지,회지,Noun
명예,명예,명예,Noun
전당,전당,전당,Noun
협력,협력,협력,Noun
업체,업체,업체,Noun
안내,안내,안내,Noun
참관,참관,참관,Noun
객,객,객,Noun
안내,안내,안내,Noun
하위,하위,하위,Noun
분류,분류,분류,Noun
티켓,티켓,티켓,Noun
사전,사전,사전,Noun
예매,예매,예매,Noun
참가,참가,참가,Noun
동아리,동아리,동아리,Noun
갤러리,갤러리,갤러리,Noun
코스,코스,코스,Noun
입장권,입장권,입장권,Noun
안내,안내,안내,Noun
코믹,코믹,코믹,Noun
초이스,초이스,초이스,Noun
커뮤니티,커뮤니티,커뮤니티,Noun
하위,하위,하위,Noun
분류,분류,분류,Noun
자유게시판,자유게시판,자유게시판,Noun
코스,코스,코스,Noun
사진사,사진사,사진사,Noun
커미션,커미션,커미션,Noun
이타샤,이타샤,이타샤,Noun
일러스트,일러스트,일러스트,Noun
나눔,나눔,나눔,Noun
게시판,게시판,게시판,Noun
1:1,1:1,1:1,Number
문의,문의,문의,Noun
하위,하위,하위,Noun
분류,분류,분류,Noun
자주,자주,자주,Noun
하는,하는,하다,Verb
질문,질문,질문,Noun
1:1,1:1,1:1,Number
문의,문의,문의,Noun
동아리,동아리,동아리,Noun
신청서,신청서,신청서,Noun
조회,조회,조회,Noun
하위,하위,하위,Noun
