surface,normalized,dictionary,pos
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
링,링,링,Noun
커리어,커리어,커리어,Noun
Internet,Internet,Internet,Alpha
Explorer,Explorer,Explorer,Alpha
서비스,서비스,서비스,Noun
종료,종료,종료,Noun
안내,안내,안내,Noun
Internet,Internet,Internet,Alpha
Explorer,Explorer,Explorer,Alpha
IE,IE,IE,Alpha
11,11,11,Number
이전,이전,이전,Noun
버전,버전,버전,Noun
대한,대한,대한,Noun
지원이,지원이,지원이,Noun
종료,종료,종료,Noun
되었습니다,되었습니다,되어다,Verb
.,.,.,Punctuation
원활한,원활한,원활하다,Adjective
이용,이용,이용,Noun
위해,위해,위해,Noun
Chrome,Chrome,Chrome,Alpha
",",",",",",Punctuation
Microsoft,Microsoft,Microsoft,Alpha
Edge,Edge,Edge,Alpha
",",",",",",Punctuation
Safari,Safari,Safari,Alpha
",",",",",",Punctuation
Whale,Whale,Whale,Alpha
브라우저,브라우저,브라우저,Noun
접속,접속,접속,Noun
해주세요,해주세요,해주다,Verb
.,.,.,Punctuation
링,링,링,Noun
커리어,커리어,커리어,Noun
돋보기,돋보기,돋보기,Noun
메뉴,메뉴,메뉴,Noun
링,링,링,Noun
커리어,커리어,커리어,Noun
공고,공고,공고,Noun
달력,달력,달력,Noun
알림,알림,알림,Noun
0,0,0,Number
스크랩,스크랩,스크랩,Noun
0,0,0,Number
채널,채널,채널,Noun
커뮤니티,커뮤니티,커뮤니티,Noun
실시간,실시간,실시간,Noun
공고,공고,공고,Noun
공고,공고,공고,Noun
달력,달력,달력,Noun
자소,자소,자소,Noun
서,서,서,Josa
만능,만능,만능,Noun
검색,검색,검색,Noun
기,기,기,Noun
말풍선,말풍선,말풍선,Noun
"12,469","12,469","12,469",Number
건,건,건,Noun
자소,자소,자소,Noun
서,서,서,Josa
작성,작성,작성,Noun
멘토,멘토,멘토,Noun
게시판,게시판,게시판,Noun
스펙,스펙,스펙,Noun
정리,정리,정리,Noun
하기,하기,하다,Verb
공고,공고,공고,Noun
등록,등록,등록,Noun
돋보기,돋보기,돋보기,Noun
링,링,링,Noun
커리어,커리어,커리어,Noun
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
링,링,링,Noun
커리어,커리어,커리어,Noun
는,는,는,Josa
개인정보,개인정보,개인정보,Noun
보호,보호,보호,Noun
관,관,관,Noun
한,한,한,Josa
법률,법률,법률,Noun
준수,준수,준수,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
1,1,1,Number
.,.,.,Punctuation
총칙,총칙,총칙,Noun
링,링,링,Noun
커리어,커리어,커리어,Noun
는,는,는,Josa
이하,이하,이하,Noun
회사,회사,회사,Noun
라,라,라,Josa
합니다,합니다,하다,Verb
는,는,늘다,Verb
이용자,이용자,이용자,Noun
개인정보,개인정보,개인정보,Noun
매우,매우,매우,Noun
소중히,소중히,소중하다,Adjective
생각,생각,생각,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
회사,회사,회사,Noun
는,는,는,Josa
「,「,「,Foreign
정보통신망,정보통신망,정보통신망,Noun
이용,이용,이용,Noun
촉진,촉진,촉진,Noun
정보보호,정보보호,정보보호,Noun
관,관,관,Noun
한,한,한,Josa
법률,법률,법률,Noun
」,」,」,Foreign
",",",",",",Punctuation
「,「,「,Foreign
개인정보보호법,개인정보보호법,개인정보보호법,Noun
」,」,」,Foreign
비롯,비롯,비롯,Noun
한,한,한,Josa
개인정보,개인정보,개인정보,Noun
관련,관련,관련,Noun
법령,법령,법령,Noun
준수,준수,준수,Noun
하고,하고,하고,Josa
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
이용자,이용자,이용자,Noun
께서,께서,께서,Josa
알려주신,알려주신,알다,Verb
개인정보,개인정보,개인정보,Noun
는,는,는,Josa
수집,수집,수집,Noun
",",",",",",Punctuation
이용,이용,이용,Noun
동의,동의,동의,Noun
받은,받은,받다,Verb
범위,범위,범위,Noun
내,내,내,Noun
",",",",",",Punctuation
단말기,단말기,단말기,Noun
정보,정보,정보,Noun
접근,접근,접근,Noun
한다는,한다는,한다는,Modifier
고지,고지,고지,Noun
",",",",",",Punctuation
승인,승인,승인,Noun
후,후,후,Noun
수집,수집,수집,Noun
되며,되며,되다,Verb
",",",",",",Punctuation
별도,별도,별도,Noun
동의,동의,동의,Noun
없이는,없이는,없다,Adjective
결코,결코,결코,Noun
3,3,3,Number
제공,제공,제공,Noun
되지,되지,되다,Verb
않습니다,않습니다,않다,Verb
.,.,.,Punctuation
기본,기본,기본,Noun
적,적,적,Suffix
인권,인권,인권,Noun
침해,침해,침해,Noun
우려,우려,우려,Noun
있는,있는,있다,Adjective
민감한,민감한,민감하다,Adjective
개인정보,개인정보,개인정보,Noun
는,는,는,Josa
수집,수집,수집,Noun
하지,하지,하다,Verb
않습니다,않습니다,않다,Verb
.,.,.,Punctuation
본,본,보다,Verb
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
은,은,은,Josa
개인정보,개인정보,개인정보,Noun
안전하게,안전하게,안전하다,Adjective
처리,처리,처리,Noun
하기,하기,하다,Verb
위,위,위,Noun
한,한,한,Josa
회사,회사,회사,Noun
정책,정책,정책,Noun
관련,관련,관련,Noun
자세한,자세한,자세하다,Adjective
사항,사항,사항,Noun
알려,알려,알다,Verb
드리기,드리기,드리다,Verb
위해,위해,위해,Noun
마련,마련,마련,Noun
되었으며,되었으며,되어다,Verb
링,링,링,Noun
커리어,커리어,커리어,Noun
타임,타임,타임,Noun
스프레드,스프레드,스프레드,Noun
앱,앱,앱,Noun
또는,또는,또는,Adverb
웹사이트,웹사이트,웹사이트,Noun
https://linkareer.com/,https://linkareer.com/,https://linkareer.com/,URL
",",",",",",Punctuation
http://www.timespread.co.kr,http://www.timespread.co.kr,http://www.timespread.co.kr,URL
든,든,든,Josa
확인,확인,확인,Noun
하실,하실,하다,Verb
수,수,수,Noun
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
2,2,2,Number
.,.,.,Punctuation
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
목적,목적,목적,Noun
회사,회사,회사,Noun
는,는,는,Josa
목적,목적,목적,Noun
위,위,위,Noun
하여,하여,하다,Verb
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
처리,처리,처리,Noun
하고,하고,하고,Josa
있는,있는,있다,Adjective
개인정보,개인정보,개인정보,Noun
는,는,는,Josa
목적,목적,목적,Noun
이외,이외,이외,Noun
용도,용도,용도,Noun
이용,이용,이용,Noun
되지,되지,되다,Verb
아니하며,아니하며,아니다,Adjective
",",",",",",Punctuation
이용,이용,이용,Noun
목적,목적,목적,Noun
변경,변경,변경,Noun
되는,되는,되다,Verb
경우,경우,경우,Noun
에는,에는,에는,Josa
개인정보,개인정보,개인정보,Noun
보호,보호,보호,Noun
법,법,법,Noun
18조,18조,18조,Number
별도,별도,별도,Noun
동의,동의,동의,Noun
받는,받는,받다,Verb
필요한,필요한,필요하다,Adjective
조치,조치,조치,Noun
이행,이행,이행,Noun
할,할,하다,Verb
예정,예정,예정,Noun
입니다,입니다,이다,Adjective
.,.,.,Punctuation
웹사이트,웹사이트,웹사이트,Noun
또는,또는,또는,Adverb
앱,앱,앱,Noun
서비스,서비스,서비스,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
관리,관리,관리,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
의사,의사,의사,Noun
확인,확인,확인,Noun
",",",",",",Punctuation
회원,회원,회원,Noun
서비스,서비스,서비스,Noun
제공,제공,제공,Noun
따른,따른,따르다,Verb
본인,본인,본인,Noun
식별,식별,식별,Noun
인증,인증,인증,Noun
",",",",",",Punctuation
회원,회원,회원,Noun
자격,자격,자격,Noun
유지,유지,유지,Noun
관리,관리,관리,Noun
",",",",",",Punctuation
제한,제한,제한,Noun
적,적,적,Suffix
본인,본인,본인,Noun
확인,확인,확인,Noun
시행,시행,시행,Noun
따른,따른,따르다,Verb
본인,본인,본인,Noun
확인,확인,확인,Noun
",",",",",",Punctuation
서비스,서비스,서비스,Noun
부정,부정,부정,Noun
이용,이용,이용,Noun
방지,방지,방지,Noun
",",",",",",Punctuation
고지,고지,고지,Noun
통지,통지,통지,Noun
",",",",",",Punctuation
고충,고충,고충,Noun
처리,처리,처리,Noun
목적,목적,목적,Noun
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
재화,재화,재화,Noun
또는,또는,또는,Adverb
서비스,서비스,서비스,Noun
제공,제공,제공,Noun
물품,물품,물품,Noun
배송,배송,배송,Noun
",",",",",",Punctuation
서비스,서비스,서비스,Noun
제공,제공,제공,Noun
",",",",",",Punctuation
계약서,계약서,계약서,Noun
청구,청구,청구,Noun
서,서,서,Josa
발송,발송,발송,Noun
",",",",",",Punctuation
콘텐츠,콘텐츠,콘텐츠,Noun
제공,제공,제공,Noun
",",",",",",Punctuation
맞춤,맞춤,맞춤,Noun
서비스,서비스,서비스,Noun
제공,제공,제공,Noun
",",",",",",Punctuation
본인,본인,본인,Noun
인증,인증,인증,Noun
",",",",",",Punctuation
연령,연령,연령,Noun
