surface,normalized,dictionary,pos
노컷뉴스,노컷뉴스,노컷뉴스,Noun
노컷뉴스,노컷뉴스,노컷뉴스,Noun
정책,정책,정책,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
방침,방침,방침,Noun
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
이메일,이메일,이메일,Noun
수집,수집,수집,Noun
금지,금지,금지,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
시행일,시행일,시행일,Noun
2024년,2024년,2024년,Number
2월,2월,2월,Number
14일,14일,14일,Number
1조,1조,1조,Number
목적,목적,목적,Noun
2조,2조,2조,Number
용어,용어,용어,Noun
정리,정리,정리,Noun
3조,3조,3조,Number
약관,약관,약관,Noun
명시,명시,명시,Noun
",",",",",",Punctuation
효력,효력,효력,Noun
개정,개정,개정,Noun
4조,4조,4조,Number
약관,약관,약관,Noun
해석,해석,해석,Noun
5조,5조,5조,Number
이용,이용,이용,Noun
계약,계약,계약,Noun
성립,성립,성립,Noun
6조,6조,6조,Number
이용,이용,이용,Noun
신청,신청,신청,Noun
7조,7조,7조,Number
이용,이용,이용,Noun
신청,신청,신청,Noun
승낙,승낙,승낙,Noun
제한,제한,제한,Noun
8조,8조,8조,Number
회원정보,회원정보,회원정보,Noun
변경,변경,변경,Noun
9조,9조,9조,Number
회원정보,회원정보,회원정보,Noun
관리,관리,관리,Noun
책임,책임,책임,Noun
10조,10조,10조,Number
회원정보,회원정보,회원정보,Noun
보호,보호,보호,Noun
11조,11조,11조,Number
회원,회원,회원,Noun
대한,대한,대한,Noun
통지,통지,통지,Noun
12조,12조,12조,Number
회사,회사,회사,Noun
의무,의무,의무,Noun
13조,13조,13조,Number
회원,회원,회원,Noun
의무,의무,의무,Noun
14조,14조,14조,Number
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
15조,15조,15조,Number
서비스,서비스,서비스,Noun
변경,변경,변경,Noun
종료,종료,종료,Noun
16조,16조,16조,Number
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
제한,제한,제한,Noun
중지,중지,중지,Noun
17조,17조,17조,Number
정보,정보,정보,Noun
제공,제공,제공,Noun
광고,광고,광고,Noun
게재,게재,게재,Noun
18조,18조,18조,Number
회원,회원,회원,Noun
게시,게시,게시,Noun
물,물,물,Noun
대한,대한,대한,Noun
책임,책임,책임,Noun
19조,19조,19조,Number
게시,게시,게시,Noun
물의,물의,물의,Noun
저작권,저작권,저작권,Noun
20조,20조,20조,Number
권리,권리,권리,Noun
귀속,귀속,귀속,Noun
21조,21조,21조,Number
이용,이용,이용,Noun
계약,계약,계약,Noun
해지,해지,해지,Noun
22조,22조,22조,Number
면책,면책,면책,Noun
23조,23조,23조,Number
분쟁,분쟁,분쟁,Noun
해결,해결,해결,Noun
부칙,부칙,부칙,Noun
1,1,1,Number
조,조,조,Noun
목적,목적,목적,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
이하,이하,이하,Noun
약관,약관,약관,Noun
은,은,은,Noun
노컷뉴스,노컷뉴스,노컷뉴스,Noun
이하,이하,이하,Noun
회사,회사,회사,Noun
인터넷,인터넷,인터넷,Noun
사이트,사이트,사이트,Noun
사이트,사이트,사이트,Noun
연관,연관,연관,Noun
하여,하여,하다,Verb
2,2,2,Number
차,차,차,Noun
도메인,도메인,도메인,Noun
가지는,가지는,가지다,Verb
웹,웹,웹,Noun
사이트,사이트,사이트,Noun
이하,이하,이하,Noun
사이트,사이트,사이트,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
인터넷,인터넷,인터넷,Noun
관련,관련,관련,Noun
서비스,서비스,서비스,Noun
이하,이하,이하,Noun
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
관련,관련,관련,Noun
하여,하여,하다,Verb
회사,회사,회사,Noun
회원,회원,회원,Noun
본,본,보다,Verb
약관,약관,약관,Noun
동의,동의,동의,Noun
하고,하고,하고,Josa
회원,회원,회원,Noun
등록,등록,등록,Noun
완료,완료,완료,Noun
한,한,한,Josa
서비스,서비스,서비스,Noun
이용자,이용자,이용자,Noun
.,.,.,Punctuation
이하,이하,이하,Noun
회원,회원,회원,Noun
과의,과의,과의,Josa
권리,권리,권리,Noun
",",",",",",Punctuation
의무,의무,의무,Noun
책임,책임,책임,Noun
사항,사항,사항,Noun
",",",",",",Punctuation
필요한,필요한,필요하다,Adjective
사항,사항,사항,Noun
규정,규정,규정,Noun
함,함,함,Noun
목적,목적,목적,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
2,2,2,Number
조,조,조,Noun
용어,용어,용어,Noun
정리,정리,정리,Noun
약관,약관,약관,Noun
사용,사용,사용,Noun
하는,하는,하다,Verb
용어,용어,용어,Noun
정의,정의,정의,Noun
는,는,는,Josa
같습니다,같습니다,같다,Adjective
.,.,.,Punctuation
이용자,이용자,이용자,Noun
본,본,보다,Verb
약관,약관,약관,Noun
당,당,당,Noun
사이트,사이트,사이트,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
할,할,하다,Verb
수,수,수,Noun
있는,있는,있다,Adjective
.,.,.,Punctuation
입,입,입,Noun
당,당,당,Noun
사이트,사이트,사이트,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
신청서,신청서,신청서,Noun
양식,양식,양식,Noun
해당,해당,해당,Noun
정보,정보,정보,Noun
기입,기입,기입,Noun
하고,하고,하고,Josa
",",",",",",Punctuation
본,본,보다,Verb
약관,약관,약관,Noun
동의,동의,동의,Noun
하여,하여,하다,Verb
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
계약,계약,계약,Noun
완료,완료,완료,Noun
시키는,시키는,시키다,Verb
행위,행위,행위,Noun
회,회,회,Noun
원,원,원,Noun
당,당,당,Noun
사이트,사이트,사이트,Noun
개인정보,개인정보,개인정보,Noun
관련,관련,관련,Noun
정보,정보,정보,Noun
제공,제공,제공,Noun
하여,하여,하다,Verb
회원,회원,회원,Noun
등록,등록,등록,Noun
한,한,하다,Verb
개인,개인,개인,Noun
14,14,14,Number
세,세,세,Noun
미만,미만,미만,Noun
제외,제외,제외,Noun
또는,또는,또는,Adverb
법인,법인,법인,Noun
당,당,당,Noun
사이트,사이트,사이트,Noun
정보,정보,정보,Noun
제공,제공,제공,Noun
받으며,받으며,받다,Verb
",",",",",",Punctuation
당,당,당,Noun
사이트,사이트,사이트,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
할,할,하다,Verb
수,수,수,Noun
있는,있는,있다,Adjective
.,.,.,Punctuation
이메일,이메일,이메일,Noun
아이디,아이디,아이디,Noun
이하,이하,이하,Noun
ID,ID,ID,Alpha
회원,회원,회원,Noun
식별,식별,식별,Noun
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
위,위,위,Noun
하여,하여,하다,Verb
회원,회원,회원,Noun
이메일,이메일,이메일,Noun
기반,기반,기반,Noun
설정,설정,설정,Noun
한,한,한,Josa
고유,고유,고유,Noun
체계,체계,체계,Noun
비밀번호,비밀번호,비밀번호,Noun
이용자,이용자,이용자,Noun
아이디,아이디,아이디,Noun
일치,일치,일치,Noun
하는지를,하는지를,하다,Verb
확인,확인,확인,Noun
하고,하고,하고,Josa
통신,통신,통신,Noun
상의,상의,상의,Noun
비밀,비밀,비밀,Noun
보호,보호,보호,Noun
위,위,위,Noun
하여,하여,하다,Verb
이용자,이용자,이용자,Noun
선정,선정,선정,Noun
한,한,한,Josa
문자,문자,문자,Noun
숫자,숫자,숫자,Noun
조합,조합,조합,Noun
.,.,.,Punctuation
이메일,이메일,이메일,Noun
인증,인증,인증,Noun
회원,회원,회원,Noun
직접,직접,직접,Noun
지정,지정,지정,Noun
한,한,한,Josa
