surface,normalized,dictionary,pos
파워,파워,파워,Noun
볼,볼,볼,Noun
분석,분석,분석,Noun
커뮤니티,커뮤니티,커뮤니티,Noun
엔트리,엔트리,엔트리,Noun
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
엔트리,엔트리,엔트리,Noun
약관,약관,약관,Noun
정책,정책,정책,Noun
NTRY,NTRY,NTRY,Alpha
파워,파워,파워,Noun
볼,볼,볼,Noun
",",",",",",Punctuation
EOS,EOS,EOS,Alpha
파워,파워,파워,Noun
볼,볼,볼,Noun
분석,분석,분석,Noun
커뮤니티,커뮤니티,커뮤니티,Noun
공지,공지,공지,Noun
사항,사항,사항,Noun
엔트리,엔트리,엔트리,Noun
서비스,서비스,서비스,Noun
EOS,EOS,EOS,Alpha
검증,검증,검증,Noun
기,기,기,Noun
픽스,픽스,픽스,Noun
터,터,터,Noun
랭킹,랭킹,랭킹,Noun
채팅,채팅,채팅,Noun
방,방,방,Noun
랭킹,랭킹,랭킹,Noun
가족,가족,가족,Noun
방,방,방,Noun
랭킹,랭킹,랭킹,Noun
고객,고객,고객,Noun
센터,센터,센터,Noun
EOS,EOS,EOS,Alpha
게임,게임,게임,Noun
EOS,EOS,EOS,Alpha
파워,파워,파워,Noun
볼,볼,볼,Noun
EOS,EOS,EOS,Alpha
파워,파워,파워,Noun
볼,볼,볼,Noun
5분,5분,5분,Number
EOS,EOS,EOS,Alpha
파워,파워,파워,Noun
볼,볼,볼,Noun
4분,4분,4분,Number
EOS,EOS,EOS,Alpha
파워,파워,파워,Noun
볼,볼,볼,Noun
3분,3분,3분,Number
EOS,EOS,EOS,Alpha
파워,파워,파워,Noun
볼,볼,볼,Noun
2분,2분,2분,Number
EOS,EOS,EOS,Alpha
파워,파워,파워,Noun
볼,볼,볼,Noun
1분,1분,1분,Number
EOS,EOS,EOS,Alpha
스피드,스피드,스피드,Noun
키노,키노,키노,Noun
EOS,EOS,EOS,Alpha
나인,나인,나인,Noun
EOS,EOS,EOS,Alpha
나인,나인,나인,Noun
별,별,별,Modifier
분석,분석,분석,Noun
회차,회차,회차,Noun
분석,분석,분석,Noun
패턴,패턴,패턴,Noun
분석,분석,분석,Noun
종합,종합,종합,Noun
분석,분석,분석,Noun
예측,예측,예측,Noun
EOS,EOS,EOS,Alpha
나인,나인,나인,Noun
픽,픽,픽,Noun
미니게임,미니게임,미니게임,Noun
파워,파워,파워,Noun
볼,볼,볼,Noun
파워,파워,파워,Noun
볼,볼,볼,Noun
별,별,별,Modifier
분석,분석,분석,Noun
회차,회차,회차,Noun
분석,분석,분석,Noun
패턴,패턴,패턴,Noun
분석,분석,분석,Noun
종합,종합,종합,Noun
분석,분석,분석,Noun
예측,예측,예측,Noun
파워,파워,파워,Noun
볼픽,볼픽,볼픽,Noun
파워,파워,파워,Noun
사다리,사다리,사다리,Noun
파워,파워,파워,Noun
사다리,사다리,사다리,Noun
별,별,별,Modifier
분석,분석,분석,Noun
회차,회차,회차,Noun
분석,분석,분석,Noun
패턴,패턴,패턴,Noun
분석,분석,분석,Noun
종합,종합,종합,Noun
분석,분석,분석,Noun
예측,예측,예측,Noun
파워,파워,파워,Noun
사다리,사다리,사다리,Noun
픽,픽,픽,Noun
스피드,스피드,스피드,Noun
키노,키노,키노,Noun
스피드,스피드,스피드,Noun
키노,키노,키노,Noun
별,별,별,Modifier
분석,분석,분석,Noun
회차,회차,회차,Noun
분석,분석,분석,Noun
패턴,패턴,패턴,Noun
분석,분석,분석,Noun
종합,종합,종합,Noun
분석,분석,분석,Noun
예측,예측,예측,Noun
스피드,스피드,스피드,Noun
키노,키노,키노,Noun
픽,픽,픽,Noun
키노,키노,키노,Noun
사다리,사다리,사다리,Noun
키노,키노,키노,Noun
사다리,사다리,사다리,Noun
별,별,별,Modifier
분석,분석,분석,Noun
회차,회차,회차,Noun
분석,분석,분석,Noun
패턴,패턴,패턴,Noun
분석,분석,분석,Noun
종합,종합,종합,Noun
분석,분석,분석,Noun
예측,예측,예측,Noun
키노,키노,키노,Noun
