surface,normalized,dictionary,pos
디너,디너,디너,Noun
여왕,여왕,여왕,Noun
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
통합,통합,통합,Noun
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
1,1,1,Number
조,조,조,Noun
목적,목적,목적,Noun
약관,약관,약관,Noun
은,은,은,Josa
주식회사,주식회사,주식회사,Noun
퀸즈,퀸즈,퀸즈,Noun
코퍼레이션,코퍼레이션,코퍼레이션,Noun
이하,이하,이하,Noun
회사,회사,회사,Noun
라,라,라,Josa
함,함,함,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
관련,관련,관련,Noun
제반,제반,제반,Noun
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
관련,관련,관련,Noun
하여,하여,하다,Verb
회사,회사,회사,Noun
회원,회원,회원,Noun
과의,과의,과의,Josa
권리,권리,권리,Noun
",",",",",",Punctuation
의무,의무,의무,Noun
책임,책임,책임,Noun
사항,사항,사항,Noun
",",",",",",Punctuation
필요한,필요한,필요하다,Adjective
사항,사항,사항,Noun
규정,규정,규정,Noun
함,함,함,Noun
목적,목적,목적,Noun
하며,하며,하다,Verb
",",",",",",Punctuation
회사,회사,회사,Noun
서비스,서비스,서비스,Noun
하는,하는,하다,Verb
디너,디너,디너,Noun
여왕,여왕,여왕,Noun
(dinnerqueen.net,(dinnerqueen.net,(dinnerqueen.net,URL
뷰티,뷰티,뷰티,Noun
여왕,여왕,여왕,Noun
(bqueens.net,(bqueens.net,(bqueens.net,URL
택배,택배,택배,Noun
여왕,여왕,여왕,Noun
(tqueens.net,(tqueens.net,(tqueens.net,URL
에서는,에서는,에서는,Josa
회사,회사,회사,Noun
로그인,로그인,로그인,Noun
계정,계정,계정,Noun
통해,통해,통해,Noun
해당,해당,해당,Noun
서비스,서비스,서비스,Noun
사용,사용,사용,Noun
하실,하실,하다,Verb
수,수,수,Noun
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
2,2,2,Number
조,조,조,Noun
정의,정의,정의,Noun
사이트,사이트,사이트,Noun
란,란,란,Noun
회사,회사,회사,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
서비스,서비스,서비스,Noun
인,인,인,Josa
디너,디너,디너,Noun
여왕,여왕,여왕,Noun
(dinnerqueen.net,(dinnerqueen.net,(dinnerqueen.net,URL
뷰티,뷰티,뷰티,Noun
여왕,여왕,여왕,Noun
(bqueens.net,(bqueens.net,(bqueens.net,URL
택배,택배,택배,Noun
여왕,여왕,여왕,Noun
(tqueens.net,(tqueens.net,(tqueens.net,URL
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
회원,회원,회원,Noun
이란,이란,이란,Noun
사이트,사이트,사이트,Noun
접속,접속,접속,Noun
하여,하여,하다,Verb
약관,약관,약관,Noun
회사,회사,회사,Noun
이용,이용,이용,Noun
계약,계약,계약,Noun
체결,체결,체결,Noun
하고,하고,하고,Josa
회사,회사,회사,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
하는,하는,하다,Verb
고객,고객,고객,Noun
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
아이디,아이디,아이디,Noun
ID,ID,ID,Alpha
란,란,란,Noun
회원,회원,회원,Noun
식별,식별,식별,Noun
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
위,위,위,Noun
하여,하여,하다,Verb
회원,회원,회원,Noun
선정,선정,선정,Noun
하고,하고,하고,Josa
회사,회사,회사,Noun
승인,승인,승인,Noun
한,한,한,Josa
문자,문자,문자,Noun
숫자,숫자,숫자,Noun
조합,조합,조합,Noun
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
비밀번호,비밀번호,비밀번호,Noun
란,란,란,Noun
회원,회원,회원,Noun
정보,정보,정보,Noun
보호,보호,보호,Noun
안전한,안전한,안전하다,Adjective
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
위,위,위,Noun
하여,하여,하다,Verb
회원,회원,회원,Noun
선정,선정,선정,Noun
한,한,한,Josa
문자,문자,문자,Noun
숫자,숫자,숫자,Noun
조합,조합,조합,Noun
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
클라이언트,클라이언트,클라이언트,Noun
란,란,란,Noun
마케팅,마케팅,마케팅,Noun
또는,또는,또는,Adverb
콘텐츠,콘텐츠,콘텐츠,Noun
제휴,제휴,제휴,Noun
목적,목적,목적,Noun
회사,회사,회사,Noun
계약,계약,계약,Noun
관계,관계,관계,Noun
있는,있는,있다,Adjective
개인,개인,개인,Noun
또는,또는,또는,Adverb
단체,단체,단체,Noun
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
캠페인,캠페인,캠페인,Noun
이란,이란,이란,Noun
회사,회사,회사,Noun
마케팅,마케팅,마케팅,Noun
목적,목적,목적,Noun
회원,회원,회원,Noun
저작물,저작물,저작물,Noun
등록,등록,등록,Noun
거나,거나,거나,Noun
외,외,외,Noun
방법,방법,방법,Noun
참여,참여,참여,Noun
할,할,하다,Verb
수,수,수,Noun
있게,있게,있다,Adjective
제공,제공,제공,Noun
하는,하는,하다,Verb
서비스,서비스,서비스,Noun
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
디너,디너,디너,Noun
여왕,여왕,여왕,Noun
",",",",",",Punctuation
뷰티,뷰티,뷰티,Noun
여왕,여왕,여왕,Noun
서비스,서비스,서비스,Noun
이하,이하,이하,Noun
서비스,서비스,서비스,Noun
란,란,란,Noun
사이트,사이트,사이트,Noun
게시,게시,게시,Noun
된,된,되다,Verb
캠페인,캠페인,캠페인,Noun
참여,참여,참여,Noun
하여,하여,하다,Verb
캠페인,캠페인,캠페인,Noun
제시,제시,제시,Noun
한,한,한,Josa
조건,조건,조건,Noun
만족하는,만족하는,만족하다,Adjective
회원,회원,회원,Noun
회사,회사,회사,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
혜택,혜택,혜택,Noun
관련,관련,관련,Noun
된,된,되다,Verb
제반,제반,제반,Noun
서비스,서비스,서비스,Noun
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
멀티미디어,멀티미디어,멀티미디어,Noun
란,란,란,Noun
부호,부호,부호,Noun
ㆍ,ㆍ,ㆍ,Foreign
문자,문자,문자,Noun
ㆍ,ㆍ,ㆍ,Foreign
음성,음성,음성,Noun
ㆍ,ㆍ,ㆍ,Foreign
음향,음향,음향,Noun
ㆍ,ㆍ,ㆍ,Foreign
화상,화상,화상,Noun
ㆍ,ㆍ,ㆍ,Foreign
동영상,동영상,동영상,Noun
정보,정보,정보,Noun
형태,형태,형태,Noun
글,글,글,Noun
",",",",",",Punctuation
사진,사진,사진,Noun
",",",",",",Punctuation
동영상,동영상,동영상,Noun
파일,파일,파일,Noun
링크,링크,링크,Noun
의미,의미,의미,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
게시,게시,게시,Noun
물,물,물,Noun
이란,이란,이란,Noun
회원,회원,회원,Noun
회사,회사,회사,Noun
별도,별도,별도,Noun
대가,대가,대가,Noun
없이,없이,없이,Adverb
서비스,서비스,서비스,Noun
내,내,내,Noun
작성,작성,작성,Noun
등록,등록,등록,Noun
한,한,한,Josa
멀티미디어,멀티미디어,멀티미디어,Noun
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
포스트,포스트,포스트,Noun
란,란,란,Noun
회원,회원,회원,Noun
블로그,블로그,블로그,Noun
또는,또는,또는,Adverb
소셜,소셜,소셜,Noun
미디어,미디어,미디어,Noun
온라인,온라인,온라인,Noun
전반,전반,전반,Noun
작성,작성,작성,Noun
등록,등록,등록,Noun
한,한,한,Josa
멀티미디어,멀티미디어,멀티미디어,Noun
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
포스트,포스트,포스트,Noun
등록,등록,등록,Noun
이란,이란,이란,Noun
회원,회원,회원,Noun
포스트,포스트,포스트,Noun
URL,URL,URL,Alpha
또는,또는,또는,Adverb
준,준,준,Noun
하는,하는,하다,Verb
연결,연결,연결,Noun
고리,고리,고리,Noun
회사,회사,회사,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
방법,방법,방법,Noun
캠페인,캠페인,캠페인,Noun
참여,참여,참여,Noun
하는,하는,하다,Verb
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
콘텐츠,콘텐츠,콘텐츠,Noun
란,란,란,Noun
회원,회원,회원,Noun
캠페인,캠페인,캠페인,Noun
등록,등록,등록,Noun
한,한,한,Josa
포스트,포스트,포스트,Noun
또는,또는,또는,Adverb
회사,회사,회사,Noun
복사,복사,복사,Noun
한,한,한,Josa
포스트,포스트,포스트,Noun
",",",",",",Punctuation
포스트,포스트,포스트,Noun
URL,URL,URL,Alpha
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
멤버십,멤버십,멤버십,Noun
이란,이란,이란,Noun
캠페인,캠페인,캠페인,Noun
참여,참여,참여,Noun
한,한,한,Josa
결과,결과,결과,Noun
회사,회사,회사,Noun
정,정,정,Noun
한,한,한,Josa
기준,기준,기준,Noun
회원,회원,회원,Noun
부여,부여,부여,Noun
하는,하는,하다,Verb
등급,등급,등급,Noun
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
스폰서,스폰서,스폰서,Noun
배너,배너,배너,Noun
란,란,란,Noun
포스트,포스트,포스트,Noun
캠페인,캠페인,캠페인,Noun
참여,참여,참여,Noun
표시,표시,표시,Noun
하기,하기,하다,Verb
위해,위해,위해,Noun
회사,회사,회사,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
HTML,HTML,HTML,Alpha
코드,코드,코드,Noun
또는,또는,또는,Adverb
이미지,이미지,이미지,Noun
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
지,지,지,Modifier
원금,원금,원금,Noun
이란,이란,이란,Noun
회사,회사,회사,Noun
회원,회원,회원,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
현금화,현금화,현금화,Noun
할,할,하다,Verb
수,수,수,Noun
있는,있는,있다,Adjective
무형,무형,무형,Noun
자산,자산,자산,Noun
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
3,3,3,Number
조,조,조,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
효력,효력,효력,Noun
적용,적용,적용,Noun
변경,변경,변경,Noun
회사,회사,회사,Noun
는,는,는,Josa
본,본,보다,Verb
약관,약관,약관,Noun
내용,내용,내용,Noun
회원,회원,회원,Noun
쉽게,쉽게,쉬다,Verb
알,알,알,Noun
수,수,수,Noun
있도록,있도록,있다,Adjective
회원,회원,회원,Noun
가입,가입,가입,Noun
절차,절차,절차,Noun
사이트,사이트,사이트,Noun
초기,초기,초기,Noun
화면,화면,화면,Noun
게시,게시,게시,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
회사,회사,회사,Noun
는,는,는,Josa
약관,약관,약관,Noun
규제,규제,규제,Noun
관,관,관,Noun
한,한,한,Josa
법률,법률,법률,Noun
전자거래,전자거래,전자거래,Noun
기본,기본,기본,Noun
법,법,법,Noun
전자서명,전자서명,전자서명,Noun
법,법,법,Noun
정보통신망,정보통신망,정보통신망,Noun
이용,이용,이용,Noun
촉진,촉진,촉진,Noun
정보보호,정보보호,정보보호,Noun
관,관,관,Noun
한,한,한,Josa
법률,법률,법률,Noun
관련,관련,관련,Noun
법,법,법,Noun
위,위,위,Noun
배하,배하,배하,Noun
지,지,지,Josa
않는,않는,않다,Verb
범위,범위,범위,Noun
약관,약관,약관,Noun
개정,개정,개정,Noun
할,할,하다,Verb
수,수,수,Noun
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
회사,회사,회사,Noun
약관,약관,약관,Noun
개정,개정,개정,Noun
할,할,하다,Verb
경우,경우,경우,Noun
에는,에는,에는,Josa
적용,적용,적용,Noun
일자,일자,일자,Noun
개정,개정,개정,Noun
사유,사유,사유,Noun
명시,명시,명시,Noun
하여,하여,하다,Verb
현행,현행,현행,Noun
약관,약관,약관,Noun
개정,개정,개정,Noun
약관,약관,약관,Noun
적용,적용,적용,Noun
일자,일자,일자,Noun
7일,7일,7일,Number
전,전,전,Noun
적용,적용,적용,Noun
일자,일자,일자,Noun
사이트,사이트,사이트,Noun
공지,공지,공지,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
",",",",",",Punctuation
개정,개정,개정,Noun
내용,내용,내용,Noun
회원,회원,회원,Noun
불리한,불리한,불리하다,Adjective
경우,경우,경우,Noun
에는,에는,에는,Josa
개정,개정,개정,Noun
약관,약관,약관,Noun
적용,적용,적용,Noun
일자,일자,일자,Noun
30일,30일,30일,Number
전,전,전,Noun
적용,적용,적용,Noun
일자,일자,일자,Noun
사이트,사이트,사이트,Noun
공지,공지,공지,Noun
거나,거나,거나,Noun
회원,회원,회원,Noun
등록,등록,등록,Noun
한,한,한,Josa
이메일,이메일,이메일,Noun
주소,주소,주소,Noun
약관,약관,약관,Noun
개정,개정,개정,Noun
사실,사실,사실,Noun
발송,발송,발송,Noun
하여,하여,하다,Verb
고지,고지,고지,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
회원,회원,회원,Noun
명시,명시,명시,Noun
적,적,적,Suffix
개정,개정,개정,Noun
약관,약관,약관,Noun
적용,적용,적용,Noun
대해,대해,대해,Noun
거부,거부,거부,Noun
의사표시,의사표시,의사표시,Noun
하지,하지,하다,Verb
아니한,아니한,아니다,Adjective
경우,경우,경우,Noun
개정,개정,개정,Noun
약관,약관,약관,Noun
동의,동의,동의,Noun
한,한,한,Josa
봅니다,봅니다,보다,Verb
.,.,.,Punctuation
회원,회원,회원,Noun
개정,개정,개정,Noun
약관,약관,약관,Noun
적용,적용,적용,Noun
동의,동의,동의,Noun
하지,하지,하다,Verb
않는,않는,않다,Verb
경우,경우,경우,Noun
회사,회사,회사,Noun
는,는,는,Josa
개정,개정,개정,Noun
약관,약관,약관,Noun
내용,내용,내용,Noun
적용,적용,적용,Noun
할,할,하다,Verb
수,수,수,Noun
없으며,없으며,없다,Adjective
",",",",",",Punctuation
경우,경우,경우,Noun
회원,회원,회원,Noun
은,은,은,Josa
이용,이용,이용,Noun
계약,계약,계약,Noun
해지,해지,해지,Noun
할,할,하다,Verb
수,수,수,Noun
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
",",",",",",Punctuation
기존,기존,기존,Noun
약관,약관,약관,Noun
적용,적용,적용,Noun
할,할,하다,Verb
수,수,수,Noun
없는,없는,없다,Adjective
특별한,특별한,특별하다,Adjective
사정,사정,사정,Noun
있는,있는,있다,Adjective
경우,경우,경우,Noun
에는,에는,에는,Josa
회사,회사,회사,Noun
는,는,는,Josa
이용,이용,이용,Noun
계약,계약,계약,Noun
해지,해지,해지,Noun
할,할,하다,Verb
수,수,수,Noun
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
4,4,4,Number
조,조,조,Noun
이용,이용,이용,Noun
계약,계약,계약,Noun
체결,체결,체결,Noun
이용,이용,이용,Noun
계약,계약,계약,Noun
은,은,은,Josa
회원,회원,회원,Noun
되고자,되고자,되다,Verb
하는,하는,하다,Verb
자가,자가,자가,Noun
약관,약관,약관,Noun
내용,내용,내용,Noun
대하,대하,대하,Noun
동의,동의,동의,Noun
한,한,하다,Verb
회원,회원,회원,Noun
가입,가입,가입,Noun
신청,신청,신청,Noun
하고,하고,하다,Verb
회사,회사,회사,Noun
승낙,승낙,승낙,Noun
함,함,함,Noun
체결,체결,체결,Noun
됩니다,됩니다,되다,Verb
.,.,.,Punctuation
회원,회원,회원,Noun
가입,가입,가입,Noun
시,시,시,Noun
신청,신청,신청,Noun
양식,양식,양식,Noun
요구,요구,요구,Noun
한,한,한,Josa
정보,정보,정보,Noun
작성,작성,작성,Noun
하고,하고,하고,Josa
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
동의,동의,동의,Noun
하는,하는,하다,Verb
은,은,은,Josa
약관,약관,약관,Noun
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
내용,내용,내용,Noun
숙지,숙지,숙지,Noun
하고,하고,하고,Josa
",",",",",",Punctuation
회사,회사,회사,Noun
서비스,서비스,서비스,Noun
정책,정책,정책,Noun
공,공,공,Modifier
지,지,지,Modifier
사항,사항,사항,Noun
준수,준수,준수,Noun
하는,하는,하다,Verb
대해,대해,대해,Noun
동의,동의,동의,Noun
하는,하는,하다,Verb
봅니다,봅니다,보다,Verb
.,.,.,Punctuation
회사,회사,회사,Noun
는,는,는,Josa
아래,아래,아래,Noun
호의,호의,호의,Noun
경우,경우,경우,Noun
승낙,승낙,승낙,Noun
철회,철회,철회,Noun
거나,거나,거나,Noun
거절,거절,거절,Noun
할,할,하다,Verb
수,수,수,Noun
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
