surface,normalized,dictionary,pos
OKmall,OKmall,OKmall,Alpha
1등,1등,1등,Number
명품,명품,명품,Noun
이커머스,이커머스,이커머스,Noun
배송지,배송지,배송지,Noun
Shipping,Shipping,Shipping,Alpha
Country,Country,Country,Alpha
South,South,South,Alpha
Korea,Korea,Korea,Alpha
Algeria,Algeria,Algeria,Alpha
Argentina,Argentina,Argentina,Alpha
Australia,Australia,Australia,Alpha
Austria,Austria,Austria,Alpha
Bangladesh,Bangladesh,Bangladesh,Alpha
Belgium,Belgium,Belgium,Alpha
Brazil,Brazil,Brazil,Alpha
Bulgaria,Bulgaria,Bulgaria,Alpha
Cambodia,Cambodia,Cambodia,Alpha
Canada,Canada,Canada,Alpha
China,China,China,Alpha
Czechia,Czechia,Czechia,Alpha
France,France,France,Alpha
Germany,Germany,Germany,Alpha
Greece,Greece,Greece,Alpha
Guam,Guam,Guam,Alpha
Hong,Hong,Hong,Alpha
Kong,Kong,Kong,Alpha
Hungary,Hungary,Hungary,Alpha
India,India,India,Alpha
Indonesia,Indonesia,Indonesia,Alpha
Italy,Italy,Italy,Alpha
Japan,Japan,Japan,Alpha
Kazakhstan,Kazakhstan,Kazakhstan,Alpha
Kuwait,Kuwait,Kuwait,Alpha
Laos,Laos,Laos,Alpha
Lebanon,Lebanon,Lebanon,Alpha
Macau,Macau,Macau,Alpha
SAR,SAR,SAR,Alpha
Malaysia,Malaysia,Malaysia,Alpha
Mexico,Mexico,Mexico,Alpha
Mongolia,Mongolia,Mongolia,Alpha
Nepal,Nepal,Nepal,Alpha
Netherlands,Netherlands,Netherlands,Alpha
New,New,New,Alpha
Zealand,Zealand,Zealand,Alpha
Nicaragua,Nicaragua,Nicaragua,Alpha
Nigeria,Nigeria,Nigeria,Alpha
Norway,Norway,Norway,Alpha
Philippines,Philippines,Philippines,Alpha
Poland,Poland,Poland,Alpha
Qatar,Qatar,Qatar,Alpha
Saudi,Saudi,Saudi,Alpha
Arabia,Arabia,Arabia,Alpha
Singapore,Singapore,Singapore,Alpha
Slovakia,Slovakia,Slovakia,Alpha
South,South,South,Alpha
Africa,Africa,Africa,Alpha
Spain,Spain,Spain,Alpha
Sweden,Sweden,Sweden,Alpha
Switzerland,Switzerland,Switzerland,Alpha
Taiwan,Taiwan,Taiwan,Alpha
Thailand,Thailand,Thailand,Alpha
Turkey,Turkey,Turkey,Alpha
Uganda,Uganda,Uganda,Alpha
Ukraine,Ukraine,Ukraine,Alpha
United,United,United,Alpha
Arab,Arab,Arab,Alpha
Emirates,Emirates,Emirates,Alpha
United,United,United,Alpha
Kingdom,Kingdom,Kingdom,Alpha
United,United,United,Alpha
States,States,States,Alpha
Uzbekistan,Uzbekistan,Uzbekistan,Alpha
Vietnam,Vietnam,Vietnam,Alpha
언어,언어,언어,Noun
Language,Language,Language,Alpha
한국어,한국어,한국어,Noun
KR,KR,KR,Alpha
ENGLISH,ENGLISH,ENGLISH,Alpha
EN,EN,EN,Alpha
통화,통화,통화,Noun
Currency,Currency,Currency,Alpha
원,원,원,Noun
KRW,KRW,KRW,Alpha
￦,￦,￦,Foreign
