surface,normalized,dictionary,pos
아시아,아시아,아시아,Noun
타임즈,타임즈,타임즈,Noun
2024년,2024년,2024년,Number
06월,06월,06월,Number
27일,27일,27일,Number
목요일,목요일,목요일,Noun
로그인,로그인,로그인,Noun
ㅣ,ㅣ,ㅣ,KoreanParticle
회원,회원,회원,Noun
가입,가입,가입,Noun
더,더,더,Noun
뛰는,뛰는,뛰다,Verb
뉴스,뉴스,뉴스,Noun
심층,심층,심층,Noun
분석,분석,분석,Noun
이슈,이슈,이슈,Noun
트,트,트,Noun
래커,래커,래커,Noun
현장,현장,현장,Noun
속,속,속,Noun
노동,노동,노동,Noun
이슈,이슈,이슈,Noun
뒤끝,뒤끝,뒤끝,Noun
토크,토크,토크,Noun
단독,단독,단독,Noun
기사,기사,기사,Noun
더,더,더,Noun
깊은,깊은,깊다,Adjective
뉴스,뉴스,뉴스,Noun
더,더,더,Noun
뉴스,뉴스,뉴스,Noun
사람,사람,사람,Noun
人,人,人,Foreign
뉴스,뉴스,뉴스,Noun
AT,AT,AT,Alpha
만난,만난,만난,Noun
사람,사람,사람,Noun
도전,도전,도전,Noun
하는,하는,하다,Verb
청년,청년,청년,Noun
CEO,CEO,CEO,Alpha
is,is,is,Alpha
피니언,피니언,피니언,Noun
전문가,전문가,전문가,Noun
칼럼,칼럼,칼럼,Noun
데스크,데스크,데스크,Noun
칼럼,칼럼,칼럼,Noun
기자,기자,기자,Noun
수첩,수첩,수첩,Noun
사설,사설,사설,Noun
기업,기업,기업,Noun
경제,경제,경제,Noun
산업,산업,산업,Noun
일반,일반,일반,Noun
경제,경제,경제,Noun
거시경제,거시경제,거시경제,Noun
은행,은행,은행,Noun
보험,보험,보험,Noun
카드,카드,카드,Noun
서민,서민,서민,Noun
증권,증권,증권,Noun
건설,건설,건설,Noun
교통,교통,교통,Noun
에너지,에너지,에너지,Noun
제약,제약,제약,Noun
바이오,바이오,바이오,Noun
생활,생활,생활,Noun
경제,경제,경제,Noun
뉴스,뉴스,뉴스,Noun
사회,사회,사회,Noun
정치,정치,정치,Noun
글로벌,글로벌,글로벌,Noun
전국,전국,전국,Noun
네트워크,네트워크,네트워크,Noun
메트로,메트로,메트로,Noun
인천,인천,인천,Noun
수도권,수도권,수도권,Noun
충청,충청,충청,Noun
대구,대구,대구,Noun
경북,경북,경북,Noun
부산,부산,부산,Noun
경남,경남,경남,Noun
호남,호남,호남,Noun
제주,제주,제주,Noun
포럼,포럼,포럼,Noun
컨퍼런스,컨퍼런스,컨퍼런스,Noun
PDF,PDF,PDF,Alpha
지면,지면,지면,Noun
보기,보기,보기,Noun
기사,기사,기사,Noun
제보,제보,제보,Noun
공지,공지,공지,Noun
.,.,.,Punctuation
사고,사고,사고,Noun
더,더,더,Noun
뛰는,뛰는,뛰다,Verb
뉴스,뉴스,뉴스,Noun
더,더,더,Noun
깊은,깊은,깊다,Adjective
뉴스,뉴스,뉴스,Noun
더,더,더,Noun
뉴스,뉴스,뉴스,Noun
사람,사람,사람,Noun
人,人,人,Foreign
뉴스,뉴스,뉴스,Noun
피니언,피니언,피니언,Noun
기업,기업,기업,Noun
경제,경제,경제,Noun
전국,전국,전국,Noun
네트워크,네트워크,네트워크,Noun
고객,고객,고객,Noun
지원,지원,지원,Noun
공지,공지,공지,Noun
사고,사고,사고,Noun
기사,기사,기사,Noun
제보,제보,제보,Noun
광고,광고,광고,Noun
문의,문의,문의,Noun
제휴,제휴,제휴,Noun
문의,문의,문의,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
개인정보,개인정보,개인정보,Noun
취급,취급,취급,Noun
방침,방침,방침,Noun
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
저작권,저작권,저작권,Noun
규약,규약,규약,Noun
개인정보,개인정보,개인정보,Noun
취급,취급,취급,Noun
