surface,normalized,dictionary,pos
헝그리앱,헝그리앱,헝그리앱,Noun
개인정보,개인정보,개인정보,Noun
취급,취급,취급,Noun
방침,방침,방침,Noun
즐겨찾기,즐겨찾기,즐겨찾기,Noun
쪽지,쪽지,쪽지,Noun
톡,톡,톡,Noun
알,알,알,Noun
리미,리미,리미,Noun
내,내,내,Determiner
친구,친구,친구,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
하기,하기,하다,Verb
아이디,아이디,아이디,Noun
비번,비번,비번,Noun
찾기,찾기,찾기,Noun
헝그리앱,헝그리앱,헝그리앱,Noun
검색,검색,검색,Noun
이슈,이슈,이슈,Noun
검색어,검색어,검색어,Noun
»,»,»,Foreign
서머,서머,서머,Noun
즈,즈,즈,Modifier
워,워,워,Noun
쿠키런,쿠키런,쿠키런,Noun
스마트,스마트,스마트,Noun
게임,게임,게임,Noun
센터,센터,센터,Noun
상세,상세,상세,Noun
검색,검색,검색,Noun
게임,게임,게임,Noun
이름,이름,이름,Noun
운영체제,운영체제,운영체제,Noun
전체,전체,전체,Noun
안드로이드,안드로이드,안드로이드,Noun
Android,Android,Android,Alpha
아이폰,아이폰,아이폰,Noun
IOS,IOS,IOS,Alpha
윈도우모바일,윈도우모바일,윈도우모바일,Noun
장르,장르,장르,Noun
전체,전체,전체,Noun
전체,전체,전체,Noun
레이싱,레이싱,레이싱,Noun
스포츠,스포츠,스포츠,Noun
액션,액션,액션,Noun
RPG,RPG,RPG,Alpha
전략,전략,전략,Noun
시,시,시,Modifier
뮬,뮬,뮬,Noun
아케이드,아케이드,아케이드,Noun
슈팅,슈팅,슈팅,Noun
액션,액션,액션,Noun
대전,대전,대전,Noun
보드,보드,보드,Noun
어드벤처,어드벤처,어드벤처,Noun
소셜,소셜,소셜,Noun
캐,캐,캐,Noun
쥬얼,쥬얼,쥬얼,Noun
디펜스,디펜스,디펜스,Noun
내,내,내,Noun
공략,공략,공략,Noun
팬사이트,팬사이트,팬사이트,Noun
즐겨찾기,즐겨찾기,즐겨찾기,Noun
헝그리앱,헝그리앱,헝그리앱,Noun
즐겨찾기,즐겨찾기,즐겨찾기,Noun
등록,등록,등록,Noun
님,님,님,Noun
�,�,�,Foreign
1,1,1,Number
님,님,님,Noun
�,�,�,Foreign
1,1,1,Number
알,알,알,Noun
리미,리미,리미,Noun
더,더,더,Noun
보기,보기,보기,Noun
친구,친구,친구,Noun
초대,초대,초대,Noun
내,내,내,Noun
친구,친구,친구,Noun
관련,관련,관련,Noun
더,더,더,Noun
보기,보기,보기,Noun
뉴스,뉴스,뉴스,Noun
센터,센터,센터,Noun
사전예약,사전예약,사전예약,Noun
쿠폰,쿠폰,쿠폰,Noun
스마트,스마트,스마트,Noun
게임,게임,게임,Noun
센터,센터,센터,Noun
헝앱샵,헝앱샵,헝앱샵,Noun
이벤트,이벤트,이벤트,Noun
미션,미션,미션,Noun
공략,공략,공략,Noun
팬사이트,팬사이트,팬사이트,Noun
PC,PC,PC,Alpha
게임,게임,게임,Noun
커뮤니티,커뮤니티,커뮤니티,Noun
리니지,리니지,리니지,Noun
2,2,2,Number
레볼루션,레볼루션,레볼루션,Noun
리니지,리니지,리니지,Noun
W,W,W,Alpha
리니지,리니지,리니지,Noun
M,M,M,Alpha
세븐,세븐,세븐,Noun
나이,나이,나이,Noun
츠,츠,츠,Noun
2,2,2,Number
원스,원스,원스,Noun
휴먼,휴먼,휴먼,Noun
젠레스,젠레스,젠레스,Noun
존,존,존,Noun
제로,제로,제로,Noun
만,만,만,Josa
레벨,레벨,레벨,Noun
업,업,업,Noun
어라,어라,어르다,Verb
이즈,이즈,이즈,Noun
옥토,옥토,옥토,Noun
패스,패스,패스,Noun
트래블러,트래블러,트래블러,Noun
대륙,대륙,대륙,Noun
패자,패자,패자,Noun
원피스,원피스,원피스,Noun
트,트,트,Noun
레저,레저,레저,Noun
크루즈,크루즈,크루즈,Noun
SNK,SNK,SNK,Alpha
올스타,올스타,올스타,Noun
파이트,파이트,파이트,Noun
포켓몬,포켓몬,포켓몬,Noun
GO,GO,GO,Alpha
블루,블루,블루,Noun
아카이브,아카이브,아카이브,Noun
페이트,페이트,페이트,Noun
그랜드,그랜드,그랜드,Noun
오더,오더,오다,Verb
별,별,별,Noun
되어라,되어라,되어다,Verb
2,2,2,Number
베다,베다,베다,Noun
기사,기사,기사,Noun
카운터,카운터,카운터,Noun
사이드,사이드,사이드,Noun
에픽,에픽,에픽,Noun
세븐,세븐,세븐,Noun
냥코,냥코,냥코,Noun
대,대,대,Modifier
전쟁,전쟁,전쟁,Noun
원,원,원,Modifier
신,신,신,Noun
타워,타워,타워,Noun
오브,오브,오브,Noun
판타지,판타지,판타지,Noun
명,명,명,Noun
일방,일방,일방,Noun
주,주,주,Noun
우마,우마,우마,Noun
무스,무스,무스,Noun
메,메,메,Noun
PRETTY,PRETTY,PRETTY,Alpha
DERBY,DERBY,DERBY,Alpha
붕괴,붕괴,붕괴,Noun
3,3,3,Number
rd,rd,rd,Alpha
승리,승리,승리,Noun
여신,여신,여신,Noun
니케,니케,니케,Noun
와룡,와룡,와룡,Noun
삼국,삼국,삼국,Noun
명조,명조,명조,Noun
워더링,워더링,워더링,Noun
웨이브,웨이브,웨이브,Noun
점프,점프,점프,Noun
어셈블,어셈블,어셈블,Noun
상상,상상,상상,Noun
소녀,소녀,소녀,Noun
삼국지,삼국지,삼국지,Noun
조선,조선,조선,Noun
협객,협객,협객,Noun
전,전,전,Noun
M,M,M,Alpha
메뉴,메뉴,메뉴,Noun
숨기기,숨기기,숨다,Verb
헝그리앱,헝그리앱,헝그리앱,Noun
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
방침,방침,방침,Noun
Ver,Ver,Ver,Alpha
.,.,.,Punctuation
2.2,2.2,2.2,Number
헝그리앱,헝그리앱,헝그리앱,Noun
은,은,은,Josa
이용자,이용자,이용자,Noun
개인정보,개인정보,개인정보,Noun
소중히,소중히,소중하다,Adjective
다루고,다루고,다루다,Verb
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
헝그리앱,헝그리앱,헝그리앱,Noun
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
주,주,주,Noun
스마트,스마트,스마트,Noun
나우,나우,나우,Noun
이하,이하,이하,Noun
당사,당사,당사,Noun
라,라,라,Josa
합니다,합니다,하다,Verb
는,는,늘다,Verb
회원,회원,회원,Noun
개인,개인,개인,Noun
정보보호,정보보호,정보보호,Noun
매우,매우,매우,Noun
중요시,중요시,중요시,Noun
하며,하며,하다,Verb
",",",",",",Punctuation
『,『,『,Foreign
정보통신망,정보통신망,정보통신망,Noun
이용,이용,이용,Noun
촉진,촉진,촉진,Noun
정보보호,정보보호,정보보호,Noun
관,관,관,Noun
한,한,한,Josa
법률,법률,법률,Noun
』,』,』,Foreign
상의,상의,상의,Noun
개인,개인,개인,Noun
정보보호,정보보호,정보보호,Noun
규정,규정,규정,Noun
정보통신부,정보통신부,정보통신부,Noun
제정,제정,제정,Noun
한,한,한,Josa
『,『,『,Foreign
개인,개인,개인,Noun
정보보호,정보보호,정보보호,Noun
지침,지침,지침,Noun
』,』,』,Foreign
준수,준수,준수,Noun
하고,하고,하고,Josa
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
당사,당사,당사,Noun
는,는,는,Josa
아래,아래,아래,Noun
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
명시,명시,명시,Noun
하여,하여,하다,Verb
회원,회원,회원,Noun
온라인,온라인,온라인,Noun
상,상,상,Suffix
회사,회사,회사,Noun
제공,제공,제공,Noun
한,한,한,Josa
개인정보,개인정보,개인정보,Noun
용도,용도,용도,Noun
방식,방식,방식,Noun
이용,이용,이용,Noun
되고,되고,되다,Verb
있으며,있으며,있다,Adjective
개인,개인,개인,Noun
정보보호,정보보호,정보보호,Noun
위해,위해,위해,Noun
조치,조치,조치,Noun
취하,취하,취하,Noun
는,는,는,Josa
지,지,지다,Verb
알려,알려,알다,Verb
드립니다,드립니다,드리다,Verb
.,.,.,Punctuation
당사,당사,당사,Noun
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
은,은,은,Josa
정부,정부,정부,Noun
법률,법률,법률,Noun
지침,지침,지침,Noun
변경,변경,변경,Noun
당사,당사,당사,Noun
약관,약관,약관,Noun
내부,내부,내부,Noun
정책,정책,정책,Noun
변경,변경,변경,Noun
될,될,되다,Verb
수,수,수,Noun
있으며,있으며,있다,Adjective
이를,이를,이르다,Verb
개정,개정,개정,Noun
하는,하는,하다,Verb
경우,경우,경우,Noun
회사,회사,회사,Noun
는,는,는,Josa
변경,변경,변경,Noun
사항,사항,사항,Noun
대하,대하,대하,Noun
홈페이지,홈페이지,홈페이지,Noun
게시,게시,게시,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
회원,회원,회원,Noun
님,님,님,Suffix
께서는,께서는,께서는,Josa
사이트,사이트,사이트,Noun
방문,방문,방문,Noun
시,시,시,Noun
수시로,수시로,수시로,Adverb
확인,확인,확인,Noun
하시기,하시기,하다,Verb
바랍니다,바랍니다,바라다,Verb
.,.,.,Punctuation
개인정보,개인정보,개인정보,Noun
수집,수집,수집,Noun
이용,이용,이용,Noun
목적,목적,목적,Noun
수집,수집,수집,Noun
하는,하는,하다,Verb
개인정보,개인정보,개인정보,Noun
항목,항목,항목,Noun
수집,수집,수집,Noun
방법,방법,방법,Noun
수집,수집,수집,Noun
하는,하는,하다,Verb
개인정보,개인정보,개인정보,Noun
보유,보유,보유,Noun
이용기,이용기,이용기,Noun
간,간,간,Suffix
개인정보,개인정보,개인정보,Noun
파기,파기,파기,Noun
절차,절차,절차,Noun
방법,방법,방법,Noun
개인정보,개인정보,개인정보,Noun
제공,제공,제공,Noun
공유,공유,공유,Noun
개인정보,개인정보,개인정보,Noun
자동,자동,자동,Noun
수집,수집,수집,Noun
장치,장치,장치,Noun
설치,설치,설치,Noun
운영,운영,운영,Noun
거부,거부,거부,Noun
관,관,관,Noun
한,한,한,Josa
사항,사항,사항,Noun
개인,개인,개인,Noun
정보보호,정보보호,정보보호,Noun
위,위,위,Noun
한,한,한,Josa
기술,기술,기술,Noun
적,적,적,Suffix
관리,관리,관리,Noun
적,적,적,Suffix
대책,대책,대책,Noun
이용자,이용자,이용자,Noun
법정대리인,법정대리인,법정대리인,Noun
권리,권리,권리,Noun
행사,행사,행사,Noun
방법,방법,방법,Noun
개인정보,개인정보,개인정보,Noun
보호책임,보호책임,보호책임,Noun
상담,상담,상담,Noun
",",",",",",Punctuation
신고,신고,신고,Noun
부칙,부칙,부칙,Noun
1,1,1,Number
.,.,.,Punctuation
개인정보,개인정보,개인정보,Noun
수집,수집,수집,Noun
이용,이용,이용,Noun
목적,목적,목적,Noun
개인정보,개인정보,개인정보,Noun
는,는,는,Josa
생존,생존,생존,Noun
하는,하는,하다,Verb
개인,개인,개인,Noun
관,관,관,Noun
한,한,한,Josa
정보,정보,정보,Noun
로서,로서,로서,Noun
실명,실명,실명,Noun
",",",",",",Punctuation
생년,생년,생년,Noun
월일,월일,월일,Noun
사항,사항,사항,Noun
당사,당사,당사,Noun
회원,회원,회원,Noun
개인,개인,개인,Noun
식별,식별,식별,Noun
할,할,하다,Verb
수,수,수,Noun
있는,있는,있다,Adjective
정보,정보,정보,Noun
당해,당해,당하다,Adjective
정보,정보,정보,Noun
만으로는,만으로는,만으로는,Josa
특정,특정,특정,Noun
개인,개인,개인,Noun
식별,식별,식별,Noun
할,할,하다,Verb
수,수,수,Noun
없더라도,없더라도,없다,Adjective
정보,정보,정보,Noun
용이하게,용이하게,용이하다,Adjective
결,결,결,Noun
합하여,합하여,하다,Verb
식별,식별,식별,Noun
할,할,하다,Verb
수,수,수,Noun
있는,있는,있다,Adjective
포함,포함,포함,Noun
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
당사,당사,당사,Noun
수집,수집,수집,Noun
한,한,한,Josa
개인정보,개인정보,개인정보,Noun
는,는,는,Josa
목적,목적,목적,Noun
위해,위해,위해,Noun
활용,활용,활용,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
①,①,①,Foreign
서비스,서비스,서비스,Noun
제공,제공,제공,Noun
관,관,관,Noun
한,한,한,Josa
계약,계약,계약,Noun
이행,이행,이행,Noun
콘텐츠,콘텐츠,콘텐츠,Noun
제공,제공,제공,Noun
②,②,②,Foreign
회원,회원,회원,Noun
관리,관리,관리,Noun
회원,회원,회원,Noun
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
따른,따른,따르다,Verb
본인,본인,본인,Noun
