surface,normalized,dictionary,pos
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
ZUM,ZUM,ZUM,Alpha
본문,본문,본문,Noun
가기,가기,가기,Noun
zum,zum,zum,Alpha
약관,약관,약관,Noun
정책,정책,정책,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
위치,위치,위치,Noun
기반,기반,기반,Noun
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
검색,검색,검색,Noun
원칙,원칙,원칙,Noun
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
책임,책임,책임,Noun
한계,한계,한계,Noun
법적,법적,법적,Noun
고지,고지,고지,Noun
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
시행일,시행일,시행일,Noun
2024.07,2024.07,2024.07,Number
.,.,.,Punctuation
01,01,01,Number
2024.06,2024.06,2024.06,Number
.,.,.,Punctuation
24,24,24,Number
2024.03,2024.03,2024.03,Number
.,.,.,Punctuation
29,29,29,Number
2024.02,2024.02,2024.02,Number
.,.,.,Punctuation
01,01,01,Number
2023.10,2023.10,2023.10,Number
.,.,.,Punctuation
04,04,04,Number
2023.09,2023.09,2023.09,Number
.,.,.,Punctuation
11,11,11,Number
2023.02,2023.02,2023.02,Number
.,.,.,Punctuation
28,28,28,Number
2022.12,2022.12,2022.12,Number
.,.,.,Punctuation
17,17,17,Number
2022.09,2022.09,2022.09,Number
.,.,.,Punctuation
15,15,15,Number
2022.03,2022.03,2022.03,Number
.,.,.,Punctuation
11,11,11,Number
2021.10,2021.10,2021.10,Number
.,.,.,Punctuation
18,18,18,Number
2021.03,2021.03,2021.03,Number
.,.,.,Punctuation
29,29,29,Number
2021.02,2021.02,2021.02,Number
.,.,.,Punctuation
15,15,15,Number
2020.07,2020.07,2020.07,Number
.,.,.,Punctuation
02,02,02,Number
2020.05,2020.05,2020.05,Number
.,.,.,Punctuation
14,14,14,Number
2020.02,2020.02,2020.02,Number
.,.,.,Punctuation
27,27,27,Number
인쇄,인쇄,인쇄,Noun
하기,하기,하다,Verb
주식회사,주식회사,주식회사,Noun
이스트,이스트,이스트,Noun
이드,이드,이드,Noun
이하,이하,이하,Noun
회사,회사,회사,Noun
라,라,라,Josa
합니다,합니다,하다,Verb
는,는,늘다,Verb
이용자,이용자,이용자,Noun
개인정보,개인정보,개인정보,Noun
소중하게,소중하게,소중하다,Adjective
생각,생각,생각,Noun
하고,하고,하고,Josa
",",",",",",Punctuation
이용자,이용자,이용자,Noun
개인정보,개인정보,개인정보,Noun
보호,보호,보호,Noun
하기,하기,하다,Verb
위,위,위,Noun
하여,하여,하다,Verb
최선,최선,최선,Noun
노력,노력,노력,Noun
다,다,다,Noun
하고,하고,하고,Josa
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
회사,회사,회사,Noun
는,는,는,Josa
개인정보,개인정보,개인정보,Noun
보호,보호,보호,Noun
법,법,법,Noun
”,”,”,Foreign
",",",",",",Punctuation
정보통신망,정보통신망,정보통신망,Noun
이용,이용,이용,Noun
촉진,촉진,촉진,Noun
정보보호,정보보호,정보보호,Noun
관,관,관,Noun
한,한,한,Josa
법률,법률,법률,Noun
관계,관계,관계,Noun
법령,법령,법령,Noun
정,정,정,Noun
한,한,한,Josa
개인,개인,개인,Noun
정보보호,정보보호,정보보호,Noun
규정,규정,규정,Noun
방송통신,방송통신,방송통신,Noun
위원회,위원회,위원회,Noun
제정,제정,제정,Noun
한,한,한,Josa
개인,개인,개인,Noun
정보보호,정보보호,정보보호,Noun
지침,지침,지침,Noun
준수,준수,준수,Noun
하고,하고,하고,Josa
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
회사,회사,회사,Noun
는,는,는,Josa
관련,관련,관련,Noun
법령,법령,법령,Noun
의거,의거,의거,Noun
한,한,한,Josa
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
정,정,정,Noun
하여,하여,하다,Verb
이용자,이용자,이용자,Noun
본인,본인,본인,Noun
개인정보,개인정보,개인정보,Noun
용도,용도,용도,Noun
방식,방식,방식,Noun
이용,이용,이용,Noun
되며,되며,되다,Verb
",",",",",",Punctuation
개인정보,개인정보,개인정보,Noun
보호,보호,보호,Noun
위해,위해,위해,Noun
조치,조치,조치,Noun
취하,취하,취하,Noun
는,는,는,Josa
지에,지에,지다,Verb
대해,대해,대해,Noun
알려,알려,알다,Verb
드립니다,드립니다,드리다,Verb
.,.,.,Punctuation
본,본,보다,Verb
방침,방침,방침,Noun
사이트,사이트,사이트,Noun
공개,공개,공개,Noun
하여,하여,하다,Verb
이용자,이용자,이용자,Noun
언제나,언제나,언제나,Adverb
쉽게,쉽게,쉬다,Verb
열람,열람,열람,Noun
할,할,하다,Verb
수,수,수,Noun
있도록,있도록,있다,Adjective
하고,하고,하다,Verb
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
본,본,보다,Verb
방침,방침,방침,Noun
은,은,은,Josa
2024년,2024년,2024년,Number
07월,07월,07월,Number
01일,01일,01일,Number
시행,시행,시행,Noun
됩니다,됩니다,되다,Verb
.,.,.,Punctuation
1,1,1,Number
.,.,.,Punctuation
개인정보,개인정보,개인정보,Noun
수집,수집,수집,Noun
이용,이용,이용,Noun
목적,목적,목적,Noun
2,2,2,Number
.,.,.,Punctuation
수집,수집,수집,Noun
하는,하는,하다,Verb
개인정보,개인정보,개인정보,Noun
항목,항목,항목,Noun
수집,수집,수집,Noun
방법,방법,방법,Noun
3,3,3,Number
.,.,.,Punctuation
개인정보,개인정보,개인정보,Noun
보유,보유,보유,Noun
이용기,이용기,이용기,Noun
간,간,간,Suffix
4,4,4,Number
.,.,.,Punctuation
개인정보,개인정보,개인정보,Noun
파기,파기,파기,Noun
절차,절차,절차,Noun
방법,방법,방법,Noun
5,5,5,Number
.,.,.,Punctuation
개인정보,개인정보,개인정보,Noun
3,3,3,Number
제공,제공,제공,Noun
6,6,6,Number
.,.,.,Punctuation
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
위탁,위탁,위탁,Noun
7,7,7,Number
.,.,.,Punctuation
이용자,이용자,이용자,Noun
권리,권리,권리,Noun
행사,행사,행사,Noun
방법,방법,방법,Noun
8,8,8,Number
.,.,.,Punctuation
개인정보,개인정보,개인정보,Noun
자동,자동,자동,Noun
수집,수집,수집,Noun
장치,장치,장치,Noun
설치,설치,설치,Noun
운영,운영,운영,Noun
거부,거부,거부,Noun
관,관,관,Noun
한,한,한,Josa
사항,사항,사항,Noun
9,9,9,Number
.,.,.,Punctuation
외부,외부,외부,Noun
서비스,서비스,서비스,Noun
사용,사용,사용,Noun
따른,따른,따르다,Verb
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
10,10,10,Number
.,.,.,Punctuation
개인,개인,개인,Noun
위치,위치,위치,Noun
정보,정보,정보,Noun
처리,처리,처리,Noun
11,11,11,Number
.,.,.,Punctuation
행태,행태,행태,Noun
정보,정보,정보,Noun
수집,수집,수집,Noun
",",",",",",Punctuation
이용,이용,이용,Noun
제공,제공,제공,Noun
거부,거부,거부,Noun
관,관,관,Noun
한,한,한,Josa
사항,사항,사항,Noun
12,12,12,Number
.,.,.,Punctuation
개인,개인,개인,Noun
정보보호,정보보호,정보보호,Noun
위,위,위,Noun
한,한,한,Josa
기술,기술,기술,Noun
적,적,적,Suffix
관리,관리,관리,Noun
적,적,적,Suffix
대책,대책,대책,Noun
13,13,13,Number
.,.,.,Punctuation
개인정보,개인정보,개인정보,Noun
보호책임,보호책임,보호책임,Noun
상담,상담,상담,Noun
신고,신고,신고,Noun
14,14,14,Number
.,.,.,Punctuation
권익,권익,권익,Noun
침해,침해,침해,Noun
구제,구제,구제,Noun
방법,방법,방법,Noun
15,15,15,Number
.,.,.,Punctuation
부칙,부칙,부칙,Noun
1,1,1,Number
.,.,.,Punctuation
개인정보,개인정보,개인정보,Noun
수집,수집,수집,Noun
이용,이용,이용,Noun
목적,목적,목적,Noun
회사,회사,회사,Noun
수집,수집,수집,Noun
하는,하는,하다,Verb
개인정보,개인정보,개인정보,Noun
는,는,는,Josa
목적,목적,목적,Noun
위해,위해,위해,Noun
활용,활용,활용,Noun
됩니다,됩니다,되다,Verb
.,.,.,Punctuation
1,1,1,Number
.,.,.,Punctuation
회원,회원,회원,Noun
가입,가입,가입,Noun
서비스,서비스,서비스,Noun
가입,가입,가입,Noun
관리,관리,관리,Noun
회원,회원,회원,Noun
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
따른,따른,따르다,Verb
본인,본인,본인,Noun
확인,확인,확인,Noun
",",",",",",Punctuation
개인,개인,개인,Noun
식별,식별,식별,Noun
불량,불량,불량,Noun
회원,회원,회원,Noun
부정,부정,부정,Noun
이용,이용,이용,Noun
방지,방지,방지,Noun
비,비,비,Noun
인가,인가,인가,Josa
사용,사용,사용,Noun
방지,방지,방지,Noun
가입,가입,가입,Noun
의사,의사,의사,Noun
확인,확인,확인,Noun
",",",",",",Punctuation
가입,가입,가입,Noun
가입,가입,가입,Noun
횟수,횟수,횟수,Noun
제한,제한,제한,Noun
불만,불만,불만,Noun
