surface,normalized,dictionary,pos
카카오,카카오,카카오,Noun
프라이버시,프라이버시,프라이버시,Noun
본문,본문,본문,Noun
바로가기,바로가기,바로가기,Noun
메뉴,메뉴,메뉴,Noun
바로가기,바로가기,바로가기,Noun
카카오,카카오,카카오,Noun
프라이버시,프라이버시,프라이버시,Noun
카카오,카카오,카카오,Noun
프라이버시,프라이버시,프라이버시,Noun
메뉴,메뉴,메뉴,Noun
홈,홈,홈,Noun
정책,정책,정책,Noun
개인정보,개인정보,개인정보,Noun
관리,관리,관리,Noun
투명,투명,투명,Noun
성,성,성,Suffix
보고서,보고서,보고서,Noun
보호,보호,보호,Noun
활동,활동,활동,Noun
소식,소식,소식,Noun
관련,관련,관련,Noun
서비스,서비스,서비스,Noun
로그인,로그인,로그인,Noun
새,새,새,Modifier
창,창,창,Noun
열림,열림,열리다,Verb
로그인,로그인,로그인,Noun
화면,화면,화면,Noun
설정,설정,설정,Noun
화면,화면,화면,Noun
설정,설정,설정,Noun
화면,화면,화면,Noun
설정,설정,설정,Noun
글자,글자,글자,Noun
크기,크기,크기,Noun
작게,작게,작다,Adjective
보통,보통,보통,Noun
크게,크게,크게,Noun
최대,최대,최대,Noun
화면,화면,화면,Noun
스타일,스타일,스타일,Noun
라이트,라이트,라이트,Noun
다크,다크,다크,Noun
언어,언어,언어,Noun
설정,설정,설정,Noun
한국어,한국어,한국어,Noun
English,English,English,Alpha
닫기,닫기,닫다,Verb
카카오,카카오,카카오,Noun
프라이버시,프라이버시,프라이버시,Noun
메뉴,메뉴,메뉴,Noun
홈,홈,홈,Noun
정책,정책,정책,Noun
개인정보,개인정보,개인정보,Noun
관리,관리,관리,Noun
투명,투명,투명,Noun
성,성,성,Suffix
보고서,보고서,보고서,Noun
보호,보호,보호,Noun
활동,활동,활동,Noun
소식,소식,소식,Noun
열기,열기,열기,Noun
홈,홈,홈,Noun
본문,본문,본문,Noun
카카오,카카오,카카오,Noun
개인정보,개인정보,개인정보,Noun
보호,보호,보호,Noun
카카오,카카오,카카오,Noun
는,는,는,Josa
소중한,소중한,소중하다,Adjective
일상,일상,일상,Noun
지켜지도록,지켜지도록,지키다,Verb
개인정보,개인정보,개인정보,Noun
보호,보호,보호,Noun
위해,위해,위해,Noun
노력,노력,노력,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
내,내,내,Noun
정보,정보,정보,Noun
관리,관리,관리,Noun
하기,하기,하다,Verb
로그인,로그인,로그인,Noun
",",",",",",Punctuation
새,새,새,Modifier
창,창,창,Noun
열림,열림,열리다,Verb
소식,소식,소식,Noun
이전,이전,이전,Noun
슬라이드,슬라이드,슬라이드,Noun
슬라이드,슬라이드,슬라이드,Noun
서비스,서비스,서비스,Noun
개인정보,개인정보,개인정보,Noun
보호,보호,보호,Noun
카카오,카카오,카카오,Noun
톡,톡,톡,Noun
멀티,멀티,멀티,Noun
프로필,프로필,프로필,Noun
프로필,프로필,프로필,Noun
관리,관리,관리,Noun
거나,거나,거나,Noun
프로필,프로필,프로필,Noun
인증,인증,인증,Noun
마크로,마크로,마크로,Noun
신뢰,신뢰,신뢰,Noun
할,할,하다,Verb
수,수,수,Noun
있는,있는,있다,Adjective
유저,유저,유저,Noun
확인,확인,확인,Noun
할,할,하다,Verb
수,수,수,Noun
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
자세히,자세히,자세하다,Adjective
보기,보기,보기,Noun
카카오,카카오,카카오,Noun
계정,계정,계정,Noun
카카오,카카오,카카오,Noun
계정,계정,계정,Noun
정보,정보,정보,Noun
안전하게,안전하게,안전하다,Adjective
지킬,지킬,지키다,Verb
수,수,수,Noun
있는,있는,있다,Adjective
다양한,다양한,다양하다,Adjective
보안,보안,보안,Noun
설정,설정,설정,Noun
기능,기능,기능,Noun
제공,제공,제공,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
자세히,자세히,자세하다,Adjective
보기,보기,보기,Noun
카카오,카카오,카카오,Noun
로그인,로그인,로그인,Noun
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
시,시,시,Noun
필수,필수,필수,Noun
선택,선택,선택,Noun
항목,항목,항목,Noun
확인,확인,확인,Noun
하고,하고,하고,Josa
연결,연결,연결,Noun
된,된,되다,Verb
서비스,서비스,서비스,Noun
관리,관리,관리,Noun
할,할,하다,Verb
수,수,수,Noun
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
자세히,자세히,자세하다,Adjective
보기,보기,보기,Noun
카카오,카카오,카카오,Noun
톡,톡,톡,Noun
비밀,비밀,비밀,Noun
채팅,채팅,채팅,Noun
종단,종단,종단,Noun
간,간,간,Suffix
암호,암호,암호,Noun
화,화,화,Suffix
기술,기술,기술,Noun
적용,적용,적용,Noun
하여,하여,하다,Verb
이용자,이용자,이용자,Noun
정보보호,정보보호,정보보호,Noun
강화합니다,강화합니다,강화하다,Adjective
.,.,.,Punctuation
자세히,자세히,자세하다,Adjective
보기,보기,보기,Noun
선물,선물,선물,Noun
하기,하기,하다,Verb
개인정보,개인정보,개인정보,Noun
노출,노출,노출,Noun
없이,없이,없이,Adverb
선물,선물,선물,Noun
주고,주고,주다,Verb
받고,받고,받다,Verb
",",",",",",Punctuation
원,원,원,Modifier
치,치,치,Noun
않은,않은,않다,Verb
선물,선물,선물,Noun
수신,수신,수신,Noun
차단,차단,차단,Noun
할,할,하다,Verb
수,수,수,Noun
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
자세히,자세히,자세하다,Adjective
보기,보기,보기,Noun
카카오,카카오,카카오,Noun
쇼핑,쇼핑,쇼핑,Noun
판매,판매,판매,Noun
센터,센터,센터,Noun
2,2,2,Number
단계,단계,단계,Noun
인증,인증,인증,Noun
강화,강화,강화,Noun
된,된,되다,Verb
보호,보호,보호,Noun
조치,조치,조치,Noun
적용,적용,적용,Noun
하여,하여,하다,Verb
이용자,이용자,이용자,Noun
정보,정보,정보,Noun
더욱,더욱,더욱,Noun
안전하게,안전하게,안전하다,Adjective
보호,보호,보호,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
자세히,자세히,자세하다,Adjective
보기,보기,보기,Noun
카카오,카카오,카카오,Noun
정책,정책,정책,Noun
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
방침,방침,방침,Noun
카카오,카카오,카카오,Noun
개인정보,개인정보,개인정보,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
이해,이해,이해,Noun
하기,하기,하다,Verb
쉽게,쉽게,쉬다,Verb
제공,제공,제공,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
카카오,카카오,카카오,Noun
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
방침,방침,방침,Noun
확인,확인,확인,Noun
하기,하기,하다,Verb
아동,아동,아동,Noun
",",",",",",Punctuation
청소년,청소년,청소년,Noun
위,위,위,Noun
한,한,한,Josa
정책,정책,정책,Noun
아동,아동,아동,Noun
",",",",",",Punctuation
청소년,청소년,청소년,Noun
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
이해,이해,이해,Noun
하고,하고,하고,Josa
스스로,스스로,스스로,Noun
개인정보,개인정보,개인정보,Noun
보호,보호,보호,Noun
할,할,하다,Verb
수,수,수,Noun
있도록,있도록,있다,Adjective
돕습니다,돕습니다,돕다,Verb
.,.,.,Punctuation
알기,알기,알다,Verb
쉬운,쉬운,쉽다,Adjective
