surface,normalized,dictionary,pos
게시판,게시판,게시판,Noun
1,1,1,Number
페이지,페이지,페이지,Noun
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
방침,방침,방침,Noun
중앙,중앙,중앙,Noun
일보,일보,일보,Noun
로그인,로그인,로그인,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
회원,회원,회원,Noun
에게만,에게만,에게만,Josa
제공,제공,제공,Noun
되는,되는,되다,Verb
편의,편의,편의,Noun
기능,기능,기능,Noun
취향,취향,취향,Noun
저격,저격,저격,Noun
한,한,한,Josa
구독,구독,구독,Noun
상품,상품,상품,Noun
한눈,한눈,한눈,Noun
아보,아보,아보,Noun
고,고,고,Josa
알림,알림,알림,Noun
받는,받는,받다,Verb
내,내,내,Determiner
구독,구독,구독,Noun
북마크,북마크,북마크,Noun
한,한,한,Josa
콘텐트,콘텐트,콘텐트,Noun
내,내,내,Determiner
활동,활동,활동,Noun
카이,카이,카이,Noun
빙하,빙하,빙하,Noun
는,는,는,Josa
보관,보관,보관,Noun
함,함,함,Noun
기억,기억,기억,Noun
하고,하고,하고,Josa
싶은,싶은,싶다,Verb
문구,문구,문구,Noun
스크랩,스크랩,스크랩,Noun
하고,하고,하고,Josa
기록,기록,기록,Noun
하는,하는,하다,Verb
하이라이트,하이라이트,하이라이트,Noun
메모,메모,메모,Noun
중앙,중앙,중앙,Noun
일보,일보,일보,Noun
회원,회원,회원,Noun
에게만,에게만,에게만,Josa
제공,제공,제공,Noun
되는,되는,되다,Verb
스페셜,스페셜,스페셜,Noun
콘텐트,콘텐트,콘텐트,Noun
간편,간편,간편,Noun
가입,가입,가입,Noun
로그인,로그인,로그인,Noun
닫기,닫기,닫다,Verb
로그아웃,로그아웃,로그아웃,Noun
마이,마이,마이,Noun
페이지,페이지,페이지,Noun
The,The,The,Alpha
JoongAng,JoongAng,JoongAng,Alpha
간편,간편,간편,Noun
로그인,로그인,로그인,Noun
하고,하고,하고,Josa
한결,한결,한결,Noun
더,더,더,Noun
편리해진,편리해진,편리하다,Adjective
만의,만의,만의,Josa
중앙,중앙,중앙,Noun
일보,일보,일보,Noun
경험,경험,경험,Noun
해보세요,해보세요,해보다,Verb
.,.,.,Punctuation
로그인,로그인,로그인,Noun
로그인,로그인,로그인,Noun
님,님,님,Suffix
마이,마이,마이,Noun
페이지,페이지,페이지,Noun
고객,고객,고객,Noun
센터,센터,센터,Noun
더,더,더,Noun
중앙,중앙,중앙,Noun
이용,이용,이용,Noun
안내,안내,안내,Noun
The,The,The,Alpha
JoongAng,JoongAng,JoongAng,Alpha
피니언,피니언,피니언,Noun
사설,사설,사설,Noun
칼럼,칼럼,칼럼,Noun
만평,만평,만평,Noun
Hot,Hot,Hot,Alpha
Poll,Poll,Poll,Alpha
리셋,리셋,리셋,Noun
코리아,코리아,코리아,Noun
영상,영상,영상,Noun
뉴스,뉴스,뉴스,Noun
정치,정치,정치,Noun
경제,경제,경제,Noun
사회,사회,사회,Noun
국제,국제,국제,Noun
문화,문화,문화,Noun
스포츠,스포츠,스포츠,Noun
라이프,라이프,라이프,Noun
피플,피플,피플,Noun
스페셜,스페셜,스페셜,Noun
hello,hello,hello,Alpha
Parents,Parents,Parents,Alpha
팩,팩,팩,Noun
플,플,플,Exclamation
비크,비크,비크,Noun
닉,닉,닉,Noun
머니,머니,멀다,Adjective
랩,랩,랩,Noun
부동산,부동산,부동산,Noun
COOKING,COOKING,COOKING,Alpha
디지털,디지털,디지털,Noun
스페셜,스페셜,스페셜,Noun
여행,여행,여행,Noun
레저,레저,레저,Noun
더,더,더,Noun
북한,북한,북한,Noun
더,더,더,Noun
차이나,차이나,차이나,Noun
더,더,더,Noun
",",",",",",Punctuation
마음,마음,마음,Noun
더,더,더,Noun
하이엔드,하이엔드,하이엔드,Noun
더,더,더,Noun
",",",",",",Punctuation
오래,오래,오래,Adverb
더,더,더,Noun
헬스,헬스,헬스,Noun
패키지,패키지,패키지,Noun
구독,구독,구독,Noun
패키지,패키지,패키지,Noun
이슈,이슈,이슈,Noun
패키지,패키지,패키지,Noun
연재,연재,연재,Noun
패키지,패키지,패키지,Noun
멀티미디어,멀티미디어,멀티미디어,Noun
포토,포토,포토,Noun
영상,영상,영상,Noun
J,J,J,Alpha
팟,팟,팟,Noun
뉴스레터,뉴스레터,뉴스레터,Noun
중앙,중앙,중앙,Noun
SUNDAY,SUNDAY,SUNDAY,Alpha
International,International,International,Alpha
Edition,Edition,Edition,Alpha
ENG,ENG,ENG,Alpha
中文,中文,中文,Foreign
日文,日文,日文,Foreign
더,더,더,Noun
중앙,중앙,중앙,Noun
플러스,플러스,플러스,Noun
콘텐트,콘텐트,콘텐트,Noun
탐색,탐색,탐색,Noun
Leader,Leader,Leader,Alpha
Reader,Reader,Reader,Alpha
세상,세상,세상,Noun
돈,돈,돈,Noun
버,버,버,Noun
는,는,는,Josa
재미,재미,재미,Noun
마음,마음,마음,Noun
챙기기,챙기기,챙기다,Verb
가족,가족,가족,Noun
쉴,쉴,쉬다,Verb
땐,땐,땐,Noun
뭐,뭐,뭐,Noun
하지,하지,하다,Verb
시리즈,시리즈,시리즈,Noun
별,별,별,Noun
보기,보기,보기,Noun
큐,큐,큐,Noun
레이,레이,레이,Noun
션,션,션,Noun
발견,발견,발견,Noun
이용권,이용권,이용권,Noun
구매,구매,구매,Noun
서비스,서비스,서비스,Noun
활용,활용,활용,Noun
가이드,가이드,가이드,Noun
이용,이용,이용,Noun
안내,안내,안내,Noun
트렌드,트렌드,트렌드,Noun
뉴스,뉴스,뉴스,Noun
브랜드,브랜드,브랜드,Noun
뉴스,뉴스,뉴스,Noun
날씨,날씨,날씨,Noun
기자,기자,기자,Noun
