surface,normalized,dictionary,pos
호갱,호갱,호갱,Noun
노노,노노,노노,Noun
아파트,아파트,아파트,Noun
실,실,실,Noun
거래,거래,거래,Noun
1등,1등,1등,Number
앱,앱,앱,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
개인정보,개인정보,개인정보,Noun
처리,처리,처리,Noun
방침,방침,방침,Noun
위치,위치,위치,Noun
기반,기반,기반,Noun
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
운영,운영,운영,Noun
정책,정책,정책,Noun
버전,버전,버전,Noun
9,9,9,Number
호갱,호갱,호갱,Noun
노노,노노,노노,Noun
https,https,https,Alpha
:/,:/,:/,Foreign
/hogangnono.com,/hogangnono.com,/hogangnono.com,URL
호갱,호갱,호갱,Noun
노노,노노,노노,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
부동산,부동산,부동산,Noun
실,실,실,Noun
거래,거래,거래,Noun
가는,가는,가다,Verb
국토교통부,국토교통부,국토교통부,Noun
공개,공개,공개,Noun
하는,하는,하다,Verb
자료,자료,자료,Noun
토대,토대,토대,Noun
제공,제공,제공,Noun
됩니다,됩니다,되다,Verb
.,.,.,Punctuation
밖,밖,밖,Noun
모든,모든,모든,Noun
자료,자료,자료,Noun
는,는,는,Josa
여러,여러,여러,Noun
근거,근거,근거,Noun
토대,토대,토대,Noun
가공,가공,가공,Noun
해서,해서,하다,Verb
제공,제공,제공,Noun
됩니다,됩니다,되다,Verb
.,.,.,Punctuation
호갱,호갱,호갱,Noun
노노,노노,노노,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
모든,모든,모든,Noun
부동산,부동산,부동산,Noun
정보,정보,정보,Noun
는,는,는,Josa
참고,참고,참고,Noun
용도,용도,용도,Noun
로만,로만,로만,Noun
사용,사용,사용,Noun
할,할,하다,Verb
수,수,수,Noun
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
호갱,호갱,호갱,Noun
노노,노노,노노,Noun
자료,자료,자료,Noun
통해,통해,통해,Noun
서,서,서,Josa
입은,입은,입다,Verb
피해,피해,피해,Noun
도,도,도,Josa
책임지지,책임지지,책임지다,Verb
않습니다,않습니다,않다,Verb
.,.,.,Punctuation
위치,위치,위치,Noun
정보,정보,정보,Noun
는,는,는,Josa
내,내,내,Noun
위치,위치,위치,Noun
확인,확인,확인,Noun
용도,용도,용도,Noun
로만,로만,로만,Noun
임시,임시,임시,Noun
사용,사용,사용,Noun
하며,하며,하다,Verb
",",",",",",Punctuation
브라우저,브라우저,브라우저,Noun
휴대전화,휴대전화,휴대전화,Noun
OS,OS,OS,Alpha
제공,제공,제공,Noun
