surface,normalized,dictionary,pos
PRIVACY,PRIVACY,PRIVACY,Alpha
POLICY,POLICY,POLICY,Alpha
애틀랜타,애틀랜타,애틀랜타,Noun
중앙,중앙,중앙,Noun
일보,일보,일보,Noun
Login,Login,Login,Alpha
최신,최신,최신,Noun
뉴스,뉴스,뉴스,Noun
로컬,로컬,로컬,Noun
뉴스,뉴스,뉴스,Noun
전국,전국,전국,Noun
뉴스,뉴스,뉴스,Noun
사건,사건,사건,Noun
화제,화제,화제,Noun
K,K,K,Alpha
컬처,컬처,컬처,Noun
엔터,엔터,엔터,Noun
포토,포토,포토,Noun
뉴스,뉴스,뉴스,Noun
한인,한인,한인,Noun
사회,사회,사회,Noun
이슈,이슈,이슈,Noun
한국,한국,한국,Noun
뉴스,뉴스,뉴스,Noun
머니,머니,멀다,Adjective
경제,경제,경제,Noun
일반,일반,일반,Noun
생활,생활,생활,Noun
경제,경제,경제,Noun
로컬,로컬,로컬,Noun
비즈,비즈,비즈,Noun
김인구,김인구,김인구,Noun
유산,유산,유산,Noun
상속,상속,상속,Noun
칼럼,칼럼,칼럼,Noun
최선호,최선호,최선호,Noun
ㅣ,ㅣ,ㅣ,KoreanParticle
보험,보험,보험,Noun
칼럼,칼럼,칼럼,Noun
이명덕,이명덕,이명덕,Noun
ㅣ,ㅣ,ㅣ,KoreanParticle
재정,재정,재정,Noun
칼럼,칼럼,칼럼,Noun
부동산,부동산,부동산,Noun
부동산,부동산,부동산,Noun
정보,정보,정보,Noun
조지아,조지아,조지아,Noun
",",",",",",Punctuation
곳,곳,곳,Noun
살고싶다,살고싶다,살다,Verb
교육,교육,교육,Noun
교육,교육,교육,Noun
정보,정보,정보,Noun
미국,미국,미국,Noun
대학,대학,대학,Noun
탐방,탐방,탐방,Noun
리처드,리처드,리처드,Noun
명,명,명,Noun
ㅣ,ㅣ,ㅣ,KoreanParticle
학자금,학자금,학자금,Noun
칼럼,칼럼,칼럼,Noun
시민권,시민권,시민권,Noun
미국,미국,미국,Noun
역사,역사,역사,Noun
레저,레저,레저,Noun
조지아,조지아,조지아,Noun
",",",",",",Punctuation
곳,곳,곳,Noun
걷고,걷고,걷다,Verb
싶다,싶다,싶다,Verb
전욱,전욱,전욱,Noun
골프,골프,골프,Noun
레슨,레슨,레슨,Noun
여행,여행,여행,Noun
투어,투어,투어,Noun
