surface,normalized,dictionary,pos
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
피너툰,피너툰,피너툰,Noun
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
홈,홈,홈,Noun
독점,독점,독점,Noun
연재,연재,연재,Noun
랭킹,랭킹,랭킹,Noun
장르,장르,장르,Noun
무료,무료,무료,Noun
19,19,19,Number
전체,전체,전체,Noun
작품,작품,작품,Noun
작가,작가,작가,Noun
태그,태그,태그,Noun
0,0,0,Number
개,개,개,Noun
정확도,정확도,정확도,Noun
순,순,순,Noun
정확도,정확도,정확도,Noun
순,순,순,Noun
업데이트,업데이트,업데이트,Noun
순,순,순,Noun
최근,최근,최근,Noun
검색어,검색어,검색어,Noun
전체,전체,전체,Noun
삭제,삭제,삭제,Noun
저장,저장,저장,Noun
기능,기능,기능,Noun
끄기,끄기,끄다,Verb
저장,저장,저장,Noun
기능,기능,기능,Noun
켜기,켜기,켜다,Verb
인기,인기,인기,Noun
검색어,검색어,검색어,Noun
매일,매일,매일,Noun
13시,13시,13시,Number
업데이트,업데이트,업데이트,Noun
인기,인기,인기,Noun
태그,태그,태그,Noun
더,더,더,Noun
보기,보기,보기,Noun
작품,작품,작품,Noun
더,더,더,Noun
보기,보기,보기,Noun
작가,작가,작가,Noun
더,더,더,Noun
보기,보기,보기,Noun
태그,태그,태그,Noun
더,더,더,Noun
보기,보기,보기,Noun
검색,검색,검색,Noun
결과,결과,결과,Noun
전체,전체,전체,Noun
보기,보기,보기,Noun
검색,검색,검색,Noun
결과,결과,결과,Noun
없습니다,없습니다,없다,Adjective
.,.,.,Punctuation
검색어,검색어,검색어,Noun
다시,다시,다시,Noun
한번,한번,한번,Noun
확인,확인,확인,Noun
해,해,하다,Verb
주세요,주세요,줄다,Verb
.,.,.,Punctuation
랭킹,랭킹,랭킹,Noun
최근,최근,최근,Noun
검색어,검색어,검색어,Noun
저장,저장,저장,Noun
기능,기능,기능,Noun
껐습니다,껐습니다,끄다,Verb
.,.,.,Punctuation
취소,취소,취소,Noun
하기,하기,하다,Verb
최근,최근,최근,Noun
검색,검색,검색,Noun
내,내,내,Determiner
역,역,역,Noun
삭제,삭제,삭제,Noun
했습니다,했습니다,하다,Verb
.,.,.,Punctuation
취소,취소,취소,Noun
하기,하기,하다,Verb
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
1,1,1,Number
장,장,장,Noun
총칙,총칙,총칙,Noun
1조,1조,1조,Number
목적,목적,목적,Noun
본,본,보다,Verb
약관,약관,약관,Noun
은,은,은,Josa
주식회사,주식회사,주식회사,Noun
피너툰,피너툰,피너툰,Noun
이하,이하,이하,Noun
회사,회사,회사,Noun
”,”,”,Foreign
라,라,라,Josa
한다,한다,하다,Verb
운영,운영,운영,Noun
하는,하는,하다,Verb
플랫폼,플랫폼,플랫폼,Noun
인,인,인,Josa
피너툰,피너툰,피너툰,Noun
웹사이트,웹사이트,웹사이트,Noun
이하,이하,이하,Noun
사이트,사이트,사이트,Noun
”,”,”,Foreign
라,라,라,Josa
한다,한다,하다,Verb
포함,포함,포함,Noun
한,한,한,Josa
어플,어플,어플,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
온라인,온라인,온라인,Noun
만화,만화,만화,Noun
관련,관련,관련,Noun
서비스,서비스,서비스,Noun
이하,이하,이하,Noun
서비스,서비스,서비스,Noun
”,”,”,Foreign
라,라,라,Josa
한다,한다,하다,Verb
이용,이용,이용,Noun
권한,권한,권한,Noun
부여,부여,부여,Noun
받기,받기,받다,Verb
위,위,위,Noun
한,한,한,Josa
조건,조건,조건,Noun
명시,명시,명시,Noun
하며,하며,하다,Verb
",",",",",",Punctuation
이용자,이용자,이용자,Noun
권리,권리,권리,Noun
",",",",",",Punctuation
의무,의무,의무,Noun
책임,책임,책임,Noun
사항,사항,사항,Noun
규정,규정,규정,Noun
목적,목적,목적,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
피너툰,피너툰,피너툰,Noun
이용자,이용자,이용자,Noun
는,는,는,Josa
본,본,보다,Verb
약관,약관,약관,Noun
규정,규정,규정,Noun
이용,이용,이용,Noun
해야,해야,하다,Verb
하며,하며,하다,Verb
약관,약관,약관,Noun
동의,동의,동의,Noun
해야,해야,하다,Verb
이용,이용,이용,Noun
할,할,하다,Verb
수,수,수,Noun
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
2조,2조,2조,Number
정의,정의,정의,Noun
약관,약관,약관,Noun
명시,명시,명시,Noun
하는,하는,하다,Verb
사이트,사이트,사이트,Noun
”,”,”,Foreign
란,란,란,Noun
회사,회사,회사,Noun
웹툰,웹툰,웹툰,Noun
",",",",",",Punctuation
디지털,디지털,디지털,Noun
출판,출판,출판,Noun
만화,만화,만화,Noun
",",",",",",Punctuation
디지털,디지털,디지털,Noun
도서,도서,도서,Noun
또는,또는,또는,Adverb
유사한,유사한,유사하다,Adjective
형태,형태,형태,Noun
디지털,디지털,디지털,Noun
콘텐츠,콘텐츠,콘텐츠,Noun
이하,이하,이하,Noun
콘텐츠,콘텐츠,콘텐츠,Noun
라,라,라,Josa
한다,한다,하다,Verb
이용자,이용자,이용자,Noun
제공,제공,제공,Noun
하기,하기,하다,Verb
위,위,위,Noun
하여,하여,하다,Verb
컴퓨터,컴퓨터,컴퓨터,Noun
",",",",",",Punctuation
스마트폰,스마트폰,스마트폰,Noun
정보통,정보통,정보통,Noun
신,신,신,Modifier
설비,설비,설비,Noun
통,통,통,Noun
하여,하여,하다,Verb
콘텐츠,콘텐츠,콘텐츠,Noun
이용,이용,이용,Noun
할,할,하다,Verb
수,수,수,Noun
있도록,있도록,있다,Adjective
설정,설정,설정,Noun
한,한,한,Josa
가상,가상,가상,Noun
영업,영업,영업,Noun
장,장,장,Suffix
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
서비스,서비스,서비스,Noun
”,”,”,Foreign
는,는,늘다,Verb
구현,구현,구현,Noun
되는,되는,되다,Verb
단말기,단말기,단말기,Noun
PC,PC,PC,Alpha
",",",",",",Punctuation
스마트,스마트,스마트,Noun
폰,폰,폰,Noun
태블릿,태블릿,태블릿,Noun
PC,PC,PC,Alpha
휴대,휴대,휴대,Noun
형,형,형,Suffix
단말기,단말기,단말기,Noun
같은,같은,같다,Adjective
유,유,유,Noun
무선,무선,무선,Noun
장치,장치,장치,Noun
포함,포함,포함,Noun
상관없이,상관없이,상관없다,Adjective
회원,회원,회원,Noun
”,”,”,Foreign
이용,이용,이용,Noun
할,할,하다,Verb
수,수,수,Noun
있는,있는,있다,Adjective
피너툰,피너툰,피너툰,Noun
”,”,”,Foreign
웹툰,웹툰,웹툰,Noun
관련,관련,관련,Noun
제반,제반,제반,Noun
서비스,서비스,서비스,Noun
뜻,뜻,뜻,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
이용자,이용자,이용자,Noun
”,”,”,Foreign
란,란,란,Noun
사이트,사이트,사이트,Noun
접속,접속,접속,Noun
하여,하여,하다,Verb
약관,약관,약관,Noun
사이트,사이트,사이트,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
서비스,서비스,서비스,Noun
받는,받는,받다,Verb
회원,회원,회원,Noun
비회,비회,비회,Noun
원,원,원,Suffix
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
회원,회원,회원,Noun
”,”,”,Foreign
이라,이라,이르다,Verb
함,함,함,Noun
은,은,은,Josa
사이트,사이트,사이트,Noun
개인정보,개인정보,개인정보,Noun
제공,제공,제공,Noun
하여,하여,하다,Verb
회원,회원,회원,Noun
등록,등록,등록,Noun
한,한,하다,Verb
자로,자로,자로,Noun
서,서,서,Josa
",",",",",",Punctuation
지속,지속,지속,Noun
적,적,적,Suffix
사이트,사이트,사이트,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
할,할,하다,Verb
