surface,normalized,dictionary,pos
천리안,천리안,천리안,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
청소년,청소년,청소년,Noun
보호,보호,보호,Noun
정책,정책,정책,Noun
ㆍ,ㆍ,ㆍ,Foreign
이전,이전,이전,Noun
개인,개인,개인,Noun
정보처리,정보처리,정보처리,Noun
방침,방침,방침,Noun
보기,보기,보기,Noun
시행일,시행일,시행일,Noun
2024년,2024년,2024년,Number
5월,5월,5월,Number
21일,21일,21일,Number
천리안,천리안,천리안,Noun
은,은,은,Josa
회원,회원,회원,Noun
님,님,님,Suffix
들의,들의,들다,Verb
권익,권익,권익,Noun
보호,보호,보호,Noun
하고,하고,하고,Josa
",",",",",",Punctuation
회원,회원,회원,Noun
님,님,님,Suffix
들의,들의,들다,Verb
개인정보,개인정보,개인정보,Noun
보호,보호,보호,Noun
만전,만전,만전,Noun
기하,기하,기하,Noun
고자,고자,고자,Noun
",",",",",",Punctuation
관계,관계,관계,Noun
법령,법령,법령,Noun
규정,규정,규정,Noun
반영,반영,반영,Noun
하여,하여,하다,Verb
이용,이용,이용,Noun
약관,약관,약관,Noun
정합,정합,정합,Noun
니,니,니,Noun
다,다,다,Josa
.,.,.,Punctuation
이용,이용,이용,Noun
약관,약관,약관,Noun
은,은,은,Josa
같은,같은,같다,Adjective
내용,내용,내용,Noun
담고,담고,담다,Verb
있습니다,있습니다,있다,Adjective
.,.,.,Punctuation
1,1,1,Number
.,.,.,Punctuation
총칙,총칙,총칙,Noun
2,2,2,Number
.,.,.,Punctuation
개인정보,개인정보,개인정보,Noun
수집,수집,수집,Noun
항목,항목,항목,Noun
이용,이용,이용,Noun
목적,목적,목적,Noun
3,3,3,Number
.,.,.,Punctuation
개인정보,개인정보,개인정보,Noun
수집,수집,수집,Noun
방법,방법,방법,Noun
4,4,4,Number
.,.,.,Punctuation
개인정보,개인정보,개인정보,Noun
자동,자동,자동,Noun
수집,수집,수집,Noun
장치,장치,장치,Noun
설치,설치,설치,Noun
