surface,normalized,dictionary,pos
소비자,소비자,소비자,Noun
만족,만족,만족,Noun
지수,지수,지수,Noun
1,1,1,Number
위,위,위,Noun
입찰,입찰,입찰,Noun
정보,정보,정보,Noun
사이트,사이트,사이트,Noun
건설넷,은,은,Josa
건설넷,설넷,설넷,Noun
로그인,로그인,로그인,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
요금,요금,요금,Noun
안내,안내,안내,Noun
문의,문의,문의,Noun
하기,하기,하다,Verb
낙찰,낙찰,낙찰,Noun
후기,후기,후기,Noun
입찰,입찰,입찰,Noun
실무,실무,실무,Noun
고객,고객,고객,Noun
센터,센터,센터,Noun
투찰률,투찰률,투찰률,Noun
실적,실적,실적,Noun
배수,배수,배수,Noun
적,적,적,Noun
격심,격심,격심,Noun
세부,세부,세부,Noun
기준,기준,기준,Noun
난이도,난이도,난이도,Noun
계수,계수,계수,Noun
업종,업종,업종,Noun
별,별,별,Noun
평균,평균,평균,Noun
비율,비율,비율,Noun
예정,예정,예정,Noun
산출,산출,산출,Noun
노임,노임,노임,Noun
단가,단가,단가,Noun
자주,자주,자주,Noun
하는,하는,하다,Verb
질문,질문,질문,Noun
1:1,1:1,1:1,Number
문의,문의,문의,Noun
원,원,원,Modifier
격상,격상,격상,Noun
담,담,담,Noun
요금,요금,요금,Noun
안내,안내,안내,Noun
사이트,사이트,사이트,Noun
이용,이용,이용,Noun
가이드,가이드,가이드,Noun
분석,분석,분석,Noun
프로그램,프로그램,프로그램,Noun
안내,안내,안내,Noun
입찰,입찰,입찰,Noun
정보,정보,정보,Noun
공사,공사,공사,Noun
용역,용역,용역,Noun
입찰,입찰,입찰,Noun
물품,물품,물품,Noun
입찰,입찰,입찰,Noun
낙찰,낙찰,낙찰,Noun
정보,정보,정보,Noun
공사,공사,공사,Noun
용역,용역,용역,Noun
낙찰,낙찰,낙찰,Noun
물품,물품,물품,Noun
낙찰,낙찰,낙찰,Noun
의방,의방,의방,Noun
의방,의방,의방,Noun
입찰,입찰,입찰,Noun
의방,의방,의방,Noun
낙찰,낙찰,낙찰,Noun
맞춤,맞춤,맞춤,Noun
정보,정보,정보,Noun
공사,공사,공사,Noun
용역,용역,용역,Noun
맞춤,맞춤,맞춤,Noun
입찰,입찰,입찰,Noun
물품,물품,물품,Noun
맞춤,맞춤,맞춤,Noun
입찰,입찰,입찰,Noun
입찰,입찰,입찰,Noun
교육,교육,교육,Noun
입찰,입찰,입찰,Noun
교육,교육,교육,Noun
강의,강의,강의,Noun
일정,일정,일정,Noun
맞춤,맞춤,맞춤,Noun
강의,강의,강의,Noun
추천,추천,추천,Noun
받기,받기,받다,Verb
무료,무료,무료,Noun
학습,학습,학습,Noun
지원,지원,지원,Noun
센터,센터,센터,Noun
분석,분석,분석,Noun
컨설팅,컨설팅,컨설팅,Noun
회원,회원,회원,Noun
낙찰,낙찰,낙찰,Noun
후기,후기,후기,Noun
낙찰,낙찰,낙찰,Noun
코칭,코칭,코칭,Noun
서비스,서비스,서비스,Noun
란,란,란,Noun
이용,이용,이용,Noun
방법,방법,방법,Noun
안내,안내,안내,Noun
가입,가입,가입,Noun
수수료,수수료,수수료,Noun
안내,안내,안내,Noun
내,내,내,Determiner
역서,역서,역서,Noun
서비스,서비스,서비스,Noun
소개,소개,소개,Noun
입찰,입찰,입찰,Noun
내,내,내,Determiner
역서,역서,역서,Noun
안내,안내,안내,Noun
계약,계약,계약,Noun
내,내,내,Determiner
역서,역서,역서,Noun
안내,안내,안내,Noun
커뮤니티,커뮤니티,커뮤니티,Noun
공지,공지,공지,Noun
사항,사항,사항,Noun
이벤트,이벤트,이벤트,Noun
발주,발주,발주,Noun
계획,계획,계획,Noun
발주,발주,발주,Noun
처,처,처,Noun
자료,자료,자료,Noun
낙찰,낙찰,낙찰,Noun
후기,후기,후기,Noun
게시판,게시판,게시판,Noun
공동,공동,공동,Noun
도급,도급,도급,Noun
게시판,게시판,게시판,Noun
공고,공고,공고,Noun
찾는다면,찾는다면,찾다,Verb
입찰,입찰,입찰,Noun
정보,정보,정보,Noun
공사,공사,공사,Noun
용역,용역,용역,Noun
입찰,입찰,입찰,Noun
물품,물품,물품,Noun
입찰,입찰,입찰,Noun
낙찰,낙찰,낙찰,Noun
정보,정보,정보,Noun
공사,공사,공사,Noun
용역,용역,용역,Noun
낙찰,낙찰,낙찰,Noun
물품,물품,물품,Noun
낙찰,낙찰,낙찰,Noun
의방,의방,의방,Noun
의방,의방,의방,Noun
입찰,입찰,입찰,Noun
의방,의방,의방,Noun
낙찰,낙찰,낙찰,Noun
맞춤,맞춤,맞춤,Noun
정보,정보,정보,Noun
공사,공사,공사,Noun
용역,용역,용역,Noun
입찰,입찰,입찰,Noun
물품,물품,물품,Noun
입찰,입찰,입찰,Noun
특별한,특별한,특별하다,Adjective
혜택,혜택,혜택,Noun
입찰,입찰,입찰,Noun
내,내,내,Determiner
역서,역서,역서,Noun
5만원,5만원,5만원,Number
상당,상당,상당,Noun
할인,할인,할인,Noun
쿠폰,쿠폰,쿠폰,Noun
계약,계약,계약,Noun
내,내,내,Determiner
역서,역서,역서,Noun
전문가,전문가,전문가,Noun
직접,직접,직접,Noun
작성,작성,작성,Noun
공동,공동,공동,Noun
인증서,인증서,인증서,Noun
30%,30%,30%,Number
할인,할인,할인,Noun
",",",",",",Punctuation
상품권,상품권,상품권,Noun
증정,증정,증정,Noun
기업,기업,기업,Noun
신용,신용,신용,Noun
평가,평가,평가,Noun
30%,30%,30%,Number
할인,할인,할인,Noun
교육,교육,교육,Noun
필요하다면,필요하다면,필요하다,Adjective
입찰,입찰,입찰,Noun
교육,교육,교육,Noun
입찰,입찰,입찰,Noun
교육,교육,교육,Noun
원,원,원,Suffix
강의,강의,강의,Noun
소개,소개,소개,Noun
강의,강의,강의,Noun
일정,일정,일정,Noun
수강,수강,수강,Noun
후기,후기,후기,Noun
무료,무료,무료,Noun
강의,강의,강의,Noun
입찰,입찰,입찰,Noun
공부,공부,공부,Noun
자료,자료,자료,Noun
실,실,실,Noun
맞춤,맞춤,맞춤,Noun
강의,강의,강의,Noun
추천,추천,추천,Noun
받기,받기,받다,Verb
컨설팅,컨설팅,컨설팅,Noun
필요하다면,필요하다면,필요하다,Adjective
낙찰,낙찰,낙찰,Noun
코칭,코칭,코칭,Noun
서비스,서비스,서비스,Noun
낙찰,낙찰,낙찰,Noun
코칭,코칭,코칭,Noun
