surface,normalized,dictionary,pos
치트,치트,치트,Noun
닷컴,닷컴,닷컴,Suffix
이용,이용,이용,Noun
약관,약관,약관,Noun
공지,공지,공지,Noun
사항,사항,사항,Noun
전체,전체,전체,Noun
글,글,글,Noun
보기,보기,보기,Noun
커뮤니티,커뮤니티,커뮤니티,Noun
게임,게임,게임,Noun
게시판,게시판,게시판,Noun
랭킹,랭킹,랭킹,Noun
상점,상점,상점,Noun
로그인,로그인,로그인,Noun
채팅,채팅,채팅,Noun
0,0,0,Number
이용,이용,이용,Noun
약관,약관,약관,Noun
이용,이용,이용,Noun
약관,약관,약관,Noun
개인정보,개인정보,개인정보,Noun
취급,취급,취급,Noun
방침,방침,방침,Noun
이메일,이메일,이메일,Noun
주소,주소,주소,Noun
무단,무단,무단,Noun
수집,수집,수집,Noun
거부,거부,거부,Noun
게시,게시,게시,Noun
물,물,물,Noun
규제,규제,규제,Noun
정책,정책,정책,Noun
1,1,1,Number
조,조,조,Noun
목적,목적,목적,Noun
2,2,2,Number
조,조,조,Noun
정의,정의,정의,Noun
3,3,3,Number
조,조,조,Noun
약,약,약,Modifier
관등,관등,관등,Noun
명시,명시,명시,Noun
설명,설명,설명,Noun
개정,개정,개정,Noun
4,4,4,Number
조,조,조,Noun
서비스,서비스,서비스,Noun
제공,제공,제공,Noun
변경,변경,변경,Noun
5,5,5,Number
조,조,조,Noun
서비스,서비스,서비스,Noun
중단,중단,중단,Noun
6,6,6,Number
조,조,조,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
7,7,7,Number
조,조,조,Noun
회원,회원,회원,Noun
탈퇴,탈퇴,탈퇴,Noun
자격,자격,자격,Noun
상실,상실,상실,Noun
8,8,8,Number
조,조,조,Noun
회원,회원,회원,Noun
대한,대한,대한,Noun
통지,통지,통지,Noun
9,9,9,Number
조,조,조,Noun
유료,유료,유료,Noun
서비스,서비스,서비스,Noun
개시,개시,개시,Noun
10,10,10,Number
조,조,조,Noun
유료,유료,유료,Noun
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
계약,계약,계약,Noun
성립,성립,성립,Noun
11,11,11,Number
조,조,조,Noun
지급,지급,지급,Noun
방법,방법,방법,Noun
12,12,12,Number
조,조,조,Noun
CP,CP,CP,Alpha
서비스,서비스,서비스,Noun
13,13,13,Number
조,조,조,Noun
수,수,수,Modifier
신,신,신,Modifier
확인,확인,확인,Noun
통지,통지,통지,Noun
",",",",",",Punctuation
구매,구매,구매,Noun
신청,신청,신청,Noun
변경,변경,변경,Noun
취소,취소,취소,Noun
14,14,14,Number
조,조,조,Noun
환급,환급,환급,Noun
15,15,15,Number
조,조,조,Noun
청약,청약,청약,Noun
철회,철회,철회,Noun
16,16,16,Number
조,조,조,Noun
청약,청약,청약,Noun
철회,철회,철회,Noun
효과,효과,효과,Noun
17,17,17,Number
조,조,조,Noun
개인,개인,개인,Noun
정보보호,정보보호,정보보호,Noun
18,18,18,Number
조,조,조,Noun
회사,회사,회사,Noun
의무,의무,의무,Noun
19,19,19,Number
조,조,조,Noun
회원,회원,회원,Noun
ID,ID,ID,Alpha
비밀번호,비밀번호,비밀번호,Noun
대한,대한,대한,Noun
의무,의무,의무,Noun
20,20,20,Number
조,조,조,Noun
이용자,이용자,이용자,Noun
의무,의무,의무,Noun
21,21,21,Number
조,조,조,Noun
신고,신고,신고,Noun
기능,기능,기능,Noun
22,22,22,Number
조,조,조,Noun
연결,연결,연결,Noun
회사,회사,회사,Noun
피,피,피,Noun
연결,연결,연결,Noun
회사,회사,회사,Noun
간의,간의,간의,Noun
관계,관계,관계,Noun
23,23,23,Number
조,조,조,Noun
저작권,저작권,저작권,Noun
귀속,귀속,귀속,Noun
이용,이용,이용,Noun
제한,제한,제한,Noun
24,24,24,Number
조,조,조,Noun
분쟁해결,분쟁해결,분쟁해결,Noun
25,25,25,Number
조,조,조,Noun
재판,재판,재판,Noun
권,권,권,Suffix
준거,준거,주다,Verb
법,법,법,Noun
부칙,부칙,부칙,Noun
1,1,1,Number
조,조,조,Noun
목적,목적,목적,Noun
약관,약관,약관,Noun
은,은,은,Josa
주식회사,주식회사,주식회사,Noun
메타,메타,메타,Noun
플랫폼,플랫폼,플랫폼,Noun
Meta,Meta,Meta,Alpha
Platform,Platform,Platform,Alpha
운영,운영,운영,Noun
하는,하는,하다,Verb
https://cheatdot.com,https://cheatdot.com,https://cheatdot.com,URL
이하,이하,이하,Noun
회사,회사,회사,Noun
라,라,라,Josa
한다,한다,하다,Verb
제공,제공,제공,Noun
하는,하는,하다,Verb
인터넷,인터넷,인터넷,Noun
관련,관련,관련,Noun
서비스,서비스,서비스,Noun
이하,이하,이하,Noun
서비스,서비스,서비스,Noun
라,라,라,Josa
한다,한다,하다,Verb
이용,이용,이용,Noun
함,함,함,Noun
있어,있어,있다,Adjective
회사,회사,회사,Noun
이용자,이용자,이용자,Noun
권리,권리,권리,Noun
",",",",",",Punctuation
의무,의무,의무,Noun
책임,책임,책임,Noun
사항,사항,사항,Noun
규정,규정,규정,Noun
함,함,함,Noun
목적,목적,목적,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
※「,※「,※「,Foreign
PC,PC,PC,Alpha
통신,통신,통신,Noun
",",",",",",Punctuation
무선,무선,무선,Noun
이용,이용,이용,Noun
하는,하는,하다,Verb
전자상거래,전자상거래,전자상거래,Noun
대해,대해,대해,Noun
서도,서도,서도,Noun
성질,성질,성질,Noun
반하지,반하지,반하다,Adjective
않는,않는,않다,Verb
한,한,하다,Verb
약관,약관,약관,Noun
준용,준용,준용,Noun
합니다,합니다,하다,Verb
」,」,」,Foreign
2,2,2,Number
조,조,조,Noun
정의,정의,정의,Noun
①,①,①,Foreign
회사,회사,회사,Noun
란,란,란,Noun
주식회사,주식회사,주식회사,Noun
메타,메타,메타,Noun
플랫폼,플랫폼,플랫폼,Noun
데이터,데이터,데이터,Noun
제공,제공,제공,Noun
서비스,서비스,서비스,Noun
이용자,이용자,이용자,Noun
제공,제공,제공,Noun
하기,하기,하다,Verb
위,위,위,Noun
하여,하여,하다,Verb
설정,설정,설정,Noun
한,한,한,Josa
가상,가상,가상,Noun
영업,영업,영업,Noun
장,장,장,Suffix
말,말,말,Noun
하며,하며,하다,Verb
",",",",",",Punctuation
사이버,사이버,사이버,Noun
회사,회사,회사,Noun
운영,운영,운영,Noun
하는,하는,하다,Verb
사업자,사업자,사업자,Noun
의미,의미,의미,Noun
도,도,도,Noun
사용,사용,사용,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
②,②,②,Foreign
이용자,이용자,이용자,Noun
란,란,란,Noun
회사,회사,회사,Noun
접속,접속,접속,Noun
하여,하여,하다,Verb
약관,약관,약관,Noun
회사,회사,회사,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
서비스,서비스,서비스,Noun
받는,받는,받다,Verb
회원,회원,회원,Noun
비회,비회,비회,Noun
원,원,원,Suffix
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
③,③,③,Foreign
회원,회원,회원,Noun
이라,이라,이라,Josa
함,함,함,Noun
은,은,은,Josa
회사,회사,회사,Noun
개인정보,개인정보,개인정보,Noun
제공,제공,제공,Noun
하여,하여,하다,Verb
회원,회원,회원,Noun
등록,등록,등록,Noun
한,한,하다,Verb
자로,자로,자로,Noun
서,서,서,Josa
",",",",",",Punctuation
회사,회사,회사,Noun
정보,정보,정보,Noun
지속,지속,지속,Noun
적,적,적,Suffix
제공,제공,제공,Noun
받으며,받으며,받다,Verb
",",",",",",Punctuation
회사,회사,회사,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
서비스,서비스,서비스,Noun
계속,계속,계속,Noun
적,적,적,Suffix
이용,이용,이용,Noun
할,할,하다,Verb
수,수,수,Noun
있는,있는,있다,Adjective
자를,자를,자르다,Verb
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
④,④,④,Foreign
비회,비회,비회,Noun
원,원,원,Suffix
이라,이라,이라,Josa
함,함,함,Noun
은,은,은,Josa
회원,회원,회원,Noun
가입,가입,가입,Noun
하지,하지,하다,Verb
않고,않고,않다,Verb
회사,회사,회사,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
하는,하는,하다,Verb
자를,자를,자르다,Verb
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
⑤,⑤,⑤,Foreign
서비스,서비스,서비스,Noun
라,라,라,Josa
함,함,함,Noun
은,은,은,Josa
회사,회사,회사,Noun
회원,회원,회원,Noun
온라인,온라인,온라인,Noun
제공,제공,제공,Noun
하는,하는,하다,Verb
콘텐츠,콘텐츠,콘텐츠,Noun
부수,부수,부수,Noun
한,한,한,Josa
제반,제반,제반,Noun
서비스,서비스,서비스,Noun
의미,의미,의미,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
⑥,⑥,⑥,Foreign
유료,유료,유료,Noun
서비스,서비스,서비스,Noun
라,라,라,Josa
함,함,함,Noun
은,은,은,Josa
회원,회원,회원,Noun
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
또는,또는,또는,Adverb
구매,구매,구매,Noun
하기,하기,하다,Verb
위해,위해,위해,Noun
사용,사용,사용,Noun
되는,되는,되다,Verb
가상,가상,가상,Noun
데이터,데이터,데이터,Noun
회원,회원,회원,Noun
대금,대금,대금,Noun
지급,지급,지급,Noun
하고,하고,하고,Josa
구입,구입,구입,Noun
하는,하는,하다,Verb
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
⑦,⑦,⑦,Foreign
게시,게시,게시,Noun
물이,물이,물이,Noun
라,라,라,Josa
함,함,함,Noun
은,은,은,Josa
회원,회원,회원,Noun
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
함,함,함,Noun
있어,있어,있다,Adjective
회원,회원,회원,Noun
게시,게시,게시,Noun
한,한,한,Josa
문자,문자,문자,Noun
",",",",",",Punctuation
문서,문서,문서,Noun
",",",",",",Punctuation
그림,그림,그림,Noun
",",",",",",Punctuation
음성,음성,음성,Noun
",",",",",",Punctuation
영상,영상,영상,Noun
또는,또는,또는,Adverb
조합,조합,조합,Noun
이루어진,이루어진,이루어지다,Verb
모든,모든,모든,Noun
정보,정보,정보,Noun
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
⑧,⑧,⑧,Foreign
CP,CP,CP,Alpha
Cheat,Cheat,Cheat,Alpha
Point,Point,Point,Alpha
라,라,라,Josa
함,함,함,Noun
은,은,은,Josa
회사,회사,회사,Noun
서비스,서비스,서비스,Noun
이용,이용,이용,Noun
또는,또는,또는,Adverb
구매,구매,구매,Noun
하기,하기,하다,Verb
위해,위해,위해,Noun
사용,사용,사용,Noun
되는,되는,되다,Verb
가상,가상,가상,Noun
결제,결제,결제,Noun
수단,수단,수단,Noun
의미,의미,의미,Noun
하며,하며,하다,Verb
",",",",",",Punctuation
사용,사용,사용,Noun
한,한,한,Josa
CP,CP,CP,Alpha
는,는,늘다,Verb
환불,환불,환불,Noun
되지,되지,되다,Verb
않습니다,않습니다,않다,Verb
.,.,.,Punctuation
⑨,⑨,⑨,Foreign
충전,충전,충전,Noun
이라,이라,이라,Josa
함,함,함,Noun
은,은,은,Josa
회원,회원,회원,Noun
회사,회사,회사,Noun
대금,대금,대금,Noun
지급,지급,지급,Noun
하고,하고,하고,Josa
CP,CP,CP,Alpha
구입,구입,구입,Noun
하는,하는,하다,Verb
의미,의미,의미,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
⑩,⑩,⑩,Foreign
환불,환불,환불,Noun
이라,이라,이라,Josa
함,함,함,Noun
은,은,은,Josa
회사,회사,회사,Noun
CP,CP,CP,Alpha
충전,충전,충전,Noun
한,한,한,Josa
내용,내용,내용,Noun
현금,현금,현금,Noun
되돌려,되돌려,되돌리다,Verb
받거나,받거나,받다,Verb
",",",",",",Punctuation
CP,CP,CP,Alpha
이용,이용,이용,Noun
하여,하여,하다,Verb
구매,구매,구매,Noun
한,한,한,Josa
상품,상품,상품,Noun
상품,상품,상품,Noun
구매,구매,구매,Noun
취소,취소,취소,Noun
의하여,의하여,의하다,Adjective
CP,CP,CP,Alpha
되돌려,되돌려,되돌리다,Verb
받는,받는,받다,Verb
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
⑪,⑪,⑪,Foreign
환전,환전,환전,Noun
이라,이라,이라,Josa
함,함,함,Noun
은,은,은,Josa
회사,회사,회사,Noun
회원,회원,회원,Noun
CP,CP,CP,Alpha
대하,대하,대하,Noun
회사,회사,회사,Noun
정,정,정,Noun
한,한,한,Josa
기준,기준,기준,Noun
회원,회원,회원,Noun
현금,현금,현금,Noun
되돌려,되돌려,되돌리다,Verb
