surface,normalized,dictionary,pos
기능,기능,기능,Noun
안내,안내,안내,Noun
부정,부정,부정,Noun
클릭,클릭,클릭,Noun
방지,방지,방지,Noun
광고,광고,광고,Noun
로그,로그,로그,Noun
분석,분석,분석,Noun
실시간,실시간,실시간,Noun
상담,상담,상담,Noun
Smart,Smart,Smart,Alpha
Ads,Ads,Ads,Alpha
부정,부정,부정,Noun
클릭,클릭,클릭,Noun
방지,방지,방지,Noun
광고,광고,광고,Noun
로그,로그,로그,Noun
분석,분석,분석,Noun
실시간,실시간,실시간,Noun
상담,상담,상담,Noun
스마트,스마트,스마트,Noun
애,애,애,Noun
즈,즈,즈,Modifier
자동,자동,자동,Noun
입찰,입찰,입찰,Noun
NEW,NEW,NEW,Alpha
요금,요금,요금,Noun
안내,안내,안내,Noun
파트너,파트너,파트너,Noun
고객,고객,고객,Noun
센터,센터,센터,Noun
로그인,로그인,로그인,Noun
회원,회원,회원,Noun
가입,가입,가입,Noun
광고,광고,광고,Noun
관리,관리,관리,Noun
시스템,시스템,시스템,Noun
개인정보,개인정보,개인정보,Noun
수집,수집,수집,Noun
ㆍ,ㆍ,ㆍ,Foreign
이용,이용,이용,Noun
대한,대한,대한,Noun
안내,안내,안내,Noun
1,1,1,Number
조,조,조,Noun
개인정보,개인정보,개인정보,Noun
수집,수집,수집,Noun
이용,이용,이용,Noun
목적,목적,목적,Noun
개인정보,개인정보,개인정보,Noun
는,는,는,Josa
생존,생존,생존,Noun
하는,하는,하다,Verb
개인,개인,개인,Noun
관,관,관,Noun
한,한,한,Josa
정보,정보,정보,Noun
로서,로서,로서,Noun
실명,실명,실명,Noun
",",",",",",Punctuation
주민등록,주민등록,주민등록,Noun
번호,번호,번호,Noun
사항,사항,사항,Noun
회사,회사,회사,Noun
회원,회원,회원,Noun
개인,개인,개인,Noun
식별,식별,식별,Noun
할,할,하다,Verb
수,수,수,Noun
있는,있는,있다,Adjective
정보,정보,정보,Noun
당해,당해,당하다,Adjective
정보,정보,정보,Noun
만으로는,만으로는,만으로는,Josa
특정,특정,특정,Noun
개인,개인,개인,Noun
식별,식별,식별,Noun
할,할,하다,Verb
수,수,수,Noun
없더라도,없더라도,없다,Adjective
정보,정보,정보,Noun
용이하게,용이하게,용이하다,Adjective
결,결,결,Noun
합하여,합하여,하다,Verb
식별,식별,식별,Noun
할,할,하다,Verb
수,수,수,Noun
있는,있는,있다,Adjective
포함,포함,포함,Noun
말,말,말,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
회사,회사,회사,Noun
수집,수집,수집,Noun
한,한,한,Josa
개인정보,개인정보,개인정보,Noun
는,는,는,Josa
목적,목적,목적,Noun
위해,위해,위해,Noun
활용,활용,활용,Noun
합니다,합니다,하다,Verb
.,.,.,Punctuation
1,1,1,Number
.,.,.,Punctuation
서비스,서비스,서비스,Noun
제공,제공,제공,Noun
관,관,관,Noun
한,한,한,Josa
계약,계약,계약,Noun
이행,이행,이행,Noun
서비스,서비스,서비스,Noun
